eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,15,0,0,18,0,0,-102,-112,67,-119,-112,61,-111,-140,41,0.1,0,10,8
1,0.1,0.31,0.5,0,0,12,0,0,5,0,0,-150,-116,84,-105,-113,97,-123,-116,51,0.1,0,10,8
2,0.1,0.31,0.5,0,0,21,0,0,5,0,0,-116,-113,63,-124,-149,96,-121,-179,80,0.1,0,10,8
3,0.1,0.31,0.5,0,0,12,0,0,5,0,22,-122,-121,86,-115,-109,97,-102,30,71,0.1,0,10,8
4,0.1,0.31,0.5,0,0,13,0,0,5,0,8,-111,-107,90,-165,-128,97,-140,93,66,0.1,0,10,8
5,0.1,0.31,0.5,0,0,11,0,0,9,0,18,-137,-115,91,-137,-129,90,-114,61,40,0.1,0,10,8
6,0.1,0.31,0.5,0,0,11,0,0,5,0,13,-127,-133,91,-145,-112,97,-110,87,46,0.1,0,10,8
7,0.1,0.31,0.5,0,0,12,15,0,5,0,9,-143,-167,89,64,-107,97,-107,93,68,0.1,0,10,8
8,0.1,0.31,0.5,0,0,11,20,0,5,0,9,-131,-115,91,71,-152,97,-128,92,53,0.1,0,10,8
9,0.1,0.31,0.5,0,0,11,16,0,5,0,9,-147,-172,91,82,-120,97,-102,93,73,0.1,0,10,8
10,0.1,0.31,0.5,0,0,11,39,0,5,0,9,-141,-142,90,18,-111,97,-116,93,83,0.1,0,10,8
11,0.1,0.31,0.5,0,0,11,17,14,5,0,9,-146,-138,-106,84,75,97,-136,93,47,0.1,0,10,8
12,0.1,0.31,0.5,0,0,11,16,5,5,0,9,-122,-150,91,84,95,97,-184,93,85,0.1,0,10,8
13,0.1,0.31,0.5,0,33,11,20,14,5,0,9,-117,16,87,72,57,97,-143,91,85,0.1,0,10,8
14,0.1,0.31,0.5,0,23,11,16,6,5,0,9,-109,75,90,84,96,97,-126,-128,29,0.1,0,10,8
