eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-396,-243,-358,-203,-153,-287,297,0.1,0,25,6
1,0.1,0.31,0.5,0,0,0,0,73,0,-393,-460,-147,-202,-66,-222,361,0.1,0,25,6
2,0.1,0.31,0.5,0,0,0,0,33,0,-228,-236,-305,-607,68,-293,508,0.1,0,25,6
3,0.1,0.31,0.5,0,0,0,0,33,0,-274,-160,-295,-152,-193,-531,432,0.1,0,25,6
4,0.1,0.31,0.5,0,0,0,0,43,180,-190,-158,-521,-352,48,-433,534,0.1,0,25,6
5,0.1,0.31,0.5,0,0,0,0,36,24,-243,-241,-264,-151,51,77,165,0.1,0,25,6
6,0.1,0.31,0.5,0,0,0,0,41,23,-484,-530,-171,-160,47,79,431,0.1,0,25,6
7,0.1,0.31,0.5,0,0,0,0,35,22,-390,-617,-913,-302,55,77,814,0.1,0,25,6
8,0.1,0.31,0.5,0,0,68,0,34,22,-364,-255,-128,-236,59,-433,334,0.1,0,25,6
9,0.1,0.31,0.5,0,186,31,294,34,24,-227,-588,64,-968,-125,72,1069,0.1,0,25,6
10,0.1,0.31,0.5,0,47,35,65,33,23,-185,53,66,36,66,79,86,0.1,0,25,6
11,0.1,0.31,0.5,0,87,35,61,90,23,-184,-73,-229,32,-145,77,246,0.1,0,25,6
12,0.1,0.31,0.5,0,75,37,75,21,26,-218,3,59,-82,77,70,183,0.1,0,25,6
13,0.1,0.31,0.5,0,72,30,68,72,26,-494,55,-166,0,-36,73,395,0.1,0,25,6
14,0.1,0.31,0.5,0,63,83,61,21,24,-344,37,-86,35,81,77,245,0.1,0,25,6
15,0.1,0.31,0.5,0,48,52,53,26,23,-373,50,38,47,63,77,274,0.1,0,25,6
16,0.1,0.31,0.5,0,53,49,91,41,23,-306,36,48,-42,18,79,207,0.1,0,25,6
17,0.1,0.31,0.5,0,59,94,60,21,23,-394,22,-56,35,81,77,295,0.1,0,25,6
18,0.1,0.31,0.5,0,69,66,78,21,25,-188,1,31,4,81,73,100,0.1,0,25,6
19,0.1,0.31,0.5,0,60,50,78,21,24,-461,50,48,-140,81,76,362,0.1,0,25,6
20,0.1,0.31,0.5,0,66,67,71,23,23,-512,24,0,-448,77,79,413,0.1,0,25,6
21,0.1,0.31,0.5,0,52,49,64,21,23,-254,48,44,-45,80,79,155,0.1,0,25,6
22,0.1,0.31,0.5,0,55,47,46,22,23,-294,37,54,53,79,-160,195,0.1,0,25,6
23,0.1,0.31,0.5,81,55,116,43,21,24,-98,29,-186,-164,81,76,287,0.1,0,25,6
24,0.1,0.31,0.5,81,69,49,43,21,36,-131,29,43,50,81,52,72,0.1,0,25,6
25,0.1,0.31,0.5,33,68,55,62,21,46,68,-164,33,9,81,40,92,0.1,0,25,6
26,0.1,0.31,0.5,29,47,53,46,21,44,71,45,35,50,81,55,66,0.1,1,25,6
27,0.1,0.31,0.5,29,46,51,46,26,43,71,46,46,54,68,61,55,0.1,1,25,6
28,0.1,0.31,0.5,29,43,49,45,21,47,71,48,49,-394,76,61,295,0.1,0,25,6
29,0.1,0.31,0.5,29,44,74,46,19,49,68,50,-15,44,83,37,116,0.1,1,25,6
30,0.1,0.31,0.5,29,40,125,59,19,42,65,59,-81,27,83,55,182,0.1,1,25,6
31,0.1,0.31,0.5,29,42,44,45,19,44,73,54,45,56,81,53,56,0.1,1,25,6
32,0.1,0.31,0.5,175,41,56,45,19,44,-358,63,-7,55,83,51,459,0.1,1,25,6
33,0.1,0.31,0.5,29,40,48,45,19,67,71,-279,51,57,-340,-32,241,0.1,0,25,6
34,0.1,0.31,0.5,29,39,50,48,19,43,72,59,44,53,83,58,57,0.1,1,25,6
35,0.1,0.31,0.5,45,39,48,55,19,43,45,60,49,25,83,58,76,0.1,1,25,6
36,0.1,0.31,0.5,30,60,46,45,19,51,70,5,49,52,83,42,96,0.1,1,25,6
37,0.1,0.31,0.5,30,41,48,48,26,43,71,52,22,51,73,55,79,0.1,1,25,6
38,0.1,0.31,0.5,29,43,47,48,19,43,68,46,-252,-177,83,-138,153,0.1,0,25,6
39,0.1,0.31,0.5,30,39,45,46,19,41,73,62,47,-439,82,58,340,0.1,0,25,6
40,0.1,0.31,0.5,30,39,43,50,34,45,69,61,56,42,47,13,88,0.1,1,25,6
41,0.1,0.31,0.5,36,44,50,50,19,41,49,42,25,-135,82,60,76,0.1,0,25,6
42,0.1,0.31,0.5,30,52,43,47,19,71,71,42,56,49,-165,18,83,0.1,0,25,6
43,0.1,0.31,0.5,62,60,44,46,20,31,-30,23,60,49,79,60,131,0.1,1,25,6
44,0.1,0.31,0.5,29,60,44,43,22,35,73,-193,55,58,75,61,94,0.1,0,25,6
45,0.1,0.31,0.5,29,41,47,43,22,35,71,53,42,54,-117,-596,497,0.1,0,25,6
46,0.1,0.31,0.5,29,39,54,47,19,33,73,61,41,51,82,71,60,0.1,1,25,6
47,0.1,0.31,0.5,68,43,50,43,19,43,-6,42,44,55,-227,31,128,0.1,0,25,6
