eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-130,-133,-133,-115,-128,-154,55,0.1,0,10,6
1,0.1,0.31,0.5,0,0,15,0,0,0,-104,-105,40,-106,-115,-107,61,0.1,0,10,6
2,0.1,0.31,0.5,0,0,9,0,0,12,-112,-129,91,-122,-114,71,30,0.1,0,10,6
3,0.1,0.31,0.5,0,0,10,16,0,7,-135,-117,91,50,-106,95,51,0.1,0,10,6
4,0.1,0.31,0.5,0,0,14,9,0,7,-130,-149,82,92,-129,95,50,0.1,0,10,6
5,0.1,0.31,0.5,0,0,12,11,0,7,-113,-106,88,82,-109,95,19,0.1,0,10,6
6,0.1,0.31,0.5,0,0,11,10,0,7,-120,-177,89,92,-119,95,78,0.1,0,10,6
7,0.1,0.31,0.5,0,13,11,10,0,7,-160,83,91,90,-131,95,61,0.1,0,10,6
8,0.1,0.31,0.5,23,12,11,10,0,7,52,90,89,92,-147,95,49,0.1,0,10,6
9,0.1,0.31,0.5,17,18,11,10,0,7,80,72,93,-109,-107,94,29,0.1,0,10,6
10,0.1,0.31,0.5,18,12,11,10,0,7,81,90,90,87,-166,95,67,0.1,0,10,6
11,0.1,0.31,0.5,17,12,21,10,0,7,84,-109,59,91,-122,93,42,0.1,0,10,6
12,0.1,0.31,0.5,17,12,10,10,0,7,-106,89,88,92,-120,95,21,0.1,0,10,6
13,0.1,0.31,0.5,17,12,9,10,0,7,81,90,92,92,-138,95,39,0.1,0,10,6
14,0.1,0.31,0.5,18,13,9,10,0,7,83,84,93,92,-157,95,58,0.1,0,10,6
15,0.1,0.31,0.5,18,12,10,10,0,7,-112,90,91,92,-114,-146,47,0.1,0,10,6
16,0.1,0.31,0.5,17,12,9,10,0,9,85,-113,93,92,-179,91,80,0.1,0,10,6
17,0.1,0.31,0.5,17,12,9,25,0,7,83,-110,93,64,-117,94,37,0.1,0,10,6
18,0.1,0.31,0.5,18,9,9,10,0,7,80,89,93,91,-152,95,53,0.1,0,10,6
19,0.1,0.31,0.5,17,10,17,10,0,7,81,92,78,90,-128,95,29,0.1,0,10,6
20,0.1,0.31,0.5,17,10,9,15,9,7,85,92,91,73,88,95,28,0.1,1,10,6
21,0.1,0.31,0.5,17,10,9,10,11,7,-108,92,93,92,84,95,17,0.1,0,10,6
22,0.1,0.31,0.5,17,10,9,10,11,7,84,90,93,92,-108,95,17,0.1,0,10,6
23,0.1,0.31,0.5,17,10,18,10,8,7,85,92,61,92,94,95,40,0.1,1,10,6
24,0.1,0.31,0.5,19,12,10,10,8,7,80,89,91,91,94,95,21,0.1,1,10,6
25,0.1,0.31,0.5,16,10,9,10,8,7,85,89,93,92,92,95,16,0.1,1,10,6
26,0.1,0.31,0.5,18,10,9,10,8,7,79,92,89,91,94,95,22,0.1,1,10,6
27,0.1,0.31,0.5,16,10,9,10,8,7,81,-106,90,92,94,95,20,0.1,0,10,6
28,0.1,0.31,0.5,16,10,9,12,8,7,84,92,93,86,91,95,17,0.1,1,10,6
29,0.1,0.31,0.5,16,10,11,10,8,7,-124,92,89,90,94,95,25,0.1,0,10,6
30,0.1,0.31,0.5,17,31,9,10,8,7,85,43,91,92,93,95,58,0.1,1,10,6
31,0.1,0.31,0.5,16,11,9,12,8,7,84,90,92,88,94,95,17,0.1,1,10,6
32,0.1,0.31,0.5,16,31,9,10,8,7,-113,35,-107,92,93,95,66,0.1,0,10,6
33,0.1,0.31,0.5,9,14,9,16,12,7,-111,88,93,86,84,95,17,0.1,0,10,6
34,0.1,0.31,0.5,8,14,9,11,8,7,-130,86,93,90,94,-102,31,0.1,0,10,6
35,0.1,0.31,0.5,8,15,9,10,8,7,-149,83,93,92,94,95,50,0.1,0,10,6
36,0.1,0.31,0.5,8,14,9,10,18,7,-106,86,93,92,45,-112,56,0.1,0,10,6
37,0.1,0.31,0.5,18,20,9,13,8,7,67,75,93,89,94,95,34,0.1,1,10,6
38,0.1,0.31,0.5,10,14,9,10,8,7,91,88,93,92,94,95,13,0.1,1,10,6
39,0.1,0.31,0.5,10,15,9,10,8,7,-133,83,93,92,94,95,34,0.1,0,10,6
40,0.1,0.31,0.5,11,15,9,10,8,7,87,-104,91,90,94,95,14,0.1,0,10,6
41,0.1,0.31,0.5,11,14,9,10,9,8,91,87,93,92,86,91,15,0.1,1,10,6
42,0.1,0.31,0.5,11,13,9,10,8,7,91,86,90,91,94,95,15,0.1,1,10,6
43,0.1,0.31,0.5,11,13,9,10,8,7,91,88,91,92,94,95,13,0.1,1,10,6
44,0.1,0.31,0.5,10,13,9,10,8,7,88,88,93,-103,94,95,13,0.1,0,10,6
45,0.1,0.31,0.5,11,13,9,10,8,7,91,88,93,90,94,94,13,0.1,1,10,6
46,0.1,0.31,0.5,13,14,9,10,8,7,87,90,93,92,92,97,14,0.1,1,10,6
47,0.1,0.31,0.5,11,14,9,10,8,7,91,85,93,90,94,95,16,0.1,1,10,6
48,0.1,0.31,0.5,11,13,9,10,8,7,91,88,93,92,94,95,13,0.1,1,10,6
49,0.1,0.31,0.5,11,13,9,10,8,7,-106,83,93,92,-104,97,18,0.1,0,10,6
50,0.1,0.31,0.5,9,13,9,10,8,4,-106,87,93,92,-104,97,14,0.1,0,10,6
51,0.1,0.31,0.5,7,14,16,10,2,5,-111,86,77,92,-104,97,24,0.1,0,10,6
52,0.1,0.31,0.5,7,14,9,10,2,5,-121,87,93,92,-103,97,22,0.1,0,10,6
53,0.1,0.31,0.5,3,14,9,10,2,5,-108,86,93,88,-134,97,35,0.1,0,10,6
54,0.1,0.31,0.5,3,14,9,26,2,5,-208,-145,93,61,-127,97,109,0.1,0,10,6
55,0.1,0.31,0.5,3,14,9,10,2,5,-158,88,92,92,-107,97,59,0.1,0,10,6
56,0.1,0.31,0.5,3,14,9,9,2,5,-144,86,93,92,-108,97,45,0.1,0,10,6
57,0.1,0.31,0.5,3,16,9,10,2,5,-176,81,93,92,-181,97,82,0.1,0,10,6
58,0.1,0.31,0.5,3,14,9,10,2,5,-154,88,93,-103,-110,97,55,0.1,0,10,6
59,0.1,0.31,0.5,3,14,9,10,2,5,-206,88,93,92,-179,97,107,0.1,0,10,6
60,0.1,0.31,0.5,3,14,9,10,24,5,-186,88,93,92,16,97,87,0.1,0,10,6
61,0.1,0.31,0.5,3,14,9,10,12,5,-184,-111,93,92,90,97,85,0.1,0,10,6
62,0.1,0.31,0.5,3,15,9,10,12,5,-143,83,93,92,90,97,44,0.1,0,10,6
63,0.1,0.31,0.5,3,14,11,10,12,5,-217,88,88,92,90,97,118,0.1,0,10,6
64,0.1,0.31,0.5,21,14,9,10,12,5,40,88,93,92,90,97,61,0.1,1,10,6
65,0.1,0.31,0.5,11,14,9,10,12,5,91,87,93,92,90,97,14,0.1,1,10,6
66,0.1,0.31,0.5,11,36,9,11,12,5,91,-18,91,92,90,97,119,0.1,1,10,6
67,0.1,0.31,0.5,11,14,9,10,12,5,87,88,93,92,90,97,14,0.1,1,10,6
68,0.1,0.31,0.5,11,13,9,10,12,5,91,88,93,92,89,97,13,0.1,1,10,6
69,0.1,0.31,0.5,10,13,9,10,12,5,89,-107,93,-105,90,97,12,0.1,0,10,6
70,0.1,0.31,0.5,12,13,9,10,12,5,89,88,93,92,90,97,13,0.1,1,10,6
71,0.1,0.31,0.5,11,13,9,11,12,5,91,87,93,92,90,97,14,0.1,1,10,6
72,0.1,0.31,0.5,11,13,9,10,12,5,91,88,93,92,88,97,13,0.1,1,10,6
73,0.1,0.31,0.5,11,13,9,10,12,5,91,88,93,92,90,97,13,0.1,1,10,6
74,0.1,0.31,0.5,11,14,9,10,12,5,88,86,92,91,90,97,15,0.1,1,10,6
75,0.1,0.31,0.5,11,14,9,10,13,5,91,86,93,92,88,97,15,0.1,1,10,6
76,0.1,0.31,0.5,11,13,9,10,12,5,91,88,93,91,90,97,13,0.1,1,10,6
77,0.1,0.31,0.5,11,14,14,10,12,6,89,88,87,92,90,95,14,0.1,1,10,6
78,0.1,0.31,0.5,11,14,9,10,12,5,91,88,93,92,85,97,16,0.1,1,10,6
79,0.1,0.31,0.5,11,13,9,10,12,5,91,87,93,92,89,97,14,0.1,1,10,6
80,0.1,0.31,0.5,11,13,10,10,12,5,91,87,93,92,90,97,14,0.1,1,10,6
81,0.1,0.31,0.5,11,14,9,10,12,5,-125,88,93,92,90,97,26,0.1,0,10,6
82,0.1,0.31,0.5,11,14,9,10,12,9,91,88,93,92,86,91,15,0.1,1,10,6
83,0.1,0.31,0.5,11,13,9,11,11,5,90,88,93,90,88,97,13,0.1,1,10,6
84,0.1,0.31,0.5,11,14,9,10,13,5,91,88,93,92,77,97,24,0.1,1,10,6
85,0.1,0.31,0.5,11,13,9,10,12,5,90,88,93,92,90,97,13,0.1,1,10,6
86,0.1,0.31,0.5,11,13,9,10,12,5,91,88,93,91,90,97,13,0.1,1,10,6
87,0.1,0.31,0.5,13,13,9,10,12,5,89,86,93,92,88,97,15,0.1,1,10,6
88,0.1,0.31,0.5,16,14,9,10,12,5,84,92,93,91,89,97,17,0.1,1,10,6
89,0.1,0.31,0.5,11,13,9,10,12,5,87,86,93,92,90,97,15,0.1,1,10,6
90,0.1,0.31,0.5,11,10,9,10,12,5,91,92,93,91,89,97,12,0.1,1,10,6
91,0.1,0.31,0.5,13,10,9,10,12,5,86,92,93,92,90,97,15,0.1,1,10,6
92,0.1,0.31,0.5,11,10,9,10,12,5,91,92,93,91,88,97,13,0.1,1,10,6
93,0.1,0.31,0.5,11,10,9,10,12,5,90,92,93,92,84,97,17,0.1,1,10,6
94,0.1,0.31,0.5,11,12,9,11,12,5,-123,87,93,91,90,97,24,0.1,0,10,6
95,0.1,0.31,0.5,11,10,9,10,11,5,91,92,93,92,90,97,11,0.1,1,10,6
96,0.1,0.31,0.5,11,10,9,10,12,5,91,92,93,92,88,97,13,0.1,1,10,6
97,0.1,0.31,0.5,14,10,9,11,12,5,77,92,93,88,90,97,24,0.1,1,10,6
98,0.1,0.31,0.5,11,10,9,10,12,5,89,92,93,92,90,97,12,0.1,1,10,6
99,0.1,0.31,0.5,9,10,9,10,11,5,-105,91,93,92,90,97,11,0.1,0,10,6
100,0.1,0.31,0.5,9,10,9,11,11,5,-106,92,-111,92,88,97,13,0.1,0,10,6
101,0.1,0.31,0.5,4,10,9,10,11,5,-105,92,93,92,-136,97,37,0.1,0,10,6
102,0.1,0.31,0.5,3,10,9,10,11,5,-141,92,93,92,-104,97,42,0.1,0,10,6
103,0.1,0.31,0.5,3,10,9,12,11,5,-127,92,93,86,-111,97,28,0.1,0,10,6
104,0.1,0.31,0.5,3,10,9,10,12,5,-187,91,93,90,90,97,88,0.1,0,10,6
105,0.1,0.31,0.5,3,10,9,10,12,5,-186,91,93,92,90,96,87,0.1,0,10,6
106,0.1,0.31,0.5,3,10,9,10,12,5,-233,92,93,92,90,97,134,0.1,0,10,6
107,0.1,0.31,0.5,3,13,9,10,13,5,-137,86,93,91,84,97,38,0.1,0,10,6
108,0.1,0.31,0.5,3,10,9,10,12,5,-174,92,92,92,92,97,75,0.1,0,10,6
109,0.1,0.31,0.5,3,10,9,10,12,5,-205,92,93,92,90,96,106,0.1,0,10,6
110,0.1,0.31,0.5,3,10,9,12,12,5,-118,91,93,87,90,97,19,0.1,0,10,6
111,0.1,0.31,0.5,3,10,9,10,12,5,-272,92,93,92,-106,97,173,0.1,0,10,6
112,0.1,0.31,0.5,43,10,9,10,12,5,-76,92,93,92,90,97,177,0.1,1,10,6
113,0.1,0.31,0.5,22,10,9,10,12,5,78,92,93,92,90,97,23,0.1,1,10,6
114,0.1,0.31,0.5,21,10,9,11,12,5,77,92,93,91,90,97,24,0.1,1,10,6
115,0.1,0.31,0.5,22,10,9,10,12,5,76,-101,93,92,90,97,25,0.1,0,10,6
116,0.1,0.31,0.5,22,10,9,10,12,5,79,92,93,92,90,97,22,0.1,1,10,6
117,0.1,0.31,0.5,22,10,9,10,12,5,79,92,93,92,90,97,22,0.1,1,10,6
118,0.1,0.31,0.5,22,10,9,10,12,5,79,92,93,92,90,97,22,0.1,1,10,6
119,0.1,0.31,0.5,22,10,9,10,12,5,79,92,93,92,90,97,22,0.1,1,10,6
120,0.1,0.31,0.5,22,10,10,10,12,5,77,92,92,92,90,97,24,0.1,1,10,6
121,0.1,0.31,0.5,22,10,9,10,12,5,76,92,92,92,90,96,25,0.1,1,10,6
122,0.1,0.31,0.5,22,10,9,10,12,5,78,92,93,92,90,97,23,0.1,1,10,6
123,0.1,0.31,0.5,24,10,9,10,12,7,78,92,92,91,90,89,23,0.1,1,10,6
124,0.1,0.31,0.5,22,10,9,10,12,5,77,92,93,90,90,97,24,0.1,1,10,6
125,0.1,0.31,0.5,22,10,9,10,12,5,79,91,93,92,90,97,22,0.1,1,10,6
126,0.1,0.31,0.5,22,10,9,10,12,5,77,92,93,92,88,97,24,0.1,1,10,6
127,0.1,0.31,0.5,22,10,9,10,12,5,-106,90,93,92,90,97,11,0.1,0,10,6
128,0.1,0.31,0.5,22,10,9,10,12,5,79,92,92,92,90,97,22,0.1,1,10,6
129,0.1,0.31,0.5,24,10,9,10,12,5,70,92,92,90,88,97,31,0.1,1,10,6
130,0.1,0.31,0.5,24,10,9,13,12,5,77,92,93,88,89,97,24,0.1,1,10,6
131,0.1,0.31,0.5,23,10,9,10,12,5,71,92,93,92,90,97,30,0.1,1,10,6
132,0.1,0.31,0.5,22,10,9,10,12,5,79,92,93,90,90,97,22,0.1,1,10,6
133,0.1,0.31,0.5,22,10,9,10,12,5,78,92,91,92,90,97,23,0.1,1,10,6
134,0.1,0.31,0.5,23,10,9,10,12,5,76,92,91,91,90,97,25,0.1,1,10,6
135,0.1,0.31,0.5,25,10,9,10,12,5,67,91,93,90,90,97,34,0.1,1,10,6
136,0.1,0.31,0.5,22,10,9,10,19,5,78,-105,91,90,80,97,23,0.1,0,10,6
137,0.1,0.31,0.5,22,10,9,10,12,5,77,92,93,92,90,97,24,0.1,1,10,6
138,0.1,0.31,0.5,22,10,9,10,12,5,79,92,93,92,90,97,22,0.1,1,10,6
139,0.1,0.31,0.5,22,10,9,10,12,5,79,92,93,92,90,97,22,0.1,1,10,6
140,0.1,0.31,0.5,22,10,9,10,12,5,78,-105,92,90,90,97,23,0.1,0,10,6
141,0.1,0.31,0.5,22,10,9,10,12,5,78,92,93,92,90,97,23,0.1,1,10,6
142,0.1,0.31,0.5,25,10,9,10,12,5,83,92,93,92,90,97,18,0.1,1,10,6
143,0.1,0.31,0.5,18,10,9,10,12,5,83,92,93,92,90,97,18,0.1,1,10,6
144,0.1,0.31,0.5,18,10,9,10,12,5,83,92,93,92,90,97,18,0.1,1,10,6
145,0.1,0.31,0.5,20,10,9,11,12,5,77,90,93,89,-112,97,24,0.1,0,10,6
146,0.1,0.31,0.5,18,10,9,10,12,5,83,92,93,92,90,97,18,0.1,1,10,6
147,0.1,0.31,0.5,20,10,9,10,12,5,77,92,92,92,-150,97,51,0.1,0,10,6
148,0.1,0.31,0.5,18,10,9,10,12,5,80,90,91,92,89,97,21,0.1,1,10,6
