eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-136,-116,-160,-149,61,0.1,0,10,4
1,0.1,0.31,0.5,0,0,17,0,-155,-120,72,-133,56,0.1,0,10,4
2,0.1,0.31,0.5,0,0,11,0,-118,-147,89,-164,65,0.1,0,10,4
3,0.1,0.31,0.5,0,0,11,0,-123,-117,91,-125,26,0.1,0,10,4
4,0.1,0.31,0.5,0,0,12,0,-116,-126,89,-207,108,0.1,0,10,4
5,0.1,0.31,0.5,0,0,11,0,-140,-114,90,-148,49,0.1,0,10,4
6,0.1,0.31,0.5,0,0,11,20,-151,-109,91,32,69,0.1,0,10,4
7,0.1,0.31,0.5,0,0,11,20,-119,-122,91,-120,23,0.1,0,10,4
8,0.1,0.31,0.5,24,0,11,14,46,-152,91,-128,55,0.1,0,10,4
9,0.1,0.31,0.5,24,0,11,14,-111,-107,-137,-117,38,0.1,0,10,4
10,0.1,0.31,0.5,11,0,11,12,91,-116,89,58,43,0.1,0,10,4
11,0.1,0.31,0.5,11,0,13,10,91,-143,87,91,44,0.1,0,10,4
12,0.1,0.31,0.5,11,0,11,10,89,-113,91,92,14,0.1,0,10,4
13,0.1,0.31,0.5,11,0,12,10,89,-137,88,-114,38,0.1,0,10,4
14,0.1,0.31,0.5,11,0,11,7,91,-134,91,-105,35,0.1,0,10,4
15,0.1,0.31,0.5,11,14,11,13,-110,78,93,64,37,0.1,0,10,4
16,0.1,0.31,0.5,11,10,11,10,91,91,91,86,15,0.1,1,10,4
17,0.1,0.31,0.5,11,10,11,10,91,92,89,92,12,0.1,1,10,4
18,0.1,0.31,0.5,11,10,10,10,91,92,88,92,13,0.1,1,10,4
19,0.1,0.31,0.5,11,10,11,9,89,91,91,90,12,0.1,1,10,4
20,0.1,0.31,0.5,11,10,11,12,90,92,91,85,16,0.1,1,10,4
21,0.1,0.31,0.5,11,10,10,10,90,-108,89,91,12,0.1,0,10,4
22,0.1,0.31,0.5,11,10,11,10,91,90,91,92,11,0.1,1,10,4
23,0.1,0.31,0.5,11,10,10,10,91,91,89,89,12,0.1,1,10,4
24,0.1,0.31,0.5,10,10,10,10,91,92,91,92,10,0.1,1,10,4
25,0.1,0.31,0.5,12,10,8,11,83,92,93,90,18,0.1,1,10,4
26,0.1,0.31,0.5,10,10,9,10,90,92,93,92,11,0.1,1,10,4
27,0.1,0.31,0.5,10,10,8,10,91,92,91,92,10,0.1,1,10,4
28,0.1,0.31,0.5,11,10,9,10,90,92,93,88,13,0.1,1,10,4
29,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
30,0.1,0.31,0.5,10,9,9,11,91,91,93,92,10,0.1,1,10,4
31,0.1,0.31,0.5,10,10,9,10,91,92,93,91,10,0.1,1,10,4
32,0.1,0.31,0.5,13,14,9,10,89,74,92,92,27,0.1,1,10,4
33,0.1,0.31,0.5,11,10,10,9,90,90,90,87,14,0.1,1,10,4
34,0.1,0.31,0.5,11,10,11,9,89,92,89,-119,20,0.1,0,10,4
35,0.1,0.31,0.5,11,9,9,9,-108,92,93,92,9,0.1,0,10,4
36,0.1,0.31,0.5,11,10,9,10,88,92,93,92,13,0.1,1,10,4
37,0.1,0.31,0.5,10,10,9,10,89,92,93,92,12,0.1,1,10,4
38,0.1,0.31,0.5,10,10,9,11,89,92,93,90,12,0.1,1,10,4
39,0.1,0.31,0.5,12,11,9,10,89,90,89,92,12,0.1,1,10,4
40,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
41,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
42,0.1,0.31,0.5,10,10,9,10,90,92,93,92,11,0.1,1,10,4
43,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
44,0.1,0.31,0.5,11,10,9,10,91,92,93,89,12,0.1,1,10,4
45,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
46,0.1,0.31,0.5,11,10,9,9,91,90,93,90,11,0.1,1,10,4
47,0.1,0.31,0.5,11,10,11,10,91,92,89,92,12,0.1,1,10,4
48,0.1,0.31,0.5,11,10,12,10,86,92,87,92,15,0.1,1,10,4
49,0.1,0.31,0.5,10,10,9,10,90,92,93,92,11,0.1,1,10,4
50,0.1,0.31,0.5,10,10,9,10,-108,-111,93,89,12,0.1,0,10,4
51,0.1,0.31,0.5,10,10,9,10,90,92,92,92,11,0.1,1,10,4
52,0.1,0.31,0.5,11,10,9,13,87,92,93,90,14,0.1,1,10,4
53,0.1,0.31,0.5,11,12,9,10,91,89,93,92,12,0.1,1,10,4
54,0.1,0.31,0.5,10,10,9,10,91,92,92,92,10,0.1,1,10,4
55,0.1,0.31,0.5,11,11,9,11,91,88,91,86,15,0.1,1,10,4
56,0.1,0.31,0.5,10,10,9,11,91,92,93,-105,10,0.1,0,10,4
57,0.1,0.31,0.5,11,10,9,10,91,92,92,87,14,0.1,1,10,4
58,0.1,0.31,0.5,11,10,9,9,-106,92,93,90,11,0.1,0,10,4
59,0.1,0.31,0.5,10,10,9,10,89,92,93,92,12,0.1,1,10,4
60,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
61,0.1,0.31,0.5,10,11,9,10,91,92,91,92,10,0.1,1,10,4
62,0.1,0.31,0.5,11,10,11,10,91,90,86,92,15,0.1,1,10,4
63,0.1,0.31,0.5,11,10,9,10,91,-114,93,92,15,0.1,0,10,4
64,0.1,0.31,0.5,11,10,9,23,89,92,93,70,31,0.1,1,10,4
65,0.1,0.31,0.5,11,10,9,10,91,92,93,92,10,0.1,1,10,4
66,0.1,0.31,0.5,14,10,9,10,79,92,93,92,22,0.1,1,10,4
67,0.1,0.31,0.5,11,10,9,10,91,90,93,91,11,0.1,1,10,4
68,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
69,0.1,0.31,0.5,12,10,9,16,87,92,93,88,14,0.1,1,10,4
70,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
71,0.1,0.31,0.5,10,10,9,11,89,91,93,91,12,0.1,1,10,4
72,0.1,0.31,0.5,10,10,9,10,-109,92,93,92,10,0.1,0,10,4
