eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,25,0,0,9,0,0,-102,-124,-8,-119,-113,92,-116,-134,109,0.1,0,10,8
1,0.1,0.31,0.5,0,0,10,16,0,9,0,32,-125,-115,91,67,-111,93,-115,-17,118,0.1,0,10,8
2,0.1,0.31,0.5,0,0,9,13,0,9,0,7,-117,-120,93,86,-125,93,-125,95,26,0.1,0,10,8
3,0.1,0.31,0.5,0,0,9,13,0,9,0,7,-121,-107,93,88,-103,93,-126,-101,27,0.1,0,10,8
4,0.1,0.31,0.5,0,0,9,12,0,11,0,7,-121,-108,93,89,-113,92,-108,95,22,0.1,0,10,8
5,0.1,0.31,0.5,0,0,9,12,0,10,0,7,-113,-157,92,88,-111,89,-131,93,58,0.1,0,10,8
6,0.1,0.31,0.5,0,0,9,21,0,9,9,7,-131,-153,93,72,-110,88,79,94,54,0.1,0,10,8
7,0.1,0.31,0.5,0,0,9,14,0,9,6,7,-129,-116,93,85,-122,93,96,94,30,0.1,0,10,8
8,0.1,0.31,0.5,0,0,9,12,18,9,6,7,-126,-109,91,89,72,91,96,-109,29,0.1,0,10,8
9,0.1,0.31,0.5,0,15,9,12,14,11,6,10,-159,68,93,90,88,94,96,94,60,0.1,0,10,8
10,0.1,0.31,0.5,0,10,9,12,14,10,6,7,-132,91,93,-102,88,-138,96,93,39,0.1,0,10,8
11,0.1,0.31,0.5,0,10,9,12,14,13,6,7,-142,90,93,-105,86,83,96,95,43,0.1,0,10,8
12,0.1,0.31,0.5,0,10,9,12,14,9,6,7,-167,-121,93,90,88,93,96,95,68,0.1,0,10,8
13,0.1,0.31,0.5,0,10,9,24,14,9,6,11,-112,91,93,74,88,93,96,85,27,0.1,0,10,8
14,0.1,0.31,0.5,0,10,10,12,13,11,6,7,-107,-107,90,89,86,88,96,95,15,0.1,0,10,8
15,0.1,0.31,0.5,0,13,9,12,15,9,6,7,-138,79,93,90,86,93,96,95,39,0.1,0,10,8
16,0.1,0.31,0.5,0,10,11,13,15,9,6,7,-144,92,85,87,-117,92,96,95,45,0.1,0,10,8
