eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-356,-167,-339,-627,-191,-146,528,0.1,0,25,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-194,-263,-284,-191,-533,-518,434,0.1,0,25,6
2,0.1,0.31,0.5,0,0,0,0,0,119,-340,-415,-256,-310,-165,-244,345,0.1,0,25,6
3,0.1,0.31,0.5,0,0,0,0,0,29,-264,-211,-1081,-330,-335,71,982,0.1,0,25,6
4,0.1,0.31,0.5,0,0,0,0,0,29,-255,-466,-127,-242,-245,65,367,0.1,0,25,6
5,0.1,0.31,0.5,0,0,0,0,0,31,-331,-111,-184,-176,-188,79,232,0.1,0,25,6
6,0.1,0.31,0.5,0,0,69,0,97,29,-234,-421,-45,-172,-165,73,322,0.1,0,25,6
7,0.1,0.31,0.5,0,0,39,0,30,30,-244,-310,61,-327,66,68,228,0.1,0,25,6
8,0.1,0.31,0.5,0,0,60,0,36,29,-425,-186,6,-200,48,67,326,0.1,0,25,6
9,0.1,0.31,0.5,0,0,41,92,29,37,-256,-610,53,-109,72,45,511,0.1,0,25,6
10,0.1,0.31,0.5,0,0,44,48,43,29,-387,-431,39,47,50,72,332,0.1,0,25,6
11,0.1,0.31,0.5,0,0,40,48,32,32,-292,-648,65,-140,60,39,549,0.1,0,25,6
12,0.1,0.31,0.5,0,93,39,45,26,32,-204,-131,62,40,-128,-234,232,0.1,0,25,6
13,0.1,0.31,0.5,0,36,40,41,26,30,-363,64,59,54,-175,67,264,0.1,0,25,6
14,0.1,0.31,0.5,131,37,39,41,110,31,-198,50,57,45,-130,59,299,0.1,1,25,6
15,0.1,0.31,0.5,71,35,40,39,109,58,23,61,56,55,-116,-20,121,0.1,0,25,6
16,0.1,0.31,0.5,72,35,40,37,94,30,20,61,-158,-172,-180,69,81,0.1,0,25,6
17,0.1,0.31,0.5,72,42,39,46,57,25,-180,51,-264,47,28,83,165,0.1,0,25,6
18,0.1,0.31,0.5,76,50,25,46,50,25,8,51,-218,-139,39,73,119,0.1,0,25,6
19,0.1,0.31,0.5,86,50,90,37,55,26,-43,-176,-124,56,29,74,225,0.1,0,25,6
20,0.1,0.31,0.5,70,40,48,37,53,26,27,51,53,65,44,71,74,0.1,1,25,6
21,0.1,0.31,0.5,71,59,47,36,53,26,25,-12,49,62,-154,-116,113,0.1,0,25,6
22,0.1,0.31,0.5,71,30,49,39,53,20,-243,66,35,38,40,-168,144,0.1,0,25,6
23,0.1,0.31,0.5,67,32,48,31,53,23,23,67,49,71,43,73,78,0.1,1,25,6
24,0.1,0.31,0.5,65,32,48,47,50,19,26,-138,45,36,47,78,75,0.1,0,25,6
25,0.1,0.31,0.5,96,29,48,52,68,17,-88,70,42,20,-58,-151,189,0.1,0,25,6
26,0.1,0.31,0.5,64,29,52,31,64,38,28,67,31,67,16,25,85,0.1,1,25,6
27,0.1,0.31,0.5,86,29,47,38,133,21,-22,66,53,55,-189,77,290,0.1,1,25,6
28,0.1,0.31,0.5,169,29,48,38,104,29,-308,68,50,-175,-268,60,409,0.1,0,25,6
29,0.1,0.31,0.5,169,112,61,39,82,29,-158,-148,25,45,-16,-115,249,0.1,0,25,6
30,0.1,0.31,0.5,78,61,48,37,57,21,13,37,51,52,26,80,88,0.1,1,25,6
31,0.1,0.31,0.5,73,78,87,42,64,24,19,-6,-11,52,11,71,112,0.1,1,25,6
32,0.1,0.31,0.5,86,66,48,31,67,26,-6,26,48,69,19,65,107,0.1,1,25,6
33,0.1,0.31,0.5,82,66,46,32,53,30,4,30,51,69,39,61,97,0.1,1,25,6
34,0.1,0.31,0.5,74,65,49,35,48,21,27,54,42,59,-212,79,113,0.1,0,25,6
35,0.1,0.31,0.5,82,61,49,35,61,21,-5,38,-166,65,23,79,106,0.1,0,25,6
36,0.1,0.31,0.5,79,57,48,44,60,24,30,43,49,43,-166,74,71,0.1,0,25,6
37,0.1,0.31,0.5,71,57,47,33,59,21,2,39,52,64,18,81,99,0.1,1,25,6
38,0.1,0.31,0.5,67,57,48,33,64,21,-143,43,52,64,8,79,93,0.1,0,25,6
39,0.1,0.31,0.5,53,57,53,41,51,36,28,-156,52,47,47,55,73,0.1,0,25,6
40,0.1,0.31,0.5,110,125,47,40,52,27,-168,-155,57,47,38,60,269,0.1,1,25,6
41,0.1,0.31,0.5,93,60,49,34,70,22,-20,12,48,66,-13,79,121,0.1,1,25,6
42,0.1,0.31,0.5,82,60,47,35,69,21,-24,-166,51,64,-141,79,125,0.1,0,25,6
43,0.1,0.31,0.5,82,73,64,34,48,21,-141,-39,-2,63,43,80,140,0.1,0,25,6
44,0.1,0.31,0.5,76,60,54,52,48,21,16,31,41,17,51,80,85,0.1,1,25,6
45,0.1,0.31,0.5,77,57,48,56,54,23,12,43,53,21,47,74,89,0.1,1,25,6
46,0.1,0.31,0.5,83,85,48,37,51,23,5,-30,54,57,45,76,131,0.1,1,25,6
47,0.1,0.31,0.5,78,57,59,41,48,21,20,39,33,52,44,81,81,0.1,1,25,6
48,0.1,0.31,0.5,52,60,59,41,79,38,59,38,-318,-182,-2,50,219,0.1,0,25,6
49,0.1,0.31,0.5,40,74,59,37,53,21,61,32,-166,63,48,81,69,0.1,0,25,6
50,0.1,0.31,0.5,42,29,47,38,47,21,53,67,48,57,48,81,53,0.1,1,25,6
51,0.1,0.31,0.5,51,60,47,36,47,25,41,-33,50,61,-330,73,231,0.1,0,25,6
52,0.1,0.31,0.5,39,60,47,34,47,21,59,-257,51,-665,-308,81,566,0.1,0,25,6
53,0.1,0.31,0.5,45,45,65,46,47,21,41,49,32,40,51,-325,226,0.1,0,25,6
54,0.1,0.31,0.5,45,28,47,37,41,32,-138,-242,54,64,-134,58,143,0.1,0,25,6
