eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,42,0,0,0,0,0,0,-214,24,-296,-170,-138,-212,-108,-204,197,0.1,0,15,8
1,0.1,0.31,0.5,0,29,0,0,0,0,0,86,-127,64,-186,-178,-363,-151,-108,-217,318,0.1,0,15,8
2,0.1,0.31,0.5,0,30,0,0,0,41,0,14,-117,69,-110,-144,-125,1,-133,88,100,0.1,0,15,8
3,0.1,0.31,0.5,0,29,0,0,0,26,0,14,-136,73,-147,-119,-109,66,-147,88,48,0.1,0,15,8
4,0.1,0.31,0.5,0,29,26,0,0,23,0,14,-138,-170,35,-150,-111,74,-208,86,109,0.1,0,15,8
5,0.1,0.31,0.5,0,31,17,0,0,20,0,14,-115,66,81,-193,-153,82,-264,-122,165,0.1,0,15,8
6,0.1,0.31,0.5,0,32,37,0,0,20,0,14,-113,42,32,-161,-124,82,-140,86,69,0.1,0,15,8
7,0.1,0.31,0.5,0,30,35,0,0,24,0,15,-128,70,48,-159,-109,68,-125,84,60,0.1,0,15,8
8,0.1,0.31,0.5,0,31,29,26,0,27,52,15,-211,68,71,45,-171,68,-30,-118,131,0.1,0,15,8
9,0.1,0.31,0.5,0,31,30,17,0,21,28,23,-203,66,74,85,-190,78,71,47,104,0.1,0,15,8
10,0.1,0.31,0.5,0,33,35,17,35,20,28,14,-144,64,51,85,33,78,61,86,68,0.1,0,15,8
11,0.1,0.31,0.5,0,31,31,17,18,20,28,14,-169,71,69,84,81,79,-121,88,70,0.1,0,15,8
12,0.1,0.31,0.5,0,29,39,22,16,23,28,14,-139,71,43,71,84,78,66,88,58,0.1,0,15,8
13,0.1,0.31,0.5,0,29,28,20,16,20,38,15,-428,73,72,83,84,82,40,85,329,0.1,0,15,8
14,0.1,0.31,0.5,0,29,28,17,13,20,26,18,-159,-153,-161,85,88,-154,75,77,62,0.1,0,15,8
15,0.1,0.31,0.5,0,32,27,18,23,20,26,23,-114,70,75,83,71,80,67,74,34,0.1,0,15,8
16,0.1,0.31,0.5,0,27,21,16,20,20,26,18,-113,75,81,84,80,81,-153,84,54,0.1,0,15,8
17,0.1,0.31,0.5,0,32,18,19,18,20,26,18,-276,59,-142,77,84,82,71,84,177,0.1,0,15,8
18,0.1,0.31,0.5,0,27,20,17,46,21,26,18,-146,75,77,83,24,79,71,-144,77,0.1,0,15,8
19,0.1,0.31,0.5,0,31,23,17,18,20,26,11,-135,72,73,85,81,82,75,-118,36,0.1,0,15,8
20,0.1,0.31,0.5,0,27,19,17,18,21,27,11,-156,71,83,84,83,78,71,-155,57,0.1,0,15,8
21,0.1,0.31,0.5,0,35,24,17,18,21,27,7,-230,53,72,85,86,-121,-116,-147,131,0.1,0,15,8
22,0.1,0.31,0.5,0,27,18,17,18,20,25,20,-138,73,85,83,84,82,77,63,39,0.1,0,15,8
23,0.1,0.31,0.5,0,27,21,17,20,20,27,16,-184,74,83,84,78,82,66,86,85,0.1,0,15,8
24,0.1,0.31,0.5,0,29,23,17,20,20,30,23,-227,67,73,81,-192,81,86,69,128,0.1,0,15,8
25,0.1,0.31,0.5,0,28,19,17,18,20,27,22,-171,73,82,85,84,82,74,81,72,0.1,0,15,8
26,0.1,0.31,0.5,0,27,19,17,19,25,29,13,-172,75,83,84,88,72,64,74,73,0.1,0,15,8
27,0.1,0.31,0.5,0,27,19,17,18,21,26,26,-121,74,-141,85,81,75,73,54,47,0.1,0,15,8
28,0.1,0.31,0.5,46,27,19,19,18,21,28,24,-72,-183,83,81,81,-119,71,75,173,0.1,0,15,8
29,0.1,0.31,0.5,19,28,20,17,18,20,28,25,80,70,81,85,82,81,86,66,35,0.1,1,15,8
30,0.1,0.31,0.5,18,27,54,17,28,18,28,25,83,73,-8,84,70,-130,-152,-123,109,0.1,0,15,8
31,0.1,0.31,0.5,41,33,19,17,17,21,33,25,13,60,81,81,85,78,53,76,88,0.1,1,15,8
32,0.1,0.31,0.5,31,27,21,17,14,18,26,24,65,73,76,84,88,83,75,77,36,0.1,1,15,8
33,0.1,0.31,0.5,30,27,19,17,14,19,25,24,58,73,83,85,88,84,-127,78,43,0.1,0,15,8
34,0.1,0.31,0.5,32,32,20,17,14,18,16,26,61,66,81,85,88,84,77,76,40,0.1,1,15,8
35,0.1,0.31,0.5,33,28,19,21,14,20,17,24,68,66,82,73,85,76,83,76,35,0.1,1,15,8
36,0.1,0.31,0.5,31,29,19,21,14,20,16,24,70,75,79,-124,-135,80,84,79,36,0.1,0,15,8
37,0.1,0.31,0.5,36,27,20,17,15,19,16,24,61,77,80,85,84,81,85,77,40,0.1,1,15,8
38,0.1,0.31,0.5,35,27,20,20,15,18,19,24,65,75,80,80,87,81,78,-159,60,0.1,0,15,8
39,0.1,0.31,0.5,32,28,19,17,15,18,16,25,64,71,83,80,-144,84,85,74,45,0.1,0,15,8
40,0.1,0.31,0.5,42,28,20,17,14,18,16,25,53,-137,78,85,88,84,86,74,48,0.1,0,15,8
41,0.1,0.31,0.5,28,28,19,17,14,18,17,24,60,72,80,85,88,84,83,77,41,0.1,1,15,8
42,0.1,0.31,0.5,43,32,20,19,15,19,16,24,39,56,81,78,86,80,86,78,62,0.1,1,15,8
43,0.1,0.31,0.5,30,35,21,19,14,18,16,30,64,55,80,85,86,84,85,52,49,0.1,1,15,8
44,0.1,0.31,0.5,30,27,19,17,14,52,16,25,-113,75,79,85,88,34,86,75,67,0.1,0,15,8
45,0.1,0.31,0.5,27,34,19,21,39,17,16,25,74,79,83,81,-29,84,85,76,130,0.1,1,15,8
46,0.1,0.31,0.5,27,27,19,17,14,30,16,25,74,74,83,84,88,49,84,73,52,0.1,1,15,8
47,0.1,0.31,0.5,27,27,21,17,14,18,16,24,75,73,78,84,87,84,85,76,28,0.1,1,15,8
48,0.1,0.31,0.5,37,27,19,21,14,18,16,24,53,73,83,76,-108,84,86,-193,94,0.1,0,15,8
49,0.1,0.31,0.5,64,29,23,21,14,17,16,24,-78,71,76,-102,88,86,83,-113,179,0.1,0,15,8
50,0.1,0.31,0.5,34,27,26,21,15,20,18,21,64,75,70,-102,87,78,83,-115,37,0.1,0,15,8
51,0.1,0.31,0.5,38,57,38,17,15,18,48,12,60,-9,48,-113,86,84,-31,-114,132,0.1,0,15,8
52,0.1,0.31,0.5,35,57,27,17,14,18,16,12,67,-131,71,-181,88,84,86,-181,82,0.1,0,15,8
53,0.1,0.31,0.5,34,27,26,17,14,21,16,18,64,73,76,-108,88,79,86,72,37,0.1,0,15,8
54,0.1,0.31,0.5,35,27,21,22,15,18,16,16,59,73,78,54,82,84,86,85,47,0.1,1,15,8
55,0.1,0.31,0.5,35,30,22,17,14,18,18,16,66,53,79,83,86,-215,83,84,116,0.1,0,15,8
56,0.1,0.31,0.5,37,27,22,17,14,18,16,23,55,75,77,85,88,84,86,80,46,0.1,1,15,8
57,0.1,0.31,0.5,34,34,21,17,14,21,16,16,66,67,79,85,88,70,86,86,35,0.1,1,15,8
58,0.1,0.31,0.5,37,27,21,17,14,18,16,13,56,70,81,85,87,84,88,91,45,0.1,1,15,8
59,0.1,0.31,0.5,35,33,21,17,16,18,21,13,64,64,81,85,81,-121,77,-135,37,0.1,0,15,8
60,0.1,0.31,0.5,36,28,24,20,14,18,17,11,56,64,75,76,88,82,76,87,45,0.1,1,15,8
61,0.1,0.31,0.5,42,25,25,18,14,18,16,10,45,77,69,83,88,84,86,92,56,0.1,1,15,8
62,0.1,0.31,0.5,37,25,46,20,30,18,16,10,62,75,14,79,51,84,86,92,87,0.1,1,15,8
63,0.1,0.31,0.5,38,26,23,17,16,19,17,51,64,74,74,85,82,82,82,-61,162,0.1,1,15,8
64,0.1,0.31,0.5,34,32,21,17,16,18,17,24,66,68,79,85,83,84,78,78,35,0.1,1,15,8
65,0.1,0.31,0.5,41,27,24,19,14,18,16,10,50,72,79,87,88,84,86,92,51,0.1,1,15,8
