eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-123,-201,-133,-229,-138,-190,130,0.1,0,15,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-131,-178,-129,-112,-112,-208,109,0.1,0,15,6
2,0.1,0.31,0.5,0,0,0,0,0,20,-180,-169,-341,-156,-151,57,242,0.1,0,15,6
3,0.1,0.31,0.5,0,0,0,0,0,10,-146,-140,-193,-131,-118,92,94,0.1,0,15,6
4,0.1,0.31,0.5,0,0,0,0,0,10,-112,-422,-233,-190,-269,92,323,0.1,0,15,6
5,0.1,0.31,0.5,0,0,0,0,0,10,-211,-270,-171,-128,-120,91,171,0.1,0,15,6
6,0.1,0.31,0.5,0,39,0,0,0,10,-146,-17,-142,-178,-150,92,118,0.1,0,15,6
7,0.1,0.31,0.5,0,24,42,0,0,14,-192,75,-51,-135,-139,84,152,0.1,0,15,6
8,0.1,0.31,0.5,0,28,20,34,0,10,-206,63,79,13,-113,92,107,0.1,0,15,6
9,0.1,0.31,0.5,0,25,20,17,0,10,-202,74,77,85,-109,92,103,0.1,0,15,6
10,0.1,0.31,0.5,0,26,22,17,0,10,-128,74,76,85,-219,91,120,0.1,0,15,6
11,0.1,0.31,0.5,0,26,36,18,0,11,-139,74,41,85,-375,89,276,0.1,0,15,6
12,0.1,0.31,0.5,0,26,29,20,0,13,-133,-129,62,79,-154,85,55,0.1,0,15,6
13,0.1,0.31,0.5,0,25,27,17,0,10,-223,77,72,84,-167,92,124,0.1,0,15,6
14,0.1,0.31,0.5,0,25,27,19,0,10,-166,-132,75,79,-156,90,67,0.1,0,15,6
15,0.1,0.31,0.5,0,33,29,17,34,10,-172,54,67,85,25,92,76,0.1,0,15,6
16,0.1,0.31,0.5,0,32,30,17,17,10,-133,-149,60,83,84,92,50,0.1,0,15,6
17,0.1,0.31,0.5,0,24,30,17,20,10,-246,68,66,85,74,90,147,0.1,0,15,6
18,0.1,0.31,0.5,0,15,27,17,18,11,-139,-143,74,83,84,90,44,0.1,0,15,6
19,0.1,0.31,0.5,0,22,27,17,21,11,-176,70,-178,83,78,90,79,0.1,0,15,6
20,0.1,0.31,0.5,22,17,28,17,18,10,60,-138,72,83,84,92,41,0.1,0,15,6
21,0.1,0.31,0.5,19,34,27,17,17,10,83,2,71,85,-121,92,99,0.1,0,15,6
22,0.1,0.31,0.5,19,23,31,25,18,10,81,79,77,70,86,90,31,0.1,1,15,6
23,0.1,0.31,0.5,20,22,21,21,16,10,77,74,78,75,85,92,27,0.1,1,15,6
24,0.1,0.31,0.5,19,17,21,21,16,17,83,83,81,-118,-108,79,22,0.1,0,15,6
25,0.1,0.31,0.5,19,18,21,17,17,12,81,75,81,80,83,85,26,0.1,1,15,6
26,0.1,0.31,0.5,19,21,20,17,16,12,-113,69,77,85,86,-119,32,0.1,0,15,6
27,0.1,0.31,0.5,21,17,21,17,16,10,69,85,77,85,86,-136,37,0.1,0,15,6
28,0.1,0.31,0.5,21,17,21,20,16,8,-193,85,69,78,86,-348,249,0.1,0,15,6
29,0.1,0.31,0.5,19,17,19,17,16,19,82,83,83,85,83,60,41,0.1,1,15,6
30,0.1,0.31,0.5,22,18,21,18,16,12,83,81,83,82,86,88,20,0.1,1,15,6
31,0.1,0.31,0.5,17,17,19,17,16,12,79,84,81,85,84,87,22,0.1,1,15,6
32,0.1,0.31,0.5,17,17,19,17,16,12,70,85,80,84,86,90,31,0.1,1,15,6
33,0.1,0.31,0.5,17,17,19,17,17,12,85,-115,83,84,86,90,18,0.1,0,15,6
34,0.1,0.31,0.5,15,17,19,19,16,13,87,85,73,78,84,88,28,0.1,1,15,6
35,0.1,0.31,0.5,15,17,20,17,16,13,-116,86,81,84,86,-196,97,0.1,0,15,6
36,0.1,0.31,0.5,21,17,19,17,26,14,71,82,82,85,58,84,43,0.1,1,15,6
37,0.1,0.31,0.5,15,17,19,17,16,14,87,85,-139,84,86,88,40,0.1,0,15,6
38,0.1,0.31,0.5,15,17,18,17,16,15,87,85,83,85,86,85,18,0.1,1,15,6
39,0.1,0.31,0.5,15,27,19,17,16,14,86,59,83,84,86,87,42,0.1,1,15,6
40,0.1,0.31,0.5,15,17,18,17,16,14,-116,84,83,85,84,88,18,0.1,0,15,6
41,0.1,0.31,0.5,15,17,19,17,16,14,86,-150,83,85,85,88,51,0.1,0,15,6
42,0.1,0.31,0.5,15,16,19,17,16,14,87,82,83,85,86,86,19,0.1,1,15,6
43,0.1,0.31,0.5,15,19,19,17,16,26,85,78,83,82,85,57,44,0.1,1,15,6
44,0.1,0.31,0.5,15,17,19,18,16,14,87,85,-105,83,-111,88,18,0.1,0,15,6
45,0.1,0.31,0.5,18,17,24,18,17,14,83,-118,82,76,81,83,25,0.1,0,15,6
46,0.1,0.31,0.5,15,55,19,17,16,14,85,-12,81,85,86,88,113,0.1,1,15,6
47,0.1,0.31,0.5,15,19,20,17,16,14,87,83,80,82,86,-135,36,0.1,0,15,6
48,0.1,0.31,0.5,15,28,19,17,17,14,-176,65,83,-127,86,88,77,0.1,0,15,6
49,0.1,0.31,0.5,15,17,19,16,16,14,87,85,-112,83,85,88,18,0.1,0,15,6
50,0.1,0.31,0.5,15,17,17,16,16,14,87,84,-106,82,85,88,19,0.1,0,15,6
51,0.1,0.31,0.5,15,18,17,19,16,14,85,80,-132,80,84,88,33,0.1,0,15,6
52,0.1,0.31,0.5,15,17,12,17,16,14,87,85,-118,83,86,86,19,0.1,0,15,6
53,0.1,0.31,0.5,15,17,32,17,16,14,87,84,4,85,82,86,97,0.1,1,15,6
54,0.1,0.31,0.5,15,17,18,24,16,15,87,84,83,61,86,84,40,0.1,1,15,6
