eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,16,0,0,0,0,0,-118,-132,67,-119,-117,-133,-114,-161,62,0.1,0,10,8
1,0.1,0.31,0.5,0,0,9,0,0,0,0,0,-121,-119,93,-131,-119,-105,-104,-105,32,0.1,0,10,8
2,0.1,0.31,0.5,0,0,9,0,0,7,0,0,-107,-108,93,-106,-104,87,-126,-119,27,0.1,0,10,8
3,0.1,0.31,0.5,0,0,16,36,0,5,0,0,-133,-116,75,-3,-111,97,-110,-157,104,0.1,0,10,8
4,0.1,0.31,0.5,0,0,9,16,0,5,0,15,-119,-141,93,85,-110,97,-117,61,42,0.1,0,10,8
5,0.1,0.31,0.5,0,0,9,16,0,5,0,6,-114,-128,89,86,-120,97,-115,95,29,0.1,0,10,8
6,0.1,0.31,0.5,0,0,9,16,0,6,0,6,-105,-142,93,83,-105,94,-146,-139,47,0.1,0,10,8
7,0.1,0.31,0.5,0,0,9,17,0,5,0,6,-120,-137,92,80,-115,97,-104,-152,53,0.1,0,10,8
8,0.1,0.31,0.5,0,0,9,16,0,5,0,7,-127,-112,92,86,-149,95,-114,95,50,0.1,0,10,8
9,0.1,0.31,0.5,0,23,9,16,0,6,0,7,-125,4,93,82,-103,94,-127,95,97,0.1,0,10,8
10,0.1,0.31,0.5,0,10,9,16,0,5,0,7,-116,92,93,87,-114,97,-149,95,50,0.1,0,10,8
11,0.1,0.31,0.5,0,10,9,15,0,5,0,7,-109,92,91,-149,-134,97,-108,95,50,0.1,0,10,8
12,0.1,0.31,0.5,13,10,9,16,0,5,0,17,84,92,-121,87,-147,95,-124,58,48,0.1,0,10,8
13,0.1,0.31,0.5,11,10,9,14,0,5,13,7,91,92,92,87,-140,97,78,94,41,0.1,0,10,8
14,0.1,0.31,0.5,11,10,11,14,0,5,12,7,91,89,92,88,-131,97,87,94,32,0.1,0,10,8
15,0.1,0.31,0.5,12,10,14,14,0,5,12,7,88,90,87,88,-117,97,90,93,18,0.1,0,10,8
16,0.1,0.31,0.5,11,10,11,14,19,5,12,7,90,92,87,-113,26,97,90,95,75,0.1,0,10,8
17,0.1,0.31,0.5,11,10,9,13,8,5,12,7,90,92,91,87,93,97,90,95,14,0.1,1,10,8
18,0.1,0.31,0.5,12,10,8,14,8,16,12,7,91,-125,93,86,-150,75,90,95,51,0.1,0,10,8
19,0.1,0.31,0.5,11,9,9,14,8,5,16,7,89,-110,93,88,94,97,72,95,29,0.1,0,10,8
20,0.1,0.31,0.5,11,11,9,16,8,5,16,7,89,87,93,87,94,97,-185,95,86,0.1,0,10,8
21,0.1,0.31,0.5,11,10,9,14,8,5,15,7,-122,89,93,86,94,97,83,93,23,0.1,0,10,8
