eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-442,-131,-167,-147,-193,-360,-173,-294,343,0.1,0,20,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,95,-177,-121,-130,-188,-344,-130,-128,-207,308,0.1,0,20,8
2,0.1,0.31,0.5,0,0,0,0,0,73,0,31,-181,-120,-111,-131,-310,-114,-462,61,363,0.1,0,20,8
3,0.1,0.31,0.5,0,0,0,0,0,26,0,22,-326,-433,-149,-137,-124,63,-146,76,334,0.1,0,20,8
4,0.1,0.31,0.5,0,0,0,0,0,23,0,29,-174,-351,-129,-198,-127,74,-150,55,252,0.1,0,20,8
5,0.1,0.31,0.5,0,0,0,0,103,23,0,24,-274,-228,-193,-234,-193,78,-314,77,294,0.1,0,20,8
6,0.1,0.31,0.5,0,0,45,0,28,27,0,31,-258,-417,-49,-184,65,68,-249,55,318,0.1,0,20,8
7,0.1,0.31,0.5,0,0,34,0,23,24,0,29,-195,-375,55,-236,79,76,-159,-126,276,0.1,0,20,8
8,0.1,0.31,0.5,0,0,30,0,24,22,0,29,-211,-141,71,-225,74,78,-297,54,198,0.1,0,20,8
9,0.1,0.31,0.5,0,0,29,0,24,22,0,24,-262,-352,75,-209,-315,74,-169,78,253,0.1,0,20,8
10,0.1,0.31,0.5,0,0,31,0,18,50,0,28,-217,-291,65,-169,81,-18,-341,62,242,0.1,0,20,8
11,0.1,0.31,0.5,0,0,27,0,30,22,0,52,-256,-108,73,-167,60,74,-305,-14,206,0.1,0,20,8
12,0.1,0.31,0.5,0,97,51,0,21,22,0,28,-351,-204,-29,-173,81,80,-266,74,305,0.1,0,20,8
13,0.1,0.31,0.5,0,39,29,0,18,25,0,28,-316,58,75,-171,81,68,-328,-251,229,0.1,0,20,8
14,0.1,0.31,0.5,0,38,21,0,18,24,0,25,-264,54,83,-193,-152,78,-280,73,181,0.1,0,20,8
15,0.1,0.31,0.5,0,36,34,0,18,24,0,29,-241,66,58,-324,85,72,-296,63,225,0.1,0,20,8
16,0.1,0.31,0.5,0,36,19,110,26,24,53,31,-193,64,83,-245,69,-131,-32,66,346,0.1,0,20,8
17,0.1,0.31,0.5,0,37,19,110,22,22,30,26,-619,63,83,-152,77,80,70,78,520,0.1,0,20,8
18,0.1,0.31,0.5,0,50,19,65,22,33,29,29,-511,40,81,-186,-154,54,69,77,412,0.1,0,20,8
19,0.1,0.31,0.5,0,38,20,64,31,23,31,32,-311,55,79,-399,64,78,60,73,300,0.1,0,20,8
20,0.1,0.31,0.5,116,37,19,63,23,22,33,25,-224,73,83,-358,77,78,68,72,325,0.1,0,20,8
21,0.1,0.31,0.5,51,36,24,152,23,25,30,23,51,58,68,-1538,-114,69,67,59,1639,0.1,0,20,8
22,0.1,0.31,0.5,51,33,20,20,21,25,58,15,45,73,81,82,80,-143,-40,86,141,0.1,0,20,8
23,0.1,0.31,0.5,51,26,19,20,21,22,32,16,-149,76,82,82,77,78,52,84,50,0.1,0,20,8
24,0.1,0.31,0.5,50,30,19,20,24,22,32,14,45,60,82,82,75,-124,64,88,56,0.1,0,20,8
25,0.1,0.31,0.5,53,33,20,20,19,22,48,15,41,44,81,79,83,80,10,90,91,0.1,1,20,8
26,0.1,0.31,0.5,53,30,21,22,19,22,31,15,-135,68,80,82,83,78,70,-121,36,0.1,0,20,8
27,0.1,0.31,0.5,55,29,19,21,19,22,27,14,27,-125,83,80,83,79,69,88,74,0.1,0,20,8
28,0.1,0.31,0.5,54,27,19,20,19,22,27,14,-131,67,82,82,83,78,-296,88,197,0.1,0,20,8
29,0.1,0.31,0.5,51,34,19,20,21,26,30,14,46,47,82,78,79,79,62,87,55,0.1,1,20,8
30,0.1,0.31,0.5,65,26,21,20,20,22,30,14,11,-129,78,-153,81,80,-134,-116,90,0.1,0,20,8
31,0.1,0.31,0.5,60,23,19,17,19,24,27,16,30,-149,83,-137,82,71,70,84,71,0.1,0,20,8
32,0.1,0.31,0.5,50,17,24,59,19,24,22,14,50,-172,70,-34,83,-135,79,87,135,0.1,0,20,8
33,0.1,0.31,0.5,53,14,19,37,19,20,45,18,47,-274,83,32,83,-195,21,80,175,0.1,0,20,8
34,0.1,0.31,0.5,53,12,27,30,19,33,45,16,-195,-296,73,70,79,44,-159,86,197,0.1,0,20,8
35,0.1,0.31,0.5,51,11,23,31,19,18,33,28,46,-164,76,68,83,80,67,72,65,0.1,0,20,8
36,0.1,0.31,0.5,46,9,23,32,19,18,29,19,47,-301,-120,66,83,78,71,78,202,0.1,0,20,8
37,0.1,0.31,0.5,45,47,33,30,19,15,51,18,50,-3,28,71,-122,86,18,84,104,0.1,0,20,8
38,0.1,0.31,0.5,45,26,25,30,19,15,29,18,57,74,77,71,82,84,69,83,44,0.1,1,20,8
39,0.1,0.31,0.5,49,26,23,31,31,14,29,21,45,75,79,63,64,88,73,74,56,0.1,1,20,8
