eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-246,-624,-253,-189,-316,-330,-126,-337,525,0.1,0,25,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-574,-118,-478,-289,-537,-604,-303,-513,505,0.1,0,25,8
2,0.1,0.31,0.5,0,0,0,0,0,57,0,0,-724,-138,-217,-332,-177,-5,-192,-237,625,0.1,0,25,8
3,0.1,0.31,0.5,0,0,0,0,0,27,0,60,-173,-252,-199,-234,-471,71,-411,-39,372,0.1,0,25,8
4,0.1,0.31,0.5,0,0,0,0,0,29,0,60,-320,-347,-625,-174,-217,70,-598,-146,526,0.1,0,25,8
5,0.1,0.31,0.5,0,0,0,0,0,29,0,25,-213,-325,-477,-149,-148,-132,-374,70,378,0.1,0,25,8
6,0.1,0.31,0.5,0,0,0,0,0,53,0,26,-238,-312,-533,-199,-607,-24,-382,69,508,0.1,0,25,8
7,0.1,0.31,0.5,0,0,0,0,0,31,0,25,-342,-377,-618,-355,-287,70,-317,73,519,0.1,0,25,8
8,0.1,0.31,0.5,0,105,0,0,0,31,0,25,-217,-195,-406,-191,-144,70,-364,-270,307,0.1,0,25,8
9,0.1,0.31,0.5,0,31,0,0,0,31,0,26,-257,68,-504,-320,-164,68,-258,73,405,0.1,0,25,8
10,0.1,0.31,0.5,0,29,0,0,0,30,0,26,-179,61,-267,-292,-358,66,-219,69,259,0.1,0,25,8
11,0.1,0.31,0.5,0,68,0,0,0,29,0,28,-270,-36,-536,-175,-338,72,-131,63,437,0.1,0,25,8
12,0.1,0.31,0.5,0,44,107,0,0,29,0,25,-294,38,-259,-496,-507,69,-145,75,408,0.1,0,25,8
13,0.1,0.31,0.5,0,29,40,0,35,33,83,25,-509,71,53,-333,39,68,-154,76,410,0.1,0,25,8
14,0.1,0.31,0.5,0,35,40,71,27,28,40,27,-335,59,58,-106,75,73,57,71,236,0.1,0,25,8
15,0.1,0.31,0.5,0,32,42,33,27,34,40,26,-282,54,46,66,75,61,-135,71,183,0.1,0,25,8
16,0.1,0.31,0.5,0,42,37,33,27,31,17,26,-393,36,54,-272,73,71,-138,74,294,0.1,0,25,8
17,0.1,0.31,0.5,0,35,44,33,28,31,90,26,-589,62,38,69,65,66,-153,71,490,0.1,0,25,8
18,0.1,0.31,0.5,0,33,41,34,28,32,90,26,-231,62,54,65,-136,68,-167,75,132,0.1,0,25,8
19,0.1,0.31,0.5,0,36,70,33,27,31,29,25,-272,58,-13,68,77,71,72,77,173,0.1,0,25,8
20,0.1,0.31,0.5,0,31,43,30,101,31,29,50,-274,70,50,69,-186,69,71,20,287,0.1,0,25,8
21,0.1,0.31,0.5,0,29,43,36,30,41,29,25,-711,73,59,47,66,49,73,75,612,0.1,0,25,8
22,0.1,0.31,0.5,0,31,51,39,29,33,29,29,-252,69,38,45,74,66,-651,70,552,0.1,0,25,8
23,0.1,0.31,0.5,0,29,44,31,41,41,29,38,-257,68,54,66,45,46,67,45,158,0.1,0,25,8
24,0.1,0.31,0.5,0,51,59,40,28,31,30,26,-242,22,23,47,74,75,71,75,143,0.1,0,25,8
25,0.1,0.31,0.5,0,31,42,31,28,31,22,25,-443,71,53,67,72,66,-286,72,344,0.1,0,25,8
26,0.1,0.31,0.5,0,29,52,34,26,31,53,25,-610,71,53,60,79,71,-20,72,511,0.1,0,25,8
27,0.1,0.31,0.5,0,30,40,52,29,32,29,35,-201,71,59,35,73,69,71,63,102,0.1,0,25,8
28,0.1,0.31,0.5,0,29,37,31,26,31,29,25,-256,72,58,69,76,69,71,79,157,0.1,0,25,8
