eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-127,-113,-153,-119,-113,-156,-106,-133,57,0.1,0,10,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-105,-125,-203,-109,-116,-110,-103,-146,104,0.1,0,10,8
2,0.1,0.31,0.5,0,0,19,0,0,12,0,13,-116,-111,26,-148,-104,70,-119,71,75,0.1,0,10,8
3,0.1,0.31,0.5,0,0,11,18,0,7,0,9,-119,-136,91,47,-114,95,-109,93,54,0.1,0,10,8
4,0.1,0.31,0.5,0,21,11,10,0,7,0,9,-120,22,90,92,-127,95,-105,-116,79,0.1,0,10,8
5,0.1,0.31,0.5,0,12,11,10,0,7,0,9,-126,88,87,92,-130,95,-120,93,31,0.1,0,10,8
6,0.1,0.31,0.5,0,12,19,11,0,7,0,9,-127,88,65,86,-121,95,-151,93,52,0.1,0,10,8
7,0.1,0.31,0.5,0,12,11,10,0,7,0,9,-122,90,91,91,-115,94,-105,91,23,0.1,0,10,8
8,0.1,0.31,0.5,0,12,11,10,0,8,0,9,-117,90,-128,92,-109,93,-127,91,29,0.1,0,10,8
9,0.1,0.31,0.5,0,13,12,10,0,10,0,25,-132,88,88,89,-118,89,-105,19,82,0.1,0,10,8
10,0.1,0.31,0.5,0,12,11,10,0,11,0,8,-129,89,89,-105,-133,87,-136,93,37,0.1,0,10,8
11,0.1,0.31,0.5,0,12,11,10,0,31,0,10,-144,90,87,92,-106,12,-105,84,89,0.1,0,10,8
12,0.1,0.31,0.5,0,12,11,10,16,15,0,7,-124,-105,91,92,61,83,-145,94,46,0.1,0,10,8
13,0.1,0.31,0.5,0,12,12,10,6,15,0,5,-150,90,89,92,96,-116,-116,97,51,0.1,0,10,8
14,0.1,0.31,0.5,0,12,13,10,6,15,0,7,-177,90,87,92,95,87,-134,93,78,0.1,0,10,8
15,0.1,0.31,0.5,0,12,11,10,6,15,0,7,-231,90,89,92,96,87,-130,95,132,0.1,0,10,8
16,0.1,0.31,0.5,16,12,13,10,6,15,0,7,71,90,88,92,96,86,-136,95,37,0.1,0,10,8
17,0.1,0.31,0.5,11,12,11,10,13,15,14,7,90,-104,90,92,78,-127,70,95,31,0.1,0,10,8
18,0.1,0.31,0.5,11,12,20,10,6,15,17,7,90,90,74,91,96,85,69,95,32,0.1,1,10,8
19,0.1,0.31,0.5,11,13,12,11,6,13,10,7,91,90,84,90,95,88,91,95,17,0.1,1,10,8
20,0.1,0.31,0.5,11,12,11,10,6,22,10,7,-104,90,91,90,96,64,91,95,37,0.1,0,10,8
21,0.1,0.31,0.5,11,12,11,10,6,13,16,8,91,90,91,92,96,87,80,92,21,0.1,1,10,8
22,0.1,0.31,0.5,11,12,11,10,6,13,10,12,91,88,87,90,96,89,91,81,20,0.1,1,10,8
23,0.1,0.31,0.5,11,12,13,10,6,12,8,7,90,-106,91,92,-107,89,-105,95,12,0.1,0,10,8
24,0.1,0.31,0.5,11,12,10,10,6,13,10,7,91,90,-110,91,96,89,84,95,17,0.1,0,10,8
25,0.1,0.31,0.5,12,12,9,10,6,13,10,8,89,86,91,92,96,89,91,90,15,0.1,1,10,8
26,0.1,0.31,0.5,11,18,9,10,6,13,10,7,89,68,93,92,96,89,92,95,33,0.1,1,10,8
27,0.1,0.31,0.5,11,18,11,10,6,12,10,7,91,-107,84,92,96,84,90,95,17,0.1,0,10,8
28,0.1,0.31,0.5,11,13,9,10,13,13,10,7,91,86,93,92,78,89,92,95,23,0.1,1,10,8
29,0.1,0.31,0.5,12,13,9,10,6,21,11,7,89,87,93,92,96,64,88,95,37,0.1,1,10,8
30,0.1,0.31,0.5,11,12,11,10,6,13,11,7,88,90,88,89,96,89,90,95,13,0.1,1,10,8
31,0.1,0.31,0.5,11,12,9,10,6,12,11,7,89,90,93,91,93,87,90,95,14,0.1,1,10,8
32,0.1,0.31,0.5,12,12,9,10,6,13,10,7,89,-131,93,91,94,88,92,95,32,0.1,0,10,8
33,0.1,0.31,0.5,11,12,10,16,6,13,10,7,91,90,91,79,96,89,92,95,22,0.1,1,10,8
34,0.1,0.31,0.5,14,12,9,10,6,13,10,7,81,90,92,92,96,89,92,95,20,0.1,1,10,8
35,0.1,0.31,0.5,11,12,9,11,6,13,10,7,91,85,90,90,96,89,91,95,16,0.1,1,10,8
36,0.1,0.31,0.5,11,12,9,10,6,13,11,7,90,90,93,91,96,89,88,95,13,0.1,1,10,8
37,0.1,0.31,0.5,11,12,10,13,6,13,11,7,91,90,89,85,96,89,-106,95,16,0.1,0,10,8
38,0.1,0.31,0.5,11,13,9,10,6,13,11,9,87,85,93,91,96,87,-108,90,16,0.1,0,10,8
39,0.1,0.31,0.5,11,12,9,10,6,13,17,7,91,90,93,92,-122,89,64,95,37,0.1,0,10,8
40,0.1,0.31,0.5,11,12,9,10,6,13,10,7,91,90,-117,92,96,89,92,95,18,0.1,0,10,8
41,0.1,0.31,0.5,11,15,9,12,6,15,12,7,91,89,92,84,96,85,94,95,17,0.1,1,10,8
42,0.1,0.31,0.5,11,11,9,10,6,13,10,7,90,89,91,92,96,89,92,94,12,0.1,1,10,8
43,0.1,0.31,0.5,11,12,9,10,6,12,10,7,91,90,93,92,-106,87,92,95,14,0.1,0,10,8
44,0.1,0.31,0.5,11,14,9,16,6,13,10,7,91,82,91,83,96,89,92,95,19,0.1,1,10,8
45,0.1,0.31,0.5,11,12,9,10,7,13,10,7,88,90,-134,91,93,-114,92,95,35,0.1,0,10,8
46,0.1,0.31,0.5,11,12,9,10,6,12,10,7,89,90,93,88,96,87,92,95,14,0.1,1,10,8
47,0.1,0.31,0.5,11,12,9,17,6,13,10,7,90,87,93,84,96,89,92,94,17,0.1,1,10,8
48,0.1,0.31,0.5,11,14,9,10,6,14,10,7,91,88,93,92,96,85,91,95,16,0.1,1,10,8
49,0.1,0.31,0.5,11,14,9,10,6,12,10,7,-106,-105,93,91,-102,89,-105,95,12,0.1,0,10,8
50,0.1,0.31,0.5,11,12,9,10,4,16,10,7,-106,-105,93,92,-102,76,-105,95,25,0.1,0,10,8
51,0.1,0.31,0.5,3,7,9,10,3,13,5,7,-106,-105,93,92,-110,92,-106,95,11,0.1,0,10,8
52,0.1,0.31,0.5,3,7,9,10,3,9,17,7,-134,-144,93,92,-117,93,73,95,45,0.1,0,10,8
53,0.1,0.31,0.5,3,7,9,10,2,9,10,7,-136,-177,93,92,-167,93,92,95,78,0.1,0,10,8
54,0.1,0.31,0.5,3,19,9,10,2,9,10,10,-108,46,93,92,-165,93,92,92,66,0.1,0,10,8
55,0.1,0.31,0.5,3,16,10,10,2,9,12,7,-115,86,91,92,-115,93,89,93,16,0.1,0,10,8
56,0.1,0.31,0.5,3,16,9,10,2,9,10,7,-158,86,93,92,-284,93,92,95,185,0.1,0,10,8
57,0.1,0.31,0.5,3,16,10,12,2,10,9,7,-124,84,90,89,-112,93,-107,95,25,0.1,0,10,8
58,0.1,0.31,0.5,3,16,9,10,2,9,7,7,-186,85,93,92,-107,93,-111,95,87,0.1,0,10,8
59,0.1,0.31,0.5,3,16,11,10,2,9,18,7,-137,88,93,91,-142,93,14,95,87,0.1,0,10,8
60,0.1,0.31,0.5,3,16,9,10,2,9,13,7,-168,86,93,92,-184,93,86,94,85,0.1,0,10,8
61,0.1,0.31,0.5,3,16,9,10,2,9,10,7,-144,86,93,92,-208,93,92,95,109,0.1,0,10,8
62,0.1,0.31,0.5,3,16,9,10,2,9,10,7,-210,-111,91,-113,-160,93,89,95,111,0.1,0,10,8
63,0.1,0.31,0.5,21,16,9,10,2,9,10,7,56,86,91,92,-136,91,92,95,45,0.1,0,10,8
64,0.1,0.31,0.5,15,16,9,10,2,9,10,7,87,86,93,92,-134,93,92,95,35,0.1,0,10,8
65,0.1,0.31,0.5,15,16,9,10,2,9,10,7,87,86,93,92,-273,93,92,95,174,0.1,0,10,8
66,0.1,0.31,0.5,15,15,9,10,2,9,10,7,83,90,93,92,-110,93,92,95,18,0.1,0,10,8
67,0.1,0.31,0.5,15,14,9,10,2,9,10,7,84,85,93,92,-150,93,92,95,51,0.1,0,10,8
68,0.1,0.31,0.5,15,14,9,10,18,9,10,7,87,88,93,92,7,93,-106,95,94,0.1,0,10,8
69,0.1,0.31,0.5,15,14,9,10,11,9,15,7,87,88,93,92,90,93,80,95,21,0.1,1,10,8
70,0.1,0.31,0.5,14,14,9,10,10,9,10,7,87,-107,93,92,92,93,92,95,14,0.1,0,10,8
71,0.1,0.31,0.5,16,14,9,10,10,9,10,7,85,86,93,-168,92,93,92,95,69,0.1,0,10,8
72,0.1,0.31,0.5,14,14,9,10,10,9,10,7,87,87,93,92,92,93,92,95,14,0.1,1,10,8
73,0.1,0.31,0.5,14,15,9,10,10,9,10,7,86,86,93,92,91,93,91,95,15,0.1,1,10,8
74,0.1,0.31,0.5,15,23,9,10,10,9,10,7,87,66,93,92,92,93,92,95,35,0.1,1,10,8
75,0.1,0.31,0.5,15,16,9,10,10,9,10,7,85,84,93,92,92,93,-107,95,17,0.1,0,10,8
76,0.1,0.31,0.5,15,15,9,10,12,10,10,8,-104,85,93,92,88,93,92,91,16,0.1,0,10,8
77,0.1,0.31,0.5,14,16,9,12,10,10,10,7,85,86,93,85,90,92,91,95,16,0.1,1,10,8
78,0.1,0.31,0.5,15,13,15,10,11,9,10,7,86,-119,80,90,88,93,92,95,21,0.1,0,10,8
79,0.1,0.31,0.5,18,16,9,10,11,9,10,7,77,88,93,92,-139,93,92,95,40,0.1,0,10,8
80,0.1,0.31,0.5,18,14,9,10,11,9,11,7,-124,88,93,90,88,93,88,95,25,0.1,0,10,8
81,0.1,0.31,0.5,18,14,9,10,10,9,10,7,-112,88,93,92,92,93,92,95,13,0.1,0,10,8
82,0.1,0.31,0.5,14,14,9,10,10,9,11,7,86,88,93,92,92,93,92,95,15,0.1,1,10,8
83,0.1,0.31,0.5,15,14,9,10,10,9,15,7,86,85,93,92,92,93,77,95,24,0.1,1,10,8
84,0.1,0.31,0.5,15,14,9,10,10,9,12,7,85,88,93,90,90,93,90,95,16,0.1,1,10,8
85,0.1,0.31,0.5,15,14,13,10,10,9,12,7,87,88,86,92,92,93,90,95,15,0.1,1,10,8
86,0.1,0.31,0.5,14,14,9,10,10,9,12,8,86,88,92,92,92,93,89,95,15,0.1,1,10,8
87,0.1,0.31,0.5,15,14,9,10,11,9,12,7,87,90,93,92,86,93,89,95,15,0.1,1,10,8
88,0.1,0.31,0.5,14,14,9,10,10,9,12,7,84,88,93,91,92,91,90,95,17,0.1,1,10,8
89,0.1,0.31,0.5,14,14,9,10,10,12,12,7,87,88,93,92,92,95,92,95,14,0.1,1,10,8
90,0.1,0.31,0.5,14,13,9,10,10,8,12,7,87,87,93,92,92,93,88,95,14,0.1,1,10,8
91,0.1,0.31,0.5,14,14,9,10,10,9,12,7,87,88,91,91,92,93,-103,95,14,0.1,0,10,8
92,0.1,0.31,0.5,14,14,10,10,10,9,14,7,84,88,89,92,92,92,86,95,17,0.1,1,10,8
93,0.1,0.31,0.5,15,14,13,11,10,9,12,7,87,87,82,89,92,93,90,95,19,0.1,1,10,8
94,0.1,0.31,0.5,14,14,9,10,10,9,12,7,87,88,93,91,91,89,90,95,14,0.1,1,10,8
95,0.1,0.31,0.5,15,14,9,13,10,9,12,7,87,86,93,80,92,93,90,95,21,0.1,1,10,8
96,0.1,0.31,0.5,14,14,9,12,10,9,12,7,87,88,93,88,88,93,88,95,14,0.1,1,10,8
97,0.1,0.31,0.5,15,15,9,10,22,9,12,7,87,84,93,92,57,92,90,95,44,0.1,1,10,8
98,0.1,0.31,0.5,15,14,9,10,15,9,12,7,87,88,93,92,63,95,90,95,38,0.1,1,10,8
99,0.1,0.31,0.5,15,14,10,10,10,9,12,7,-109,-101,90,90,92,93,90,94,11,0.1,0,10,8
100,0.1,0.31,0.5,15,14,9,13,10,9,12,7,-112,-101,93,83,92,93,89,95,18,0.1,0,10,8
101,0.1,0.31,0.5,4,11,9,10,9,9,11,7,-109,-102,93,92,90,93,90,95,11,0.1,0,10,8
102,0.1,0.31,0.5,4,11,9,10,10,16,12,7,-127,-107,92,92,90,85,90,95,28,0.1,0,10,8
