eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-280,-183,-234,-320,-749,-506,-399,-440,650,0.1,0,25,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,94,-323,-433,-324,-179,-164,-205,-151,-154,334,0.1,0,25,8
2,0.1,0.31,0.5,0,0,0,0,83,0,0,27,-268,-301,-235,-261,-115,-225,-483,73,384,0.1,0,25,8
3,0.1,0.31,0.5,0,0,0,0,45,0,0,27,-176,-210,-277,-331,41,-196,-154,68,232,0.1,0,25,8
4,0.1,0.31,0.5,0,0,0,0,37,59,0,35,-561,-285,-461,-288,58,-48,-499,48,462,0.1,0,25,8
5,0.1,0.31,0.5,0,0,0,0,45,27,0,31,-441,-196,-369,-211,42,73,-213,66,342,0.1,0,25,8
6,0.1,0.31,0.5,0,0,0,0,45,26,0,29,-228,-389,-309,-148,-404,72,-490,73,391,0.1,0,25,8
7,0.1,0.31,0.5,0,87,0,0,36,26,0,28,-243,-112,-872,-290,61,74,-178,72,773,0.1,0,25,8
8,0.1,0.31,0.5,0,34,0,0,37,30,0,27,-444,65,-390,-195,59,65,-284,74,345,0.1,0,25,8
9,0.1,0.31,0.5,0,34,0,0,38,25,0,27,-221,63,-415,-168,73,77,-739,-182,640,0.1,0,25,8
10,0.1,0.31,0.5,81,34,117,0,29,25,0,34,-85,-158,-201,-691,64,76,-164,58,592,0.1,0,25,8
11,0.1,0.31,0.5,36,33,34,0,68,25,0,27,62,68,66,-252,-29,77,-190,73,153,0.1,0,25,8
12,0.1,0.31,0.5,36,32,34,0,27,26,0,28,-221,-145,-216,-834,74,75,-283,73,735,0.1,0,25,8
13,0.1,0.31,0.5,44,33,30,0,27,29,0,46,48,67,70,-199,72,70,-505,15,406,0.1,0,25,8
14,0.1,0.31,0.5,41,81,35,0,37,29,0,27,56,-76,59,-337,47,-148,-260,75,238,0.1,0,25,8
15,0.1,0.31,0.5,41,32,34,0,27,29,0,27,60,71,63,-283,75,66,-296,-164,197,0.1,0,25,8
16,0.1,0.31,0.5,52,31,34,0,27,26,0,27,32,69,-164,-310,73,-277,-164,64,211,0.1,0,25,8
