eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-139,-117,40,0.1,0,20,2
1,0.1,0.31,0.5,0,0,-280,-120,181,0.1,0,20,2
2,0.1,0.31,0.5,54,0,-15,-118,116,0.1,0,20,2
3,0.1,0.31,0.5,36,72,62,-78,179,0.1,1,20,2
4,0.1,0.31,0.5,36,39,-209,55,110,0.1,0,20,2
5,0.1,0.31,0.5,25,39,-179,-107,80,0.1,0,20,2
6,0.1,0.31,0.5,68,35,-72,-237,173,0.1,0,20,2
7,0.1,0.31,0.5,59,28,-57,-172,158,0.1,0,20,2
8,0.1,0.31,0.5,48,90,20,-371,472,0.1,1,20,2
9,0.1,0.31,0.5,48,23,-129,68,33,0.1,0,20,2
10,0.1,0.31,0.5,36,22,61,80,40,0.1,1,20,2
11,0.1,0.31,0.5,36,22,65,80,36,0.1,1,20,2
12,0.1,0.31,0.5,36,22,64,77,37,0.1,1,20,2
13,0.1,0.31,0.5,36,22,-125,79,26,0.1,0,20,2
14,0.1,0.31,0.5,36,22,60,-134,41,0.1,0,20,2
15,0.1,0.31,0.5,36,22,64,78,37,0.1,1,20,2
16,0.1,0.31,0.5,48,23,36,71,65,0.1,1,20,2
17,0.1,0.31,0.5,40,21,50,80,51,0.1,1,20,2
18,0.1,0.31,0.5,40,24,-130,76,31,0.1,0,20,2
19,0.1,0.31,0.5,36,24,64,78,37,0.1,1,20,2
20,0.1,0.31,0.5,37,24,63,76,38,0.1,1,20,2
21,0.1,0.31,0.5,37,24,-122,73,28,0.1,0,20,2
22,0.1,0.31,0.5,33,24,62,77,39,0.1,1,20,2
23,0.1,0.31,0.5,35,24,61,78,40,0.1,1,20,2
24,0.1,0.31,0.5,35,24,-135,77,36,0.1,0,20,2
25,0.1,0.31,0.5,30,24,71,78,30,0.1,1,20,2
26,0.1,0.31,0.5,30,24,69,78,32,0.1,1,20,2
27,0.1,0.31,0.5,31,27,59,74,42,0.1,1,20,2
28,0.1,0.31,0.5,31,25,-141,74,42,0.1,0,20,2
29,0.1,0.31,0.5,54,27,11,78,90,0.1,1,20,2
30,0.1,0.31,0.5,41,27,58,-146,47,0.1,0,20,2
31,0.1,0.31,0.5,38,24,35,78,66,0.1,1,20,2
32,0.1,0.31,0.5,35,24,60,76,41,0.1,1,20,2
33,0.1,0.31,0.5,36,30,61,64,40,0.1,1,20,2
34,0.1,0.31,0.5,39,24,49,75,52,0.1,1,20,2
35,0.1,0.31,0.5,37,24,-138,78,39,0.1,0,20,2
36,0.1,0.31,0.5,46,30,15,62,86,0.1,1,20,2
37,0.1,0.31,0.5,34,25,66,77,35,0.1,1,20,2
38,0.1,0.31,0.5,34,25,63,73,38,0.1,1,20,2
39,0.1,0.31,0.5,34,21,61,78,40,0.1,1,20,2
40,0.1,0.31,0.5,36,27,59,62,42,0.1,1,20,2
41,0.1,0.31,0.5,34,22,67,78,34,0.1,1,20,2
42,0.1,0.31,0.5,32,23,71,77,30,0.1,1,20,2
43,0.1,0.31,0.5,32,22,-132,77,33,0.1,0,20,2
44,0.1,0.31,0.5,29,22,-186,80,87,0.1,0,20,2
45,0.1,0.31,0.5,24,22,-137,80,38,0.1,0,20,2
46,0.1,0.31,0.5,17,22,-351,80,252,0.1,0,20,2
47,0.1,0.31,0.5,17,22,-496,80,397,0.1,0,20,2
