eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-217,-146,-121,-197,118,0.1,0,20,4
1,0.1,0.31,0.5,0,0,0,0,-464,-158,-112,-142,365,0.1,0,20,4
2,0.1,0.31,0.5,0,0,0,0,-266,-127,-152,-164,167,0.1,0,20,4
3,0.1,0.31,0.5,0,0,0,0,-376,-218,-198,-222,277,0.1,0,20,4
4,0.1,0.31,0.5,0,0,0,0,-182,-108,-337,-167,238,0.1,0,20,4
5,0.1,0.31,0.5,0,0,0,0,-230,-144,-233,-160,134,0.1,0,20,4
6,0.1,0.31,0.5,0,0,0,56,-186,-113,-154,-79,180,0.1,0,20,4
7,0.1,0.31,0.5,0,0,0,28,-152,-311,-189,72,212,0.1,0,20,4
8,0.1,0.31,0.5,0,0,41,28,-341,-382,-35,-160,283,0.1,0,20,4
9,0.1,0.31,0.5,0,0,24,28,-292,-477,63,69,378,0.1,0,20,4
10,0.1,0.31,0.5,0,0,19,26,-157,-305,83,76,206,0.1,0,20,4
11,0.1,0.31,0.5,0,0,22,26,-290,-264,79,76,191,0.1,0,20,4
12,0.1,0.31,0.5,0,0,19,26,-318,-185,83,74,219,0.1,0,20,4
13,0.1,0.31,0.5,0,38,22,49,-227,11,79,41,128,0.1,0,20,4
14,0.1,0.31,0.5,0,20,22,28,-369,78,-180,66,270,0.1,0,20,4
15,0.1,0.31,0.5,0,39,19,24,-362,22,83,-357,263,0.1,0,20,4
16,0.1,0.31,0.5,0,30,22,69,-227,66,72,-12,128,0.1,0,20,4
17,0.1,0.31,0.5,0,26,19,44,-191,71,82,56,92,0.1,0,20,4
18,0.1,0.31,0.5,0,26,19,44,-355,76,-133,51,256,0.1,0,20,4
19,0.1,0.31,0.5,0,26,19,44,-454,72,83,-166,355,0.1,0,20,4
20,0.1,0.31,0.5,0,38,19,44,-240,55,81,-120,141,0.1,0,20,4
21,0.1,0.31,0.5,0,26,19,42,-206,72,82,-138,107,0.1,0,20,4
22,0.1,0.31,0.5,0,27,19,29,-162,73,83,-180,81,0.1,0,20,4
23,0.1,0.31,0.5,59,26,19,29,-96,76,83,-185,197,0.1,0,20,4
24,0.1,0.31,0.5,25,26,19,28,75,73,83,-213,114,0.1,0,20,4
25,0.1,0.31,0.5,25,26,33,28,77,75,30,-202,103,0.1,0,20,4
26,0.1,0.31,0.5,25,28,20,28,-125,70,80,-207,108,0.1,0,20,4
27,0.1,0.31,0.5,49,28,19,19,13,66,82,-185,88,0.1,0,20,4
28,0.1,0.31,0.5,30,33,19,19,71,60,79,-141,42,0.1,0,20,4
