eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,16,0,-121,-115,66,-156,57,0.1,0,10,4
1,0.1,0.31,0.5,0,0,14,0,-105,-131,84,-107,32,0.1,0,10,4
2,0.1,0.31,0.5,0,0,13,34,-114,-119,88,-69,170,0.1,0,10,4
3,0.1,0.31,0.5,0,0,13,12,-114,-180,91,90,81,0.1,0,10,4
4,0.1,0.31,0.5,0,0,13,15,-158,-106,89,81,59,0.1,0,10,4
5,0.1,0.31,0.5,0,0,13,12,-107,-129,86,88,30,0.1,0,10,4
6,0.1,0.31,0.5,0,0,16,12,-128,-109,75,90,29,0.1,0,10,4
7,0.1,0.31,0.5,0,0,13,12,-109,-185,88,88,86,0.1,0,10,4
8,0.1,0.31,0.5,0,0,13,12,-133,-147,-110,90,48,0.1,0,10,4
9,0.1,0.31,0.5,0,0,13,13,-154,-125,-114,90,55,0.1,0,10,4
10,0.1,0.31,0.5,0,0,13,12,-119,-148,89,89,49,0.1,0,10,4
11,0.1,0.31,0.5,0,0,15,12,-152,-106,81,90,53,0.1,0,10,4
12,0.1,0.31,0.5,0,0,12,14,-133,-131,91,83,34,0.1,0,10,4
13,0.1,0.31,0.5,0,13,11,12,-112,61,91,90,40,0.1,0,10,4
14,0.1,0.31,0.5,0,10,11,13,-162,90,91,88,63,0.1,0,10,4
15,0.1,0.31,0.5,13,10,11,12,72,91,91,89,29,0.1,1,10,4
16,0.1,0.31,0.5,11,10,11,14,90,92,91,86,15,0.1,1,10,4
17,0.1,0.31,0.5,11,10,11,11,91,91,91,90,11,0.1,1,10,4
18,0.1,0.31,0.5,11,9,10,11,91,92,89,-109,12,0.1,0,10,4
19,0.1,0.31,0.5,11,15,11,14,90,78,89,83,23,0.1,1,10,4
20,0.1,0.31,0.5,11,14,18,12,88,88,73,90,28,0.1,1,10,4
21,0.1,0.31,0.5,11,13,12,12,90,87,88,90,14,0.1,1,10,4
22,0.1,0.31,0.5,11,14,14,12,-142,88,87,90,43,0.1,0,10,4
23,0.1,0.31,0.5,11,13,11,11,91,88,91,88,13,0.1,1,10,4
24,0.1,0.31,0.5,11,13,11,11,91,-107,91,90,11,0.1,0,10,4
25,0.1,0.31,0.5,11,15,16,11,91,83,78,-119,23,0.1,0,10,4
26,0.1,0.31,0.5,11,15,11,11,91,88,91,-114,15,0.1,0,10,4
27,0.1,0.31,0.5,11,14,11,12,-115,88,88,91,16,0.1,0,10,4
28,0.1,0.31,0.5,12,14,12,14,86,84,88,80,21,0.1,1,10,4
29,0.1,0.31,0.5,11,16,11,11,91,92,91,90,11,0.1,1,10,4
30,0.1,0.31,0.5,11,14,17,12,89,88,77,90,24,0.1,1,10,4
31,0.1,0.31,0.5,11,14,12,12,89,88,89,86,15,0.1,1,10,4
32,0.1,0.31,0.5,11,16,11,12,91,86,91,90,15,0.1,1,10,4
33,0.1,0.31,0.5,11,13,11,11,91,88,89,88,13,0.1,1,10,4
34,0.1,0.31,0.5,11,16,11,12,91,80,91,92,21,0.1,1,10,4
35,0.1,0.31,0.5,11,14,11,22,91,88,91,63,38,0.1,1,10,4
36,0.1,0.31,0.5,11,14,11,10,90,86,91,92,15,0.1,1,10,4
37,0.1,0.31,0.5,12,15,13,10,89,78,85,92,23,0.1,1,10,4
38,0.1,0.31,0.5,13,14,11,10,86,88,91,92,15,0.1,1,10,4
39,0.1,0.31,0.5,11,16,11,10,90,87,91,92,14,0.1,1,10,4
40,0.1,0.31,0.5,11,15,11,10,91,69,93,92,32,0.1,1,10,4
41,0.1,0.31,0.5,11,14,11,10,-113,88,91,92,14,0.1,0,10,4
42,0.1,0.31,0.5,11,13,11,10,89,88,91,91,13,0.1,1,10,4
43,0.1,0.31,0.5,11,15,11,9,91,92,91,91,10,0.1,1,10,4
44,0.1,0.31,0.5,11,14,11,10,91,88,87,92,14,0.1,1,10,4
45,0.1,0.31,0.5,12,16,11,10,89,79,91,92,22,0.1,1,10,4
46,0.1,0.31,0.5,11,13,11,10,91,88,91,90,13,0.1,1,10,4
47,0.1,0.31,0.5,12,14,11,10,87,86,89,91,15,0.1,1,10,4
48,0.1,0.31,0.5,11,15,11,10,91,86,-187,92,88,0.1,0,10,4
49,0.1,0.31,0.5,11,15,10,10,91,-103,91,92,10,0.1,0,10,4
50,0.1,0.31,0.5,11,15,10,10,91,-103,89,92,12,0.1,0,10,4
51,0.1,0.31,0.5,11,10,10,10,-102,-103,90,92,11,0.1,0,10,4
52,0.1,0.31,0.5,11,10,10,11,91,-105,-113,88,14,0.1,0,10,4
53,0.1,0.31,0.5,11,10,10,10,91,-104,-113,92,14,0.1,0,10,4
54,0.1,0.31,0.5,11,9,11,12,91,-112,91,84,17,0.1,0,10,4
55,0.1,0.31,0.5,12,9,11,11,90,-103,-115,92,16,0.1,0,10,4
56,0.1,0.31,0.5,11,9,11,11,88,-119,91,-102,20,0.1,0,10,4
57,0.1,0.31,0.5,11,9,11,10,91,-120,91,92,21,0.1,0,10,4
58,0.1,0.31,0.5,11,9,11,10,91,-109,91,92,10,0.1,0,10,4
59,0.1,0.31,0.5,11,9,12,10,91,-235,89,91,136,0.1,0,10,4
60,0.1,0.31,0.5,11,17,11,10,91,-20,93,92,121,0.1,1,10,4
61,0.1,0.31,0.5,11,15,11,10,89,86,91,91,15,0.1,1,10,4
62,0.1,0.31,0.5,11,15,12,10,-110,86,89,90,15,0.1,0,10,4
63,0.1,0.31,0.5,11,15,11,11,91,86,91,90,15,0.1,1,10,4
64,0.1,0.31,0.5,11,16,11,10,85,86,91,92,16,0.1,1,10,4
65,0.1,0.31,0.5,11,15,11,11,90,86,91,90,15,0.1,1,10,4
66,0.1,0.31,0.5,11,15,11,10,91,85,91,92,16,0.1,1,10,4
67,0.1,0.31,0.5,11,15,11,10,90,86,91,92,15,0.1,1,10,4
68,0.1,0.31,0.5,11,15,11,10,91,86,91,92,15,0.1,1,10,4
69,0.1,0.31,0.5,12,15,13,10,86,86,87,92,15,0.1,1,10,4
70,0.1,0.31,0.5,11,16,11,10,91,88,91,92,13,0.1,1,10,4
71,0.1,0.31,0.5,11,13,11,10,91,88,90,92,13,0.1,1,10,4
72,0.1,0.31,0.5,11,14,11,10,91,84,90,90,17,0.1,1,10,4
73,0.1,0.31,0.5,11,13,11,10,91,88,91,92,13,0.1,1,10,4
74,0.1,0.31,0.5,13,13,11,10,88,88,91,92,13,0.1,1,10,4
75,0.1,0.31,0.5,11,13,11,10,91,85,90,92,16,0.1,1,10,4
76,0.1,0.31,0.5,11,13,11,10,91,88,90,92,13,0.1,1,10,4
77,0.1,0.31,0.5,11,13,11,10,91,88,91,92,13,0.1,1,10,4
78,0.1,0.31,0.5,11,13,11,10,91,88,91,92,13,0.1,1,10,4
79,0.1,0.31,0.5,11,13,11,10,91,86,91,92,15,0.1,1,10,4
80,0.1,0.31,0.5,11,13,11,10,90,86,91,92,15,0.1,1,10,4
81,0.1,0.31,0.5,12,15,11,10,88,86,91,92,15,0.1,1,10,4
82,0.1,0.31,0.5,11,24,12,10,91,65,89,92,36,0.1,1,10,4
83,0.1,0.31,0.5,11,14,11,10,-122,88,88,-107,23,0.1,0,10,4
84,0.1,0.31,0.5,14,14,12,10,84,85,89,92,17,0.1,1,10,4
85,0.1,0.31,0.5,12,13,11,10,91,88,91,92,13,0.1,1,10,4
86,0.1,0.31,0.5,11,13,11,10,91,88,90,92,13,0.1,1,10,4
87,0.1,0.31,0.5,11,14,13,10,91,88,87,92,14,0.1,1,10,4
88,0.1,0.31,0.5,11,14,10,10,91,-103,89,92,12,0.1,0,10,4
89,0.1,0.31,0.5,11,13,11,10,91,88,93,92,13,0.1,1,10,4
90,0.1,0.31,0.5,11,13,11,10,91,88,91,92,13,0.1,1,10,4
91,0.1,0.31,0.5,15,14,11,10,78,88,91,92,23,0.1,1,10,4
92,0.1,0.31,0.5,10,14,11,10,86,87,91,92,15,0.1,1,10,4
93,0.1,0.31,0.5,11,13,11,10,91,88,92,92,13,0.1,1,10,4
94,0.1,0.31,0.5,11,13,11,10,91,88,91,92,13,0.1,1,10,4
95,0.1,0.31,0.5,18,14,11,10,74,88,91,92,27,0.1,1,10,4
96,0.1,0.31,0.5,11,14,11,10,85,88,91,92,16,0.1,1,10,4
97,0.1,0.31,0.5,11,13,11,10,91,88,91,92,13,0.1,1,10,4
98,0.1,0.31,0.5,11,13,11,10,91,87,91,91,14,0.1,1,10,4
99,0.1,0.31,0.5,11,13,11,10,-103,-102,91,92,10,0.1,0,10,4
100,0.1,0.31,0.5,11,13,10,10,-106,-102,91,91,10,0.1,0,10,4
101,0.1,0.31,0.5,6,9,10,10,-103,-102,91,92,10,0.1,0,10,4
102,0.1,0.31,0.5,6,9,11,10,-120,-105,89,91,21,0.1,0,10,4
103,0.1,0.31,0.5,6,9,11,10,-124,-104,91,92,25,0.1,0,10,4
104,0.1,0.31,0.5,6,9,11,10,-111,-113,90,90,14,0.1,0,10,4
105,0.1,0.31,0.5,17,9,11,10,54,-101,90,92,47,0.1,0,10,4
106,0.1,0.31,0.5,11,9,11,10,91,-302,91,91,203,0.1,0,10,4
107,0.1,0.31,0.5,11,9,11,10,88,-120,91,90,21,0.1,0,10,4
108,0.1,0.31,0.5,11,9,11,10,91,-132,91,92,33,0.1,0,10,4
109,0.1,0.31,0.5,12,9,11,10,88,-139,90,92,40,0.1,0,10,4
110,0.1,0.31,0.5,11,9,11,12,89,-116,93,85,17,0.1,0,10,4
111,0.1,0.31,0.5,11,9,11,11,91,-105,91,88,13,0.1,0,10,4
112,0.1,0.31,0.5,11,9,11,10,91,-218,91,90,119,0.1,0,10,4
113,0.1,0.31,0.5,11,9,11,10,91,-133,91,92,34,0.1,0,10,4
114,0.1,0.31,0.5,11,9,11,10,91,-164,91,92,65,0.1,0,10,4
115,0.1,0.31,0.5,11,9,11,10,90,-111,91,92,12,0.1,0,10,4
116,0.1,0.31,0.5,11,9,13,10,91,-195,84,92,96,0.1,0,10,4
117,0.1,0.31,0.5,11,9,11,10,91,-157,91,92,58,0.1,0,10,4
118,0.1,0.31,0.5,11,9,11,10,91,-132,91,92,33,0.1,0,10,4
119,0.1,0.31,0.5,11,9,14,10,91,-132,89,92,33,0.1,0,10,4
120,0.1,0.31,0.5,11,9,11,10,91,-128,91,-103,29,0.1,0,10,4
121,0.1,0.31,0.5,11,9,11,10,90,-110,91,92,11,0.1,0,10,4
122,0.1,0.31,0.5,11,9,11,10,91,-141,91,92,42,0.1,0,10,4
123,0.1,0.31,0.5,11,9,11,10,91,-128,91,92,29,0.1,0,10,4
124,0.1,0.31,0.5,11,9,11,11,91,-117,91,90,18,0.1,0,10,4
125,0.1,0.31,0.5,11,9,11,10,89,-242,89,92,143,0.1,0,10,4
126,0.1,0.31,0.5,11,9,11,10,91,-103,93,92,10,0.1,0,10,4
127,0.1,0.31,0.5,11,9,11,10,91,-246,89,92,147,0.1,0,10,4
128,0.1,0.31,0.5,11,9,11,10,91,-179,91,92,80,0.1,0,10,4
129,0.1,0.31,0.5,11,9,11,10,91,-218,91,92,119,0.1,0,10,4
130,0.1,0.31,0.5,11,9,11,10,91,-152,91,92,53,0.1,0,10,4
131,0.1,0.31,0.5,11,9,11,13,91,-107,91,88,13,0.1,0,10,4
132,0.1,0.31,0.5,11,9,11,10,91,-108,90,91,11,0.1,0,10,4
133,0.1,0.31,0.5,11,9,11,10,90,-233,91,92,134,0.1,0,10,4
134,0.1,0.31,0.5,11,9,11,10,91,-153,93,92,54,0.1,0,10,4
135,0.1,0.31,0.5,11,9,8,10,91,-160,91,92,61,0.1,0,10,4
136,0.1,0.31,0.5,11,9,9,10,89,-139,92,92,40,0.1,0,10,4
137,0.1,0.31,0.5,17,9,9,10,87,-214,93,92,115,0.1,0,10,4
138,0.1,0.31,0.5,11,9,9,10,91,-121,93,-104,22,0.1,0,10,4
139,0.1,0.31,0.5,11,9,9,10,91,-129,93,92,30,0.1,0,10,4
140,0.1,0.31,0.5,11,9,9,10,91,-136,93,92,37,0.1,0,10,4
141,0.1,0.31,0.5,11,9,9,10,91,-148,92,-114,49,0.1,0,10,4
142,0.1,0.31,0.5,11,9,9,10,91,-107,93,92,10,0.1,0,10,4
