eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,31,0,0,0,0,20,-129,-113,-5,-119,-115,-127,-116,77,106,0.1,0,10,8
1,0.1,0.31,0.5,0,0,11,0,0,0,0,21,-106,-107,91,-107,-107,-191,-115,75,92,0.1,0,10,8
2,0.1,0.31,0.5,0,0,11,21,0,0,0,19,-103,-147,91,35,-122,-101,-118,73,66,0.1,0,10,8
3,0.1,0.31,0.5,0,0,19,12,0,0,0,19,-124,-129,75,88,-138,-115,-105,80,39,0.1,0,10,8
4,0.1,0.31,0.5,0,0,12,12,0,12,0,19,-121,-114,86,90,-104,66,-127,83,35,0.1,0,10,8
5,0.1,0.31,0.5,0,0,12,12,0,9,0,20,-113,-112,87,90,-142,92,-109,73,43,0.1,0,10,8
6,0.1,0.31,0.5,0,0,14,12,0,9,0,19,-114,-188,85,86,-120,93,-114,83,89,0.1,0,10,8
7,0.1,0.31,0.5,0,0,13,12,0,9,0,19,-124,-146,89,89,-130,92,-109,-120,47,0.1,0,10,8
8,0.1,0.31,0.5,0,0,13,12,0,9,0,20,-202,-139,85,90,-139,93,-140,89,103,0.1,0,10,8
9,0.1,0.31,0.5,0,0,13,12,0,9,0,22,-135,-130,87,88,-116,93,-108,69,36,0.1,0,10,8
10,0.1,0.31,0.5,0,0,13,12,0,9,0,22,-118,-188,88,90,-122,93,-110,76,89,0.1,0,10,8
11,0.1,0.31,0.5,0,0,14,12,0,9,0,14,-134,-118,85,89,-137,94,-150,90,51,0.1,0,10,8
12,0.1,0.31,0.5,0,0,14,12,0,10,0,11,-173,-174,-124,-110,-131,93,-106,89,75,0.1,0,10,8
13,0.1,0.31,0.5,0,0,15,12,0,9,0,11,-138,-134,80,90,-104,93,-144,90,45,0.1,0,10,8
14,0.1,0.31,0.5,0,0,13,12,0,9,0,11,-134,-181,87,90,-109,93,-185,90,86,0.1,0,10,8
15,0.1,0.31,0.5,0,0,15,14,0,9,0,11,-135,-124,81,82,-114,91,-112,89,36,0.1,0,10,8
16,0.1,0.31,0.5,0,21,17,12,0,9,0,11,-135,37,72,89,-134,93,-112,92,64,0.1,0,10,8
17,0.1,0.31,0.5,0,11,13,12,0,9,0,11,-155,88,88,90,-134,93,-130,91,56,0.1,0,10,8
18,0.1,0.31,0.5,0,10,13,12,23,9,0,11,-114,90,88,89,27,92,-126,-105,74,0.1,0,10,8
19,0.1,0.31,0.5,0,10,13,12,8,9,0,11,-143,89,89,89,94,93,-128,91,44,0.1,0,10,8
20,0.1,0.31,0.5,0,10,13,12,5,9,0,11,-144,92,89,89,96,93,-172,91,73,0.1,0,10,8
21,0.1,0.31,0.5,0,12,13,12,6,9,0,11,-175,87,89,90,96,91,-160,91,76,0.1,0,10,8
22,0.1,0.31,0.5,19,10,13,12,6,18,21,11,62,92,89,88,94,79,42,91,59,0.1,1,10,8
23,0.1,0.31,0.5,12,10,13,12,6,9,12,11,87,91,87,90,96,93,88,91,14,0.1,1,10,8
24,0.1,0.31,0.5,13,10,13,12,6,16,12,11,88,91,91,90,96,70,90,91,31,0.1,1,10,8
25,0.1,0.31,0.5,13,10,13,12,6,9,12,11,89,91,88,86,96,90,86,90,15,0.1,1,10,8
26,0.1,0.31,0.5,13,10,13,12,6,9,12,11,89,92,89,90,-128,91,90,91,29,0.1,0,10,8
27,0.1,0.31,0.5,13,12,13,12,6,9,14,16,89,88,89,90,96,93,79,82,22,0.1,1,10,8
28,0.1,0.31,0.5,13,10,13,12,6,9,12,12,89,92,89,90,96,93,90,84,17,0.1,1,10,8
29,0.1,0.31,0.5,15,11,13,12,6,9,14,11,85,85,89,-104,96,93,80,89,21,0.1,0,10,8
30,0.1,0.31,0.5,13,10,14,13,6,9,12,11,89,91,86,92,96,93,90,91,15,0.1,1,10,8
