eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-437,-151,-143,-178,-467,-206,368,0.1,0,20,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-246,-111,-248,-109,-187,-250,151,0.1,0,20,6
2,0.1,0.31,0.5,0,0,0,0,0,74,-126,-129,-153,-174,-377,-216,317,0.1,0,20,6
3,0.1,0.31,0.5,0,0,0,0,0,74,-343,-117,-180,-246,-122,-114,244,0.1,0,20,6
4,0.1,0.31,0.5,0,0,104,0,63,16,-187,-200,-224,-113,-31,86,325,0.1,0,20,6
5,0.1,0.31,0.5,0,0,30,0,58,16,-273,-120,65,-167,12,78,174,0.1,0,20,6
6,0.1,0.31,0.5,0,0,41,0,22,16,-256,-351,44,-214,72,86,252,0.1,0,20,6
7,0.1,0.31,0.5,0,0,32,0,36,18,-211,-512,59,-119,48,80,413,0.1,0,20,6
8,0.1,0.31,0.5,0,0,40,0,33,21,-482,-381,42,-129,-121,74,383,0.1,0,20,6
9,0.1,0.31,0.5,0,0,31,0,24,17,-174,-516,61,-193,-132,81,417,0.1,0,20,6
10,0.1,0.31,0.5,0,39,30,0,24,16,-255,2,69,-297,-175,86,198,0.1,0,20,6
11,0.1,0.31,0.5,102,30,30,0,30,16,-252,67,-130,-231,58,85,353,0.1,0,20,6
12,0.1,0.31,0.5,49,30,30,0,22,16,40,71,-118,-339,73,86,240,0.1,0,20,6
13,0.1,0.31,0.5,47,51,31,40,22,16,46,56,71,11,-134,86,90,0.1,0,20,6
14,0.1,0.31,0.5,43,34,29,26,16,16,52,63,71,75,-135,80,49,0.1,0,20,6
15,0.1,0.31,0.5,58,32,33,27,16,15,14,65,61,72,-167,83,87,0.1,0,20,6
16,0.1,0.31,0.5,73,32,32,26,28,14,-58,70,59,78,46,88,159,0.1,1,20,6
17,0.1,0.31,0.5,42,33,30,23,19,14,56,60,61,-126,81,88,45,0.1,0,20,6
18,0.1,0.31,0.5,42,31,28,30,19,16,-151,70,73,56,81,87,52,0.1,0,20,6
19,0.1,0.31,0.5,40,31,27,26,19,16,50,64,70,71,83,83,51,0.1,1,20,6
20,0.1,0.31,0.5,45,31,27,26,19,28,37,70,-108,72,83,65,64,0.1,0,20,6
21,0.1,0.31,0.5,36,31,27,24,21,16,-131,71,-147,78,78,83,48,0.1,0,20,6
