eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-130,-247,-186,-128,-132,-180,148,0.1,0,15,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-138,-232,-130,-246,-132,-183,147,0.1,0,15,6
2,0.1,0.31,0.5,0,25,0,0,0,0,-138,55,-283,-196,-315,-172,216,0.1,0,15,6
3,0.1,0.31,0.5,0,16,0,0,0,0,-182,84,-227,-192,-148,-226,128,0.1,0,15,6
4,0.1,0.31,0.5,0,14,28,0,0,0,-194,87,17,-251,-124,-150,152,0.1,0,15,6
5,0.1,0.31,0.5,0,14,28,0,0,0,-126,-124,62,-110,-166,-204,105,0.1,0,15,6
6,0.1,0.31,0.5,0,20,23,0,0,0,-130,66,75,-144,-141,-249,150,0.1,0,15,6
7,0.1,0.31,0.5,0,15,22,0,0,0,-162,85,76,-117,-110,-185,86,0.1,0,15,6
8,0.1,0.31,0.5,0,15,32,0,0,29,-156,87,65,-163,-109,39,64,0.1,0,15,6
9,0.1,0.31,0.5,0,18,23,0,0,20,-131,74,-165,-114,-171,76,72,0.1,0,15,6
10,0.1,0.31,0.5,0,22,23,0,0,20,-179,79,57,-196,-139,-124,97,0.1,0,15,6
11,0.1,0.31,0.5,0,16,23,0,0,19,-140,81,-131,-123,-352,78,253,0.1,0,15,6
12,0.1,0.31,0.5,0,15,15,0,0,18,-115,86,-138,-130,-153,84,54,0.1,0,15,6
13,0.1,0.31,0.5,0,17,31,0,0,19,-188,86,-11,-180,-128,81,112,0.1,0,15,6
14,0.1,0.31,0.5,0,23,22,0,39,18,-137,71,80,-161,7,84,94,0.1,0,15,6
15,0.1,0.31,0.5,0,17,21,0,18,18,-356,84,76,-166,84,84,257,0.1,0,15,6
16,0.1,0.31,0.5,0,17,21,0,18,18,-190,81,81,-335,81,84,236,0.1,0,15,6
17,0.1,0.31,0.5,0,18,21,44,20,19,-257,81,79,3,82,75,158,0.1,0,15,6
18,0.1,0.31,0.5,0,17,45,16,25,18,-146,85,15,85,65,84,86,0.1,0,15,6
19,0.1,0.31,0.5,0,26,21,15,18,18,-224,62,81,86,84,83,125,0.1,0,15,6
20,0.1,0.31,0.5,0,22,21,16,18,18,-142,72,82,84,82,84,43,0.1,0,15,6
21,0.1,0.31,0.5,0,17,20,16,18,18,-180,85,77,85,84,68,81,0.1,0,15,6
22,0.1,0.31,0.5,0,18,20,15,19,13,-229,83,79,87,84,84,130,0.1,0,15,6
23,0.1,0.31,0.5,0,18,19,20,18,14,-163,84,80,80,83,84,64,0.1,0,15,6
24,0.1,0.31,0.5,0,17,27,15,18,12,-395,84,64,87,84,90,296,0.1,0,15,6
25,0.1,0.31,0.5,31,17,27,15,19,12,13,81,-119,-155,80,88,88,0.1,0,15,6
