eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-261,-433,334,0.1,0,25,2
1,0.1,0.31,0.5,0,0,-383,-206,284,0.1,0,25,2
2,0.1,0.31,0.5,0,0,-310,-395,296,0.1,0,25,2
3,0.1,0.31,0.5,0,0,-197,-147,98,0.1,0,25,2
4,0.1,0.31,0.5,0,0,-355,-280,256,0.1,0,25,2
5,0.1,0.31,0.5,0,0,-936,-237,837,0.1,0,25,2
6,0.1,0.31,0.5,0,0,-389,-261,290,0.1,0,25,2
7,0.1,0.31,0.5,0,72,-295,-88,196,0.1,0,25,2
8,0.1,0.31,0.5,0,29,-272,71,173,0.1,0,25,2
9,0.1,0.31,0.5,0,28,-256,66,157,0.1,0,25,2
10,0.1,0.31,0.5,0,55,-168,-7,108,0.1,0,25,2
11,0.1,0.31,0.5,75,55,-113,-180,214,0.1,0,25,2
12,0.1,0.31,0.5,37,28,58,72,43,0.1,1,25,2
13,0.1,0.31,0.5,37,27,-142,69,43,0.1,0,25,2
14,0.1,0.31,0.5,47,42,38,26,75,0.1,1,25,2
15,0.1,0.31,0.5,20,33,-196,61,97,0.1,0,25,2
16,0.1,0.31,0.5,16,28,-367,-204,268,0.1,0,25,2
17,0.1,0.31,0.5,11,34,-555,46,456,0.1,0,25,2
18,0.1,0.31,0.5,11,34,-222,-333,234,0.1,0,25,2
19,0.1,0.31,0.5,9,35,-374,64,275,0.1,0,25,2
20,0.1,0.31,0.5,9,33,-432,65,333,0.1,0,25,2
21,0.1,0.31,0.5,9,34,-162,62,63,0.1,0,25,2
22,0.1,0.31,0.5,9,33,-675,67,576,0.1,0,25,2
23,0.1,0.31,0.5,8,33,-285,66,186,0.1,0,25,2
24,0.1,0.31,0.5,8,34,-201,62,102,0.1,0,25,2
25,0.1,0.31,0.5,8,34,-285,67,186,0.1,0,25,2
26,0.1,0.31,0.5,8,34,-142,66,43,0.1,0,25,2
27,0.1,0.31,0.5,8,33,-532,68,433,0.1,0,25,2
28,0.1,0.31,0.5,8,45,-456,50,357,0.1,0,25,2
29,0.1,0.31,0.5,8,32,-362,62,263,0.1,0,25,2
30,0.1,0.31,0.5,8,37,-273,51,174,0.1,0,25,2
31,0.1,0.31,0.5,91,51,-174,39,275,0.1,1,25,2
32,0.1,0.31,0.5,42,37,52,54,49,0.1,1,25,2
33,0.1,0.31,0.5,42,33,-133,67,34,0.1,0,25,2
34,0.1,0.31,0.5,17,33,-136,62,39,0.1,0,25,2
35,0.1,0.31,0.5,15,34,-279,65,180,0.1,0,25,2
36,0.1,0.31,0.5,12,43,-1668,51,1569,0.1,0,25,2
37,0.1,0.31,0.5,11,45,-173,23,78,0.1,0,25,2
38,0.1,0.31,0.5,65,32,-55,69,156,0.1,1,25,2
39,0.1,0.31,0.5,44,31,55,71,46,0.1,1,25,2
40,0.1,0.31,0.5,44,32,57,60,44,0.1,1,25,2
41,0.1,0.31,0.5,44,35,50,59,51,0.1,1,25,2
42,0.1,0.31,0.5,44,33,51,58,50,0.1,1,25,2
43,0.1,0.31,0.5,58,48,18,50,83,0.1,1,25,2
44,0.1,0.31,0.5,48,31,37,70,64,0.1,1,25,2
45,0.1,0.31,0.5,44,31,55,69,46,0.1,1,25,2
46,0.1,0.31,0.5,47,31,54,69,47,0.1,1,25,2
47,0.1,0.31,0.5,58,34,32,63,69,0.1,1,25,2
48,0.1,0.31,0.5,52,34,48,-149,53,0.1,0,25,2
49,0.1,0.31,0.5,54,31,28,71,73,0.1,1,25,2
50,0.1,0.31,0.5,44,31,52,71,49,0.1,1,25,2
51,0.1,0.31,0.5,44,31,51,71,50,0.1,1,25,2
52,0.1,0.31,0.5,44,31,52,71,49,0.1,1,25,2
53,0.1,0.31,0.5,51,31,45,69,56,0.1,1,25,2
54,0.1,0.31,0.5,46,189,49,-482,583,0.1,1,25,2
55,0.1,0.31,0.5,50,31,47,71,54,0.1,1,25,2
56,0.1,0.31,0.5,48,31,46,69,55,0.1,1,25,2
57,0.1,0.31,0.5,62,31,10,69,91,0.1,1,25,2
58,0.1,0.31,0.5,44,32,57,70,44,0.1,1,25,2
59,0.1,0.31,0.5,44,31,-171,70,72,0.1,0,25,2
60,0.1,0.31,0.5,46,31,51,73,50,0.1,1,25,2
61,0.1,0.31,0.5,60,31,24,-114,77,0.1,0,25,2
62,0.1,0.31,0.5,47,40,40,52,61,0.1,1,25,2
63,0.1,0.31,0.5,45,32,53,69,48,0.1,1,25,2
64,0.1,0.31,0.5,45,32,-143,68,44,0.1,0,25,2
65,0.1,0.31,0.5,44,31,53,71,48,0.1,1,25,2
66,0.1,0.31,0.5,45,31,54,69,47,0.1,1,25,2
67,0.1,0.31,0.5,55,34,21,67,80,0.1,1,25,2
68,0.1,0.31,0.5,58,31,43,73,58,0.1,1,25,2
69,0.1,0.31,0.5,44,31,44,69,57,0.1,1,25,2
70,0.1,0.31,0.5,55,31,28,71,73,0.1,1,25,2
71,0.1,0.31,0.5,32,31,64,68,37,0.1,1,25,2
72,0.1,0.31,0.5,32,33,67,66,35,0.1,1,25,2
73,0.1,0.31,0.5,34,32,56,67,45,0.1,1,25,2
74,0.1,0.31,0.5,35,34,63,58,43,0.1,1,25,2
75,0.1,0.31,0.5,32,30,67,67,34,0.1,1,25,2
76,0.1,0.31,0.5,39,31,52,70,49,0.1,1,25,2
77,0.1,0.31,0.5,32,31,69,71,32,0.1,1,25,2
78,0.1,0.31,0.5,29,36,-212,64,113,0.1,0,25,2
79,0.1,0.31,0.5,42,37,55,50,51,0.1,1,25,2
80,0.1,0.31,0.5,36,38,61,58,43,0.1,1,25,2
81,0.1,0.31,0.5,36,45,67,60,41,0.1,1,25,2
82,0.1,0.31,0.5,39,37,42,63,59,0.1,1,25,2
83,0.1,0.31,0.5,31,39,71,57,44,0.1,1,25,2
84,0.1,0.31,0.5,31,36,69,59,42,0.1,1,25,2
85,0.1,0.31,0.5,33,36,63,63,38,0.1,1,25,2
86,0.1,0.31,0.5,31,36,70,-384,285,0.1,0,25,2
87,0.1,0.31,0.5,35,35,65,-558,459,0.1,0,25,2
88,0.1,0.31,0.5,31,50,72,17,84,0.1,1,25,2
89,0.1,0.31,0.5,177,36,-451,64,552,0.1,1,25,2
90,0.1,0.31,0.5,31,47,70,22,79,0.1,1,25,2
91,0.1,0.31,0.5,35,38,59,67,42,0.1,1,25,2
92,0.1,0.31,0.5,31,35,68,-318,219,0.1,0,25,2
93,0.1,0.31,0.5,31,40,71,52,49,0.1,1,25,2
94,0.1,0.31,0.5,75,35,-29,66,130,0.1,1,25,2
95,0.1,0.31,0.5,30,31,65,-119,36,0.1,0,25,2
96,0.1,0.31,0.5,31,25,66,-126,35,0.1,0,25,2
97,0.1,0.31,0.5,32,49,69,16,85,0.1,1,25,2
98,0.1,0.31,0.5,31,34,69,67,34,0.1,1,25,2
99,0.1,0.31,0.5,31,34,-123,67,34,0.1,0,25,2
100,0.1,0.31,0.5,31,43,73,43,58,0.1,1,25,2
101,0.1,0.31,0.5,31,35,65,66,36,0.1,1,25,2
102,0.1,0.31,0.5,39,35,55,66,46,0.1,1,25,2
103,0.1,0.31,0.5,31,35,71,66,35,0.1,1,25,2
