eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-109,-119,-178,-116,79,0.1,0,10,4
1,0.1,0.31,0.5,0,0,13,0,-103,-120,77,-119,24,0.1,0,10,4
2,0.1,0.31,0.5,0,0,10,0,-136,-115,89,-175,76,0.1,0,10,4
3,0.1,0.31,0.5,0,0,9,0,-129,-109,93,-150,51,0.1,0,10,4
4,0.1,0.31,0.5,0,0,9,24,-112,-119,93,37,64,0.1,0,10,4
5,0.1,0.31,0.5,0,0,9,20,-125,-132,92,80,33,0.1,0,10,4
6,0.1,0.31,0.5,0,0,9,20,-138,-106,93,79,39,0.1,0,10,4
7,0.1,0.31,0.5,0,0,9,21,-147,-138,90,79,48,0.1,0,10,4
8,0.1,0.31,0.5,0,12,9,20,-115,81,93,82,20,0.1,0,10,4
9,0.1,0.31,0.5,0,9,9,20,-120,92,92,81,21,0.1,0,10,4
10,0.1,0.31,0.5,0,10,9,20,-116,92,93,74,27,0.1,0,10,4
11,0.1,0.31,0.5,0,10,9,21,-153,92,91,80,54,0.1,0,10,4
12,0.1,0.31,0.5,0,10,9,23,-138,92,93,74,39,0.1,0,10,4
13,0.1,0.31,0.5,0,10,9,20,-135,92,93,73,36,0.1,0,10,4
14,0.1,0.31,0.5,0,10,9,19,-117,92,93,80,21,0.1,0,10,4
15,0.1,0.31,0.5,0,10,9,20,-168,92,93,82,69,0.1,0,10,4
16,0.1,0.31,0.5,0,10,9,24,-126,91,91,64,37,0.1,0,10,4
17,0.1,0.31,0.5,0,10,13,20,-149,92,91,82,50,0.1,0,10,4
18,0.1,0.31,0.5,0,10,9,20,-280,92,92,-114,181,0.1,0,10,4
19,0.1,0.31,0.5,0,10,9,19,-116,90,91,78,23,0.1,0,10,4
20,0.1,0.31,0.5,0,10,9,34,-153,92,91,48,54,0.1,0,10,4
21,0.1,0.31,0.5,0,10,9,32,-140,88,93,-107,41,0.1,0,10,4
22,0.1,0.31,0.5,14,10,9,19,70,91,93,79,31,0.1,1,10,4
23,0.1,0.31,0.5,14,10,9,18,-119,90,90,84,20,0.1,0,10,4
24,0.1,0.31,0.5,16,10,9,18,76,92,92,81,25,0.1,1,10,4
25,0.1,0.31,0.5,13,11,10,19,88,90,89,79,22,0.1,1,10,4
26,0.1,0.31,0.5,13,10,9,17,87,92,93,84,17,0.1,1,10,4
27,0.1,0.31,0.5,13,10,9,17,87,92,93,84,17,0.1,1,10,4
28,0.1,0.31,0.5,13,10,9,17,-115,-113,93,84,17,0.1,0,10,4
29,0.1,0.31,0.5,13,10,9,17,89,92,93,84,17,0.1,1,10,4
30,0.1,0.31,0.5,13,10,9,23,89,-103,-139,78,40,0.1,0,10,4
31,0.1,0.31,0.5,13,10,10,18,89,92,91,75,26,0.1,1,10,4
32,0.1,0.31,0.5,13,10,9,18,89,92,93,77,24,0.1,1,10,4
33,0.1,0.31,0.5,13,10,10,17,88,92,93,82,19,0.1,1,10,4
34,0.1,0.31,0.5,13,10,8,20,87,92,93,75,26,0.1,1,10,4
35,0.1,0.31,0.5,13,10,9,17,88,92,92,84,17,0.1,1,10,4
36,0.1,0.31,0.5,13,10,9,19,87,91,92,85,16,0.1,1,10,4
37,0.1,0.31,0.5,13,12,9,11,-110,88,93,87,14,0.1,0,10,4
38,0.1,0.31,0.5,12,11,9,12,87,88,93,90,14,0.1,1,10,4
39,0.1,0.31,0.5,12,12,9,12,89,90,92,87,14,0.1,1,10,4
40,0.1,0.31,0.5,12,12,9,14,88,90,93,91,13,0.1,1,10,4
41,0.1,0.31,0.5,13,12,9,9,89,90,-139,91,40,0.1,0,10,4
42,0.1,0.31,0.5,12,12,9,10,88,88,93,92,13,0.1,1,10,4
43,0.1,0.31,0.5,13,17,9,10,87,66,93,92,35,0.1,1,10,4
44,0.1,0.31,0.5,13,11,9,10,89,87,93,92,14,0.1,1,10,4
45,0.1,0.31,0.5,13,13,9,10,89,84,93,92,17,0.1,1,10,4
46,0.1,0.31,0.5,12,11,9,10,88,88,93,91,13,0.1,1,10,4
47,0.1,0.31,0.5,14,12,9,10,84,90,93,92,17,0.1,1,10,4
48,0.1,0.31,0.5,13,12,9,16,89,89,93,82,19,0.1,1,10,4
49,0.1,0.31,0.5,13,12,9,16,-102,-103,93,-102,8,0.1,0,10,4
50,0.1,0.31,0.5,13,12,8,16,-102,-103,93,-102,8,0.1,0,10,4
51,0.1,0.31,0.5,10,7,8,12,-106,-103,93,-102,8,0.1,0,10,4
52,0.1,0.31,0.5,9,7,8,12,-102,-106,93,-105,8,0.1,0,10,4
53,0.1,0.31,0.5,9,7,9,11,-108,-108,93,88,13,0.1,0,10,4
54,0.1,0.31,0.5,15,7,9,10,91,-110,92,92,11,0.1,0,10,4
55,0.1,0.31,0.5,11,7,9,11,90,-103,90,88,13,0.1,0,10,4
56,0.1,0.31,0.5,11,7,9,10,91,-119,93,92,20,0.1,0,10,4
57,0.1,0.31,0.5,11,7,9,10,90,-122,93,92,23,0.1,0,10,4
58,0.1,0.31,0.5,11,7,10,10,91,-238,90,91,139,0.1,0,10,4
59,0.1,0.31,0.5,11,7,9,10,91,-152,93,92,53,0.1,0,10,4
60,0.1,0.31,0.5,11,7,9,10,88,-119,93,92,20,0.1,0,10,4
61,0.1,0.31,0.5,11,7,9,10,89,-266,93,92,167,0.1,0,10,4
62,0.1,0.31,0.5,11,7,9,10,91,-133,-171,91,72,0.1,0,10,4
63,0.1,0.31,0.5,11,7,11,10,88,-182,89,92,83,0.1,0,10,4
64,0.1,0.31,0.5,11,7,9,10,91,-225,93,88,126,0.1,0,10,4
65,0.1,0.31,0.5,12,7,10,10,91,-185,88,90,86,0.1,0,10,4
66,0.1,0.31,0.5,13,7,9,10,87,-134,90,91,35,0.1,0,10,4
67,0.1,0.31,0.5,11,7,9,10,90,-279,93,92,180,0.1,0,10,4
68,0.1,0.31,0.5,12,12,9,11,88,84,93,90,17,0.1,1,10,4
69,0.1,0.31,0.5,11,11,9,10,91,90,92,92,11,0.1,1,10,4
70,0.1,0.31,0.5,11,11,9,10,91,89,92,92,12,0.1,1,10,4
71,0.1,0.31,0.5,11,13,9,10,90,87,91,91,14,0.1,1,10,4
72,0.1,0.31,0.5,11,12,9,10,91,88,93,91,13,0.1,1,10,4
73,0.1,0.31,0.5,11,11,9,10,91,89,92,91,12,0.1,1,10,4
74,0.1,0.31,0.5,11,11,9,10,91,90,93,92,11,0.1,1,10,4
75,0.1,0.31,0.5,11,21,9,10,91,74,93,91,27,0.1,1,10,4
76,0.1,0.31,0.5,11,12,11,10,89,89,88,90,13,0.1,1,10,4
77,0.1,0.31,0.5,13,12,9,10,88,90,93,92,13,0.1,1,10,4
78,0.1,0.31,0.5,11,11,10,10,91,90,91,92,11,0.1,1,10,4
79,0.1,0.31,0.5,12,12,9,10,83,89,93,92,18,0.1,1,10,4
80,0.1,0.31,0.5,10,12,9,10,89,90,93,92,12,0.1,1,10,4
81,0.1,0.31,0.5,11,11,9,10,91,90,92,92,11,0.1,1,10,4
82,0.1,0.31,0.5,10,12,9,10,89,90,93,92,12,0.1,1,10,4
83,0.1,0.31,0.5,11,14,9,10,91,83,93,-109,18,0.1,0,10,4
84,0.1,0.31,0.5,11,12,9,11,91,90,93,89,12,0.1,1,10,4
85,0.1,0.31,0.5,11,11,9,10,91,90,93,92,11,0.1,1,10,4
86,0.1,0.31,0.5,13,11,9,10,91,90,93,92,11,0.1,1,10,4
87,0.1,0.31,0.5,11,11,9,10,91,90,93,92,11,0.1,1,10,4
88,0.1,0.31,0.5,11,15,9,10,91,88,93,92,13,0.1,1,10,4
89,0.1,0.31,0.5,11,15,9,10,91,-106,93,91,10,0.1,0,10,4
90,0.1,0.31,0.5,11,11,9,10,91,90,93,92,11,0.1,1,10,4
91,0.1,0.31,0.5,11,12,9,10,91,86,91,92,15,0.1,1,10,4
92,0.1,0.31,0.5,11,11,9,10,91,88,93,92,13,0.1,1,10,4
93,0.1,0.31,0.5,10,12,9,10,91,92,93,92,10,0.1,1,10,4
94,0.1,0.31,0.5,10,10,9,10,90,91,93,92,11,0.1,1,10,4
95,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
96,0.1,0.31,0.5,10,10,9,12,91,92,93,92,10,0.1,1,10,4
97,0.1,0.31,0.5,11,10,9,10,91,92,92,90,11,0.1,1,10,4
98,0.1,0.31,0.5,10,10,9,9,91,92,93,91,10,0.1,1,10,4
99,0.1,0.31,0.5,10,10,11,10,91,-102,93,92,10,0.1,0,10,4
100,0.1,0.31,0.5,10,10,9,10,91,-102,93,92,10,0.1,0,10,4
101,0.1,0.31,0.5,10,6,9,10,91,-104,91,92,10,0.1,0,10,4
102,0.1,0.31,0.5,10,6,12,10,90,-105,92,91,11,0.1,0,10,4
103,0.1,0.31,0.5,10,6,9,10,91,-105,93,92,10,0.1,0,10,4
104,0.1,0.31,0.5,10,6,9,10,91,-106,93,92,10,0.1,0,10,4
105,0.1,0.31,0.5,10,6,9,12,-107,-111,93,90,12,0.1,0,10,4
106,0.1,0.31,0.5,11,6,9,10,91,-115,93,92,16,0.1,0,10,4
107,0.1,0.31,0.5,10,6,9,10,91,-102,93,92,10,0.1,0,10,4
108,0.1,0.31,0.5,11,6,9,10,91,-128,93,89,29,0.1,0,10,4
109,0.1,0.31,0.5,13,6,9,10,90,-158,93,92,59,0.1,0,10,4
110,0.1,0.31,0.5,11,6,9,10,90,-111,93,92,12,0.1,0,10,4
111,0.1,0.31,0.5,10,6,9,10,91,-111,93,92,12,0.1,0,10,4
112,0.1,0.31,0.5,11,6,9,10,90,-156,93,92,57,0.1,0,10,4
113,0.1,0.31,0.5,11,6,9,10,91,-126,92,92,27,0.1,0,10,4
114,0.1,0.31,0.5,11,6,9,10,91,-187,93,92,88,0.1,0,10,4
115,0.1,0.31,0.5,11,6,9,10,91,-109,93,-103,10,0.1,0,10,4
116,0.1,0.31,0.5,11,6,9,10,91,-542,93,92,443,0.1,0,10,4
