eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-410,-208,-137,-477,378,0.1,0,25,4
1,0.1,0.31,0.5,0,0,0,0,-250,-225,-465,-231,366,0.1,0,25,4
2,0.1,0.31,0.5,0,0,0,0,-241,-168,-159,-133,142,0.1,0,25,4
3,0.1,0.31,0.5,0,0,0,0,-454,-784,-453,-204,685,0.1,0,25,4
4,0.1,0.31,0.5,0,0,0,0,-259,-217,-122,-210,160,0.1,0,25,4
5,0.1,0.31,0.5,0,0,0,0,-534,-383,-172,-155,435,0.1,0,25,4
6,0.1,0.31,0.5,0,107,0,0,-331,-346,-230,-624,525,0.1,0,25,4
7,0.1,0.31,0.5,0,34,0,0,-419,64,-503,-209,404,0.1,0,25,4
8,0.1,0.31,0.5,0,44,0,0,-149,36,-558,-499,459,0.1,0,25,4
9,0.1,0.31,0.5,0,31,0,0,-328,67,-341,-289,242,0.1,0,25,4
10,0.1,0.31,0.5,0,34,0,0,-189,57,-426,-233,327,0.1,0,25,4
11,0.1,0.31,0.5,0,39,0,0,-272,47,-861,-194,762,0.1,0,25,4
12,0.1,0.31,0.5,0,31,0,0,-153,70,-277,-288,189,0.1,0,25,4
13,0.1,0.31,0.5,0,37,0,0,-185,48,-131,-475,376,0.1,0,25,4
14,0.1,0.31,0.5,0,37,0,0,-328,63,-646,-230,547,0.1,0,25,4
15,0.1,0.31,0.5,0,37,95,0,-234,-163,-243,-339,344,0.1,0,25,4
16,0.1,0.31,0.5,0,32,31,0,-260,64,71,-245,161,0.1,0,25,4
17,0.1,0.31,0.5,0,28,31,0,-208,-711,71,-293,612,0.1,0,25,4
18,0.1,0.31,0.5,0,29,31,0,-362,71,65,-266,263,0.1,0,25,4
19,0.1,0.31,0.5,0,29,54,0,-464,68,34,-295,365,0.1,0,25,4
20,0.1,0.31,0.5,0,33,32,0,-422,66,67,-475,376,0.1,0,25,4
21,0.1,0.31,0.5,0,33,31,0,-339,66,69,-274,240,0.1,0,25,4
22,0.1,0.31,0.5,0,38,31,64,-238,48,69,-68,169,0.1,0,25,4
23,0.1,0.31,0.5,0,31,100,30,-727,71,-59,64,628,0.1,0,25,4
24,0.1,0.31,0.5,0,37,58,30,-418,59,35,-157,319,0.1,0,25,4
25,0.1,0.31,0.5,0,62,96,9,-357,-8,-39,-142,258,0.1,0,25,4
26,0.1,0.31,0.5,278,31,81,9,-738,67,16,-503,839,0.1,0,25,4
27,0.1,0.31,0.5,89,47,79,9,-4,61,-5,-238,139,0.1,0,25,4
28,0.1,0.31,0.5,88,45,79,9,13,-162,-203,-339,240,0.1,0,25,4
29,0.1,0.31,0.5,101,36,87,53,-10,53,-28,-12,129,0.1,1,25,4
30,0.1,0.31,0.5,90,36,74,33,-2,-183,13,64,103,0.1,0,25,4
31,0.1,0.31,0.5,88,46,83,37,12,26,1,37,100,0.1,1,25,4
32,0.1,0.31,0.5,86,56,91,61,6,-16,-22,-70,171,0.1,1,25,4
33,0.1,0.31,0.5,87,52,82,28,-10,2,13,70,111,0.1,1,25,4
34,0.1,0.31,0.5,104,52,92,30,-34,-117,-10,59,135,0.1,0,25,4
35,0.1,0.31,0.5,94,37,87,30,-13,62,5,67,114,0.1,1,25,4
36,0.1,0.31,0.5,98,42,92,27,-38,51,-17,75,139,0.1,1,25,4
37,0.1,0.31,0.5,94,37,89,28,-27,63,9,68,128,0.1,1,25,4
38,0.1,0.31,0.5,94,39,81,27,-197,62,32,73,98,0.1,0,25,4
39,0.1,0.31,0.5,86,37,82,27,7,65,-97,74,198,0.1,1,25,4
40,0.1,0.31,0.5,148,34,57,27,-123,-280,31,73,224,0.1,0,25,4
41,0.1,0.31,0.5,121,59,55,43,-8,10,49,40,109,0.1,1,25,4
42,0.1,0.31,0.5,98,43,61,27,-31,53,42,72,132,0.1,1,25,4
43,0.1,0.31,0.5,98,45,69,25,-139,46,-26,-184,127,0.1,0,25,4
44,0.1,0.31,0.5,98,45,54,25,-12,45,38,-291,192,0.1,0,25,4
45,0.1,0.31,0.5,98,46,53,26,-36,34,45,75,137,0.1,1,25,4
46,0.1,0.31,0.5,91,41,107,25,1,57,-58,77,159,0.1,1,25,4
47,0.1,0.31,0.5,92,52,56,25,11,30,8,76,93,0.1,1,25,4
48,0.1,0.31,0.5,94,52,50,38,-4,-219,49,44,120,0.1,0,25,4
49,0.1,0.31,0.5,96,50,45,35,-15,24,-133,-117,116,0.1,0,25,4
50,0.1,0.31,0.5,92,41,19,32,-7,53,-140,-125,108,0.1,0,25,4
51,0.1,0.31,0.5,103,37,54,35,-11,63,-53,55,154,0.1,1,25,4
52,0.1,0.31,0.5,91,39,54,31,2,54,-111,71,99,0.1,0,25,4
53,0.1,0.31,0.5,90,38,37,46,-195,58,61,16,96,0.1,0,25,4
54,0.1,0.31,0.5,106,39,42,49,-62,60,44,14,163,0.1,1,25,4
55,0.1,0.31,0.5,101,37,38,31,-18,64,63,66,119,0.1,1,25,4
56,0.1,0.31,0.5,112,38,42,48,-75,63,53,43,176,0.1,1,25,4
57,0.1,0.31,0.5,112,43,40,33,-144,56,55,64,46,0.1,0,25,4
58,0.1,0.31,0.5,106,42,42,31,-120,59,43,71,58,0.1,0,25,4
59,0.1,0.31,0.5,96,41,38,31,-2,57,53,68,103,0.1,1,25,4
60,0.1,0.31,0.5,83,41,70,39,9,59,-35,67,136,0.1,1,25,4
61,0.1,0.31,0.5,82,47,36,31,14,38,60,71,87,0.1,1,25,4
62,0.1,0.31,0.5,83,41,36,31,2,59,62,69,99,0.1,1,25,4
63,0.1,0.31,0.5,83,49,37,32,-3,39,67,66,104,0.1,1,25,4
64,0.1,0.31,0.5,83,49,48,33,-139,39,36,66,65,0.1,0,25,4
65,0.1,0.31,0.5,96,44,35,30,-47,48,69,-153,148,0.1,0,25,4
66,0.1,0.31,0.5,77,42,35,33,21,59,65,65,80,0.1,1,25,4
67,0.1,0.31,0.5,76,47,32,31,18,41,69,71,83,0.1,1,25,4
68,0.1,0.31,0.5,76,47,50,31,-204,-350,40,71,251,0.1,0,25,4
69,0.1,0.31,0.5,69,77,29,55,27,-34,73,36,135,0.1,1,25,4
70,0.1,0.31,0.5,78,47,29,32,3,44,72,69,98,0.1,1,25,4
71,0.1,0.31,0.5,84,46,29,33,-7,-193,75,63,108,0.1,0,25,4
72,0.1,0.31,0.5,78,48,29,32,12,38,64,66,89,0.1,1,25,4
73,0.1,0.31,0.5,81,46,30,33,17,40,69,66,84,0.1,1,25,4
74,0.1,0.31,0.5,81,47,29,34,-131,51,73,71,50,0.1,0,25,4
75,0.1,0.31,0.5,92,39,29,31,-33,58,-110,68,134,0.1,0,25,4
76,0.1,0.31,0.5,80,39,29,31,13,62,69,69,88,0.1,1,25,4
77,0.1,0.31,0.5,87,40,29,32,-3,60,72,63,104,0.1,1,25,4
78,0.1,0.31,0.5,87,42,37,31,-122,55,53,71,48,0.1,0,25,4
79,0.1,0.31,0.5,76,39,29,37,24,61,71,58,77,0.1,1,25,4
80,0.1,0.31,0.5,75,66,34,34,19,-22,61,59,123,0.1,1,25,4
81,0.1,0.31,0.5,103,39,30,31,-76,62,70,71,177,0.1,1,25,4
82,0.1,0.31,0.5,92,55,29,31,-5,32,72,71,106,0.1,1,25,4
83,0.1,0.31,0.5,87,39,35,31,9,63,64,67,92,0.1,1,25,4
84,0.1,0.31,0.5,96,39,30,31,-26,63,66,71,127,0.1,1,25,4
85,0.1,0.31,0.5,89,53,35,32,2,48,60,63,99,0.1,1,25,4
86,0.1,0.31,0.5,89,40,29,35,12,61,73,52,89,0.1,1,25,4
87,0.1,0.31,0.5,87,42,34,30,3,46,66,71,98,0.1,1,25,4
88,0.1,0.31,0.5,84,42,29,31,15,-148,73,67,86,0.1,0,25,4
89,0.1,0.31,0.5,97,39,29,31,-9,62,73,71,110,0.1,1,25,4
90,0.1,0.31,0.5,88,41,29,31,-9,54,73,70,110,0.1,1,25,4
91,0.1,0.31,0.5,88,41,37,31,-6,-348,50,-133,249,0.1,0,25,4
92,0.1,0.31,0.5,97,43,29,33,-44,58,71,66,145,0.1,1,25,4
93,0.1,0.31,0.5,85,46,32,31,23,53,63,70,78,0.1,1,25,4
94,0.1,0.31,0.5,97,37,29,31,-24,61,72,71,125,0.1,1,25,4
95,0.1,0.31,0.5,80,37,29,31,14,65,68,71,87,0.1,1,25,4
96,0.1,0.31,0.5,82,38,29,32,17,61,73,73,84,0.1,1,25,4
