eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-136,-244,-125,-135,-152,-310,211,0.1,0,15,6
1,0.1,0.31,0.5,0,0,0,0,0,27,-149,-186,-337,-120,-133,46,238,0.1,0,15,6
2,0.1,0.31,0.5,0,0,0,0,0,16,-201,-156,-161,-175,-112,86,102,0.1,0,15,6
3,0.1,0.31,0.5,0,80,31,0,0,13,-188,-217,21,-115,-109,88,318,0.1,0,15,6
4,0.1,0.31,0.5,0,29,22,0,0,14,-139,69,73,-294,-125,88,195,0.1,0,15,6
5,0.1,0.31,0.5,0,27,25,0,0,20,-123,74,61,-182,-127,77,83,0.1,0,15,6
6,0.1,0.31,0.5,0,30,20,0,0,14,-124,60,77,-167,-301,86,202,0.1,0,15,6
7,0.1,0.31,0.5,0,28,21,0,0,14,-168,70,74,-184,-181,87,85,0.1,0,15,6
8,0.1,0.31,0.5,0,40,22,0,0,14,-128,25,73,-126,-109,-150,76,0.1,0,15,6
9,0.1,0.31,0.5,0,30,19,0,0,14,-135,63,83,-142,-314,86,215,0.1,0,15,6
10,0.1,0.31,0.5,0,27,22,0,0,14,-203,73,76,-166,-167,88,104,0.1,0,15,6
11,0.1,0.31,0.5,0,29,19,0,0,14,-124,76,80,-167,-211,86,112,0.1,0,15,6
12,0.1,0.31,0.5,0,30,19,0,0,14,-155,63,83,-201,-109,-117,102,0.1,0,15,6
13,0.1,0.31,0.5,0,27,19,24,0,14,-163,75,83,38,-132,88,64,0.1,0,15,6
14,0.1,0.31,0.5,0,28,19,15,69,14,-191,71,-163,85,-97,88,198,0.1,0,15,6
15,0.1,0.31,0.5,0,49,19,15,21,14,-114,5,83,87,76,88,96,0.1,0,15,6
16,0.1,0.31,0.5,0,30,19,15,23,15,-134,66,83,87,57,86,44,0.1,0,15,6
17,0.1,0.31,0.5,0,28,18,15,20,17,-229,74,83,87,81,83,130,0.1,0,15,6
18,0.1,0.31,0.5,0,26,21,18,20,22,-176,73,71,78,80,61,77,0.1,0,15,6
19,0.1,0.31,0.5,0,30,20,15,20,35,-186,68,78,85,82,25,87,0.1,0,15,6
20,0.1,0.31,0.5,0,30,20,16,20,14,-223,68,80,85,82,85,124,0.1,0,15,6
21,0.1,0.31,0.5,0,30,21,15,20,14,-151,64,79,87,79,88,52,0.1,0,15,6
22,0.1,0.31,0.5,0,31,24,15,20,14,-120,69,71,87,-113,88,32,0.1,0,15,6
23,0.1,0.31,0.5,0,31,20,15,21,14,-163,-135,79,87,79,88,64,0.1,0,15,6
24,0.1,0.31,0.5,0,26,17,26,20,14,-190,75,83,59,80,88,91,0.1,0,15,6
25,0.1,0.31,0.5,0,45,29,15,22,14,-125,-4,58,81,76,87,105,0.1,0,15,6
26,0.1,0.31,0.5,0,28,16,15,21,18,-305,59,83,87,83,81,206,0.1,0,15,6
27,0.1,0.31,0.5,0,25,21,25,20,14,-161,70,72,58,82,88,62,0.1,0,15,6
