eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-204,-168,-221,-229,-193,-269,-222,-176,170,0.1,0,25,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-370,-211,-371,-152,-221,-329,-491,-147,392,0.1,0,25,8
2,0.1,0.31,0.5,0,0,0,0,0,0,0,131,-226,-204,-175,-294,-338,-283,-292,-242,343,0.1,0,25,8
3,0.1,0.31,0.5,0,109,0,0,0,0,0,24,-462,-239,-345,-631,-126,-415,-376,73,532,0.1,0,25,8
4,0.1,0.31,0.5,0,36,0,0,0,0,0,50,-280,60,-442,-231,-209,-178,-192,13,343,0.1,0,25,8
5,0.1,0.31,0.5,0,36,59,0,0,46,0,30,-366,-206,-11,-225,-195,-23,-201,57,267,0.1,0,25,8
6,0.1,0.31,0.5,0,35,41,0,0,25,0,24,-244,66,60,-252,-656,76,-393,71,557,0.1,0,25,8
7,0.1,0.31,0.5,0,36,42,0,0,25,0,24,-376,59,58,-156,-205,77,-157,76,277,0.1,0,25,8
8,0.1,0.31,0.5,0,35,45,0,0,27,0,24,-286,66,54,-323,-244,70,-233,-112,224,0.1,0,25,8
9,0.1,0.31,0.5,0,51,45,0,0,25,0,25,-297,23,46,-125,-351,76,-356,81,257,0.1,0,25,8
10,0.1,0.31,0.5,0,39,41,0,0,25,0,28,-259,59,60,-402,-216,77,-251,52,303,0.1,0,25,8
11,0.1,0.31,0.5,0,42,44,0,0,25,0,17,-682,59,52,-200,-434,-126,-162,81,583,0.1,0,25,8
12,0.1,0.31,0.5,0,40,50,44,0,25,0,23,-719,56,35,28,-460,77,-685,71,620,0.1,0,25,8
13,0.1,0.31,0.5,0,50,50,31,0,25,0,17,-241,37,-311,71,-333,-143,-315,79,234,0.1,0,25,8
14,0.1,0.31,0.5,0,39,48,40,0,27,0,17,-283,63,36,47,-361,63,-756,-195,657,0.1,0,25,8
15,0.1,0.31,0.5,0,41,54,38,0,25,0,17,-192,61,38,56,-162,73,-280,83,181,0.1,0,25,8
16,0.1,0.31,0.5,0,41,46,34,0,25,0,20,-357,56,47,-791,-288,71,-386,77,692,0.1,0,25,8
17,0.1,0.31,0.5,68,39,53,41,0,25,120,17,-63,61,25,39,-606,73,-279,85,507,0.1,0,25,8
18,0.1,0.31,0.5,35,39,42,41,0,45,44,18,56,-158,57,-144,-295,41,57,83,196,0.1,0,25,8
19,0.1,0.31,0.5,33,37,55,37,55,35,44,17,60,-180,34,48,-39,57,-200,85,140,0.1,0,25,8
