eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-142,-344,-133,-125,-123,-147,245,0.1,0,15,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-135,-206,-226,-157,-123,-253,154,0.1,0,15,6
2,0.1,0.31,0.5,0,39,0,0,0,0,-132,34,-218,-169,-103,-362,263,0.1,0,15,6
3,0.1,0.31,0.5,0,23,0,0,0,0,-121,78,-212,-265,-153,-259,166,0.1,0,15,6
4,0.1,0.31,0.5,0,23,33,0,0,0,-189,73,16,-131,-271,-148,172,0.1,0,15,6
5,0.1,0.31,0.5,0,23,20,0,0,25,-117,79,74,-115,-176,41,77,0.1,0,15,6
6,0.1,0.31,0.5,0,26,25,0,0,10,-213,74,62,-138,-122,92,114,0.1,0,15,6
7,0.1,0.31,0.5,0,24,18,0,0,10,-165,74,82,-139,-109,92,66,0.1,0,15,6
8,0.1,0.31,0.5,0,24,17,0,0,10,-118,-127,84,-156,-122,90,57,0.1,0,15,6
9,0.1,0.31,0.5,0,24,18,0,0,10,-156,78,83,-188,-197,92,98,0.1,0,15,6
10,0.1,0.31,0.5,74,23,19,41,0,11,-135,76,77,-1,-127,92,236,0.1,0,15,6
11,0.1,0.31,0.5,31,23,29,24,0,10,67,-132,59,77,-170,92,71,0.1,0,15,6
12,0.1,0.31,0.5,26,23,20,23,55,10,68,79,78,79,-55,91,156,0.1,1,15,6
13,0.1,0.31,0.5,37,26,18,23,20,10,40,74,79,73,80,92,61,0.1,1,15,6
14,0.1,0.31,0.5,37,23,19,23,16,10,-122,72,79,79,86,88,29,0.1,0,15,6
15,0.1,0.31,0.5,27,24,17,23,18,13,75,50,84,-149,78,87,51,0.1,0,15,6
16,0.1,0.31,0.5,27,22,17,22,18,10,-113,77,83,75,-108,89,26,0.1,0,15,6
17,0.1,0.31,0.5,26,22,17,23,17,10,72,75,82,78,77,92,29,0.1,1,15,6
18,0.1,0.31,0.5,27,19,17,24,19,11,70,83,79,73,83,87,31,0.1,1,15,6
19,0.1,0.31,0.5,26,19,21,23,16,10,73,83,80,76,85,92,28,0.1,1,15,6
20,0.1,0.31,0.5,25,21,17,24,16,10,72,79,85,73,86,92,29,0.1,1,15,6
21,0.1,0.31,0.5,32,19,17,25,17,10,44,80,85,73,83,92,57,0.1,1,15,6
22,0.1,0.31,0.5,28,19,17,23,16,10,69,-127,85,77,84,92,32,0.1,0,15,6
23,0.1,0.31,0.5,28,19,17,25,16,10,77,81,86,74,86,90,27,0.1,1,15,6
24,0.1,0.31,0.5,23,19,17,23,20,10,79,83,85,75,72,92,29,0.1,1,15,6
25,0.1,0.31,0.5,23,20,17,22,16,17,-121,79,82,79,84,81,22,0.1,0,15,6
26,0.1,0.31,0.5,24,19,17,23,16,12,70,83,-110,79,84,89,31,0.1,0,15,6
27,0.1,0.31,0.5,23,20,14,23,27,12,79,81,-111,71,48,90,53,0.1,0,15,6
28,0.1,0.31,0.5,23,19,17,23,27,13,-126,78,84,77,72,88,29,0.1,0,15,6
29,0.1,0.31,0.5,23,19,17,23,28,12,77,83,83,79,65,88,36,0.1,1,15,6
30,0.1,0.31,0.5,21,21,18,23,27,12,-128,81,83,-196,71,90,97,0.1,0,15,6
31,0.1,0.31,0.5,20,19,19,24,29,12,-134,80,75,74,67,88,35,0.1,0,15,6
32,0.1,0.31,0.5,13,19,17,23,29,12,-127,81,84,77,72,-191,92,0.1,0,15,6
33,0.1,0.31,0.5,58,19,17,23,29,12,-96,83,82,78,-104,90,197,0.1,0,15,6
34,0.1,0.31,0.5,28,21,23,27,34,12,68,78,77,71,58,90,43,0.1,1,15,6
35,0.1,0.31,0.5,28,24,20,32,28,15,68,62,81,62,74,83,39,0.1,1,15,6
36,0.1,0.31,0.5,27,23,20,25,29,12,75,71,-329,74,70,90,230,0.1,0,15,6
37,0.1,0.31,0.5,27,20,17,25,32,15,74,79,83,69,56,80,45,0.1,1,15,6
38,0.1,0.31,0.5,27,21,17,25,29,12,75,80,84,79,67,90,34,0.1,1,15,6
39,0.1,0.31,0.5,28,20,17,22,28,12,71,82,-134,75,72,89,35,0.1,0,15,6
40,0.1,0.31,0.5,29,26,17,27,28,44,67,61,84,72,72,-40,141,0.1,1,15,6
41,0.1,0.31,0.5,27,20,15,25,59,12,75,83,-186,77,-35,90,136,0.1,0,15,6
42,0.1,0.31,0.5,27,19,26,28,28,14,74,83,49,61,73,85,52,0.1,1,15,6
43,0.1,0.31,0.5,27,19,17,25,28,13,73,81,82,77,74,87,28,0.1,1,15,6
44,0.1,0.31,0.5,27,19,17,25,28,12,73,83,85,76,74,88,28,0.1,1,15,6
45,0.1,0.31,0.5,30,19,17,25,33,12,60,83,85,79,68,90,41,0.1,1,15,6
46,0.1,0.31,0.5,28,19,22,25,28,12,72,82,75,73,71,90,30,0.1,1,15,6
47,0.1,0.31,0.5,28,19,17,25,29,12,66,82,84,76,74,90,35,0.1,1,15,6
48,0.1,0.31,0.5,27,19,18,25,29,12,67,83,82,72,71,90,34,0.1,1,15,6
49,0.1,0.31,0.5,27,19,17,25,27,12,75,82,85,76,74,90,27,0.1,1,15,6
50,0.1,0.31,0.5,27,19,17,25,30,15,69,81,85,75,74,85,32,0.1,1,15,6
51,0.1,0.31,0.5,36,19,17,25,28,12,44,83,85,74,72,90,57,0.1,1,15,6
52,0.1,0.31,0.5,26,19,17,27,28,12,73,79,87,77,74,90,28,0.1,1,15,6
53,0.1,0.31,0.5,28,19,18,25,28,13,68,79,80,76,71,88,33,0.1,1,15,6
54,0.1,0.31,0.5,30,19,17,25,28,12,70,81,85,75,74,90,31,0.1,1,15,6
55,0.1,0.31,0.5,25,19,26,39,28,14,76,82,65,40,72,88,61,0.1,1,15,6
56,0.1,0.31,0.5,27,19,26,27,28,13,72,83,-106,64,73,88,37,0.1,0,15,6
57,0.1,0.31,0.5,25,19,18,35,29,12,77,81,81,53,72,90,48,0.1,1,15,6
58,0.1,0.31,0.5,31,20,17,26,29,12,68,77,85,70,-105,90,33,0.1,0,15,6
59,0.1,0.31,0.5,25,19,17,25,28,12,76,83,-153,71,71,89,54,0.1,0,15,6
60,0.1,0.31,0.5,25,19,17,24,28,12,74,81,83,69,72,90,32,0.1,1,15,6
61,0.1,0.31,0.5,25,19,17,25,28,12,77,-112,82,76,68,90,33,0.1,0,15,6
62,0.1,0.31,0.5,25,19,17,26,28,12,-106,83,84,73,74,90,28,0.1,0,15,6
63,0.1,0.31,0.5,27,19,21,25,28,12,74,83,69,77,74,90,32,0.1,1,15,6
64,0.1,0.31,0.5,25,21,17,25,47,12,75,77,85,73,17,88,84,0.1,1,15,6
65,0.1,0.31,0.5,26,20,18,32,28,12,71,81,79,52,74,88,49,0.1,1,15,6
66,0.1,0.31,0.5,26,22,17,25,32,12,72,74,85,74,75,90,29,0.1,1,15,6
67,0.1,0.31,0.5,29,22,18,25,28,13,68,-304,83,76,71,84,205,0.1,0,15,6
68,0.1,0.31,0.5,28,22,24,25,29,12,68,77,75,76,72,90,33,0.1,1,15,6
69,0.1,0.31,0.5,52,19,17,26,28,12,-10,83,85,75,74,90,111,0.1,1,15,6
70,0.1,0.31,0.5,25,19,17,25,38,12,77,-113,83,77,61,90,40,0.1,0,15,6
71,0.1,0.31,0.5,27,22,17,25,27,12,69,72,81,76,69,90,32,0.1,1,15,6
72,0.1,0.31,0.5,27,22,17,25,28,12,-114,76,85,77,71,90,30,0.1,0,15,6
73,0.1,0.31,0.5,25,19,17,25,27,12,77,83,85,-104,74,90,27,0.1,0,15,6
74,0.1,0.31,0.5,25,34,20,25,28,12,77,56,75,-135,63,88,45,0.1,0,15,6
75,0.1,0.31,0.5,24,19,21,25,27,13,-118,82,78,75,73,87,28,0.1,0,15,6
76,0.1,0.31,0.5,27,19,17,25,28,12,73,83,85,77,74,90,28,0.1,1,15,6
77,0.1,0.31,0.5,25,19,17,26,28,12,76,83,85,74,69,90,32,0.1,1,15,6
78,0.1,0.31,0.5,25,19,17,25,27,12,75,81,84,77,74,90,27,0.1,1,15,6
79,0.1,0.31,0.5,40,19,23,25,28,12,11,83,85,77,73,90,90,0.1,1,15,6
80,0.1,0.31,0.5,25,19,20,25,27,12,76,81,77,77,72,90,29,0.1,1,15,6
81,0.1,0.31,0.5,25,21,17,25,27,12,77,76,85,79,-157,90,58,0.1,0,15,6
82,0.1,0.31,0.5,26,20,17,25,35,12,73,79,84,77,66,89,35,0.1,1,15,6
83,0.1,0.31,0.5,25,19,17,25,34,12,74,83,85,76,55,89,46,0.1,1,15,6
84,0.1,0.31,0.5,29,19,17,25,33,18,64,83,85,77,59,78,42,0.1,1,15,6
85,0.1,0.31,0.5,26,19,17,29,36,18,75,83,85,73,62,74,39,0.1,1,15,6
86,0.1,0.31,0.5,25,20,17,25,27,12,76,80,85,75,75,90,26,0.1,1,15,6
87,0.1,0.31,0.5,26,19,17,24,28,23,74,80,85,71,74,75,30,0.1,1,15,6
88,0.1,0.31,0.5,25,19,17,25,31,23,77,83,85,75,65,-110,36,0.1,0,15,6
89,0.1,0.31,0.5,25,21,17,25,28,21,-129,78,84,77,73,77,30,0.1,0,15,6
90,0.1,0.31,0.5,26,19,17,26,27,18,71,85,85,75,71,84,30,0.1,1,15,6
91,0.1,0.31,0.5,26,19,17,26,27,18,77,82,85,81,73,84,28,0.1,1,15,6
92,0.1,0.31,0.5,26,20,18,29,28,18,75,81,83,65,74,84,36,0.1,1,15,6
93,0.1,0.31,0.5,25,20,17,29,28,18,76,85,85,-150,74,82,51,0.1,0,15,6
94,0.1,0.31,0.5,31,19,17,23,28,18,65,83,-104,61,74,-130,40,0.1,0,15,6
95,0.1,0.31,0.5,31,19,17,23,31,18,-136,83,85,55,57,84,46,0.1,0,15,6
96,0.1,0.31,0.5,27,28,17,24,31,18,70,65,85,42,65,84,59,0.1,1,15,6
97,0.1,0.31,0.5,26,38,17,24,28,18,69,33,85,58,73,-118,68,0.1,0,15,6
98,0.1,0.31,0.5,25,19,17,23,28,14,75,83,85,69,-131,92,32,0.1,0,15,6
99,0.1,0.31,0.5,25,19,17,23,29,13,77,83,-105,-111,74,-169,70,0.1,0,15,6
100,0.1,0.31,0.5,25,19,17,23,28,31,77,79,-103,39,76,50,62,0.1,0,15,6
101,0.1,0.31,0.5,25,19,12,23,28,18,75,83,-103,57,73,84,44,0.1,0,15,6
102,0.1,0.31,0.5,26,19,20,23,28,18,76,83,79,43,72,84,58,0.1,1,15,6
103,0.1,0.31,0.5,25,19,17,23,28,18,76,83,85,61,74,79,40,0.1,1,15,6
104,0.1,0.31,0.5,25,19,17,25,36,18,72,79,83,48,50,82,53,0.1,1,15,6
105,0.1,0.31,0.5,25,21,19,23,28,18,76,85,81,27,74,84,74,0.1,1,15,6
106,0.1,0.31,0.5,25,20,17,29,28,18,77,83,83,29,74,82,72,0.1,1,15,6
