eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-1014,-150,-217,-324,-213,-442,-186,-332,915,0.1,0,25,8
1,0.1,0.31,0.5,0,0,114,0,0,0,0,77,-448,-185,-213,-229,-317,-237,-454,-115,355,0.1,0,25,8
2,0.1,0.31,0.5,0,0,34,0,0,129,0,21,-151,-269,59,-169,-353,-216,-463,81,364,0.1,0,25,8
3,0.1,0.31,0.5,0,0,43,0,0,32,0,21,-295,-208,40,-584,-234,67,-150,80,485,0.1,0,25,8
4,0.1,0.31,0.5,0,0,38,0,0,51,0,21,-258,-567,60,-208,-497,11,-959,81,860,0.1,0,25,8
5,0.1,0.31,0.5,0,0,64,0,0,33,0,22,-183,-131,-7,-219,-193,71,-327,80,228,0.1,0,25,8
6,0.1,0.31,0.5,0,0,35,96,0,46,0,21,-254,-324,64,-160,-181,57,-225,81,261,0.1,0,25,8
7,0.1,0.31,0.5,0,0,36,40,0,63,71,21,-225,-307,62,60,-350,-7,-52,81,251,0.1,0,25,8
8,0.1,0.31,0.5,0,0,66,55,0,52,71,21,-567,-818,10,7,-441,-609,-115,81,719,0.1,0,25,8
9,0.1,0.31,0.5,0,0,37,60,0,32,33,21,-164,-481,64,-14,-146,-677,62,79,578,0.1,0,25,8
10,0.1,0.31,0.5,0,0,35,44,0,32,27,21,-203,-566,67,53,-161,-246,73,81,467,0.1,0,25,8
11,0.1,0.31,0.5,0,0,41,52,96,30,16,26,-238,-568,45,34,-207,-180,-135,62,469,0.1,0,25,8
12,0.1,0.31,0.5,0,0,36,44,36,18,58,26,-414,-397,62,50,62,-687,12,-201,588,0.1,0,25,8
13,0.1,0.31,0.5,0,0,37,46,35,46,58,21,-388,-229,63,50,64,-12,-131,81,289,0.1,0,25,8
14,0.1,0.31,0.5,0,0,38,43,35,20,44,21,-396,-371,60,58,-121,81,53,80,297,0.1,0,25,8
15,0.1,0.31,0.5,0,51,40,43,33,24,40,21,-179,-8,53,-114,68,71,-485,81,386,0.1,0,25,8
16,0.1,0.31,0.5,0,35,35,43,33,20,45,21,-366,62,71,47,-160,74,43,81,267,0.1,0,25,8
17,0.1,0.31,0.5,0,36,36,44,33,19,41,25,-255,63,65,55,69,82,61,77,156,0.1,0,25,8
18,0.1,0.31,0.5,0,36,38,54,41,22,41,20,-269,66,56,28,42,73,-131,78,170,0.1,0,25,8
19,0.1,0.31,0.5,0,39,39,46,33,22,44,21,-408,58,48,37,65,76,46,77,309,0.1,0,25,8
20,0.1,0.31,0.5,0,41,36,68,33,20,45,21,-413,57,63,-14,67,83,51,80,314,0.1,0,25,8
21,0.1,0.31,0.5,108,53,33,46,38,30,45,21,-319,42,67,54,47,66,53,77,420,0.1,1,25,8
22,0.1,0.31,0.5,35,36,44,43,34,56,40,22,63,63,40,55,67,-76,60,78,177,0.1,1,25,8
23,0.1,0.31,0.5,33,36,33,43,77,24,40,22,62,59,66,-174,-53,74,-202,-161,154,0.1,0,25,8
24,0.1,0.31,0.5,38,60,29,44,36,21,49,30,58,12,75,57,59,77,42,60,89,0.1,1,25,8
25,0.1,0.31,0.5,34,57,29,49,35,21,35,24,66,-138,-365,54,60,79,62,77,266,0.1,0,25,8
26,0.1,0.31,0.5,31,39,41,43,35,22,44,23,-126,59,44,53,-562,76,22,82,463,0.1,0,25,8
27,0.1,0.31,0.5,31,39,37,40,35,101,44,27,63,56,58,-249,-175,-127,-634,60,535,0.1,0,25,8
28,0.1,0.31,0.5,31,51,33,43,35,101,34,24,71,43,63,59,67,-121,59,71,58,0.1,0,25,8
29,0.1,0.31,0.5,31,41,37,41,96,38,28,21,-126,57,58,-193,-77,57,73,80,178,0.1,0,25,8
30,0.1,0.31,0.5,32,43,38,31,36,38,29,21,67,43,62,62,60,55,73,81,58,0.1,1,25,8
31,0.1,0.31,0.5,44,44,41,47,35,116,29,21,43,48,50,27,66,-247,72,81,348,0.1,1,25,8
32,0.1,0.31,0.5,37,44,41,32,36,62,32,21,58,-173,62,65,70,13,65,81,88,0.1,0,25,8
33,0.1,0.31,0.5,41,46,41,48,39,61,100,21,47,51,-153,22,55,6,-177,81,278,0.1,0,25,8
34,0.1,0.31,0.5,33,50,37,35,37,61,35,21,64,36,60,55,61,-606,62,81,507,0.1,0,25,8
35,0.1,0.31,0.5,39,42,30,32,34,57,35,21,66,51,-193,70,69,44,-261,79,162,0.1,0,25,8
36,0.1,0.31,0.5,35,57,61,32,34,58,34,23,64,5,-18,69,-410,34,58,76,311,0.1,0,25,8
37,0.1,0.31,0.5,38,49,36,66,39,67,52,31,56,40,63,-15,47,14,-11,67,116,0.1,1,25,8
38,0.1,0.31,0.5,38,45,55,39,39,75,32,27,-176,49,8,49,60,-23,69,66,124,0.1,0,25,8
39,0.1,0.31,0.5,33,45,44,31,32,58,31,22,67,55,53,70,73,37,70,68,64,0.1,1,25,8
40,0.1,0.31,0.5,37,47,52,31,34,44,31,22,55,52,23,-166,70,53,70,79,78,0.1,0,25,8
41,0.1,0.31,0.5,34,45,44,34,33,44,35,22,65,48,56,63,68,-176,65,76,77,0.1,0,25,8
42,0.1,0.31,0.5,33,45,54,31,35,44,35,21,67,57,31,67,67,-164,-230,81,131,0.1,0,25,8
43,0.1,0.31,0.5,40,51,46,31,34,93,31,23,53,55,54,71,69,-81,71,75,182,0.1,1,25,8
44,0.1,0.31,0.5,35,70,58,31,33,48,31,21,59,-18,17,69,65,53,69,80,119,0.1,1,25,8
45,0.1,0.31,0.5,111,45,57,31,34,63,34,36,-173,55,42,69,64,1,68,37,274,0.1,1,25,8
46,0.1,0.31,0.5,33,46,49,32,89,47,30,21,65,54,-42,69,-141,43,-190,81,242,0.1,0,25,8
47,0.1,0.31,0.5,33,51,49,31,36,45,34,28,-823,41,-273,70,61,51,62,74,724,0.1,0,25,8
48,0.1,0.31,0.5,36,51,44,31,33,51,31,21,61,-597,-150,69,67,39,70,81,498,0.1,0,25,8
49,0.1,0.31,0.5,36,45,53,33,35,46,31,22,65,63,44,63,63,50,71,75,57,0.1,1,25,8
50,0.1,0.31,0.5,35,47,50,31,51,29,31,22,63,46,41,70,-1,68,-165,-243,144,0.1,0,25,8
51,0.1,0.31,0.5,37,49,50,31,33,27,31,22,61,31,-123,69,69,-234,70,78,135,0.1,0,25,8
52,0.1,0.31,0.5,33,49,43,31,76,22,31,23,67,-373,56,69,-25,-129,69,76,274,0.1,0,25,8
53,0.1,0.31,0.5,33,45,47,33,39,25,36,21,67,47,51,69,50,73,61,-476,377,0.1,0,25,8
54,0.1,0.31,0.5,33,46,100,31,33,27,38,35,64,49,-96,69,67,69,48,45,197,0.1,1,25,8
55,0.1,0.31,0.5,35,43,100,31,33,29,31,28,60,55,-128,68,69,69,70,69,46,0.1,0,25,8
56,0.1,0.31,0.5,33,43,44,36,29,32,32,25,69,61,49,61,69,61,71,77,52,0.1,1,25,8
57,0.1,0.31,0.5,35,43,43,31,34,31,32,31,60,58,58,69,66,-146,68,52,49,0.1,0,25,8
58,0.1,0.31,0.5,35,42,42,33,32,18,31,25,-129,-130,58,71,67,-139,69,77,43,0.1,0,25,8
59,0.1,0.31,0.5,35,44,43,31,31,18,42,25,63,57,51,71,69,-243,52,75,144,0.1,0,25,8
60,0.1,0.31,0.5,34,44,43,34,32,18,31,37,71,57,46,67,69,-132,67,55,55,0.1,0,25,8
61,0.1,0.31,0.5,33,47,43,31,32,18,31,27,69,55,58,70,-177,-159,70,75,78,0.1,0,25,8
62,0.1,0.31,0.5,34,45,43,31,31,15,31,25,65,57,55,70,67,-343,71,75,244,0.1,0,25,8
63,0.1,0.31,0.5,35,45,43,31,31,47,36,25,63,50,-117,69,70,7,64,75,94,0.1,0,25,8
64,0.1,0.31,0.5,47,45,43,31,31,36,31,25,29,53,-383,69,69,56,67,77,284,0.1,0,25,8
65,0.1,0.31,0.5,44,61,56,31,33,37,32,26,54,26,42,69,62,51,68,72,75,0.1,1,25,8
66,0.1,0.31,0.5,31,44,44,51,33,33,50,26,69,55,47,31,-180,68,12,75,89,0.1,0,25,8
67,0.1,0.31,0.5,31,43,44,40,35,33,31,26,65,54,56,61,57,69,69,-210,111,0.1,0,25,8
68,0.1,0.31,0.5,32,43,43,37,37,68,33,25,68,55,62,65,55,6,66,77,95,0.1,1,25,8
69,0.1,0.31,0.5,31,43,65,41,31,39,32,25,69,56,-14,43,71,55,63,77,115,0.1,1,25,8
70,0.1,0.31,0.5,31,43,43,37,82,33,32,25,69,57,60,64,-33,67,-118,77,134,0.1,0,25,8
71,0.1,0.31,0.5,37,80,43,64,36,37,39,39,67,21,-490,-51,54,57,65,52,391,0.1,0,25,8
72,0.1,0.31,0.5,31,44,47,37,32,33,35,29,71,51,49,63,66,66,60,68,52,0.1,1,25,8
73,0.1,0.31,0.5,37,43,50,37,38,46,31,26,55,51,43,-115,65,24,71,71,77,0.1,0,25,8
74,0.1,0.31,0.5,32,45,40,37,33,31,48,35,64,50,59,-131,65,62,32,50,69,0.1,0,25,8
75,0.1,0.31,0.5,32,45,39,37,33,30,23,25,-137,49,62,65,69,69,79,76,52,0.1,0,25,8
76,0.1,0.31,0.5,31,42,42,37,32,34,23,25,70,49,61,65,71,53,77,77,52,0.1,1,25,8
77,0.1,0.31,0.5,32,41,41,38,43,29,37,25,61,61,62,63,57,73,52,74,49,0.1,1,25,8
78,0.1,0.31,0.5,32,53,41,46,31,30,23,25,-131,40,59,49,71,67,78,73,61,0.1,0,25,8
79,0.1,0.31,0.5,34,41,46,37,53,73,24,25,61,59,50,65,17,-185,72,75,286,0.1,1,25,8
80,0.1,0.31,0.5,31,43,39,37,36,29,24,25,71,45,62,62,66,73,77,75,56,0.1,1,25,8
81,0.1,0.31,0.5,31,43,42,37,36,29,23,28,69,57,54,65,-189,73,77,78,90,0.1,0,25,8
82,0.1,0.31,0.5,34,120,45,46,37,29,23,45,64,-260,50,43,51,72,79,44,361,0.1,1,25,8
83,0.1,0.31,0.5,31,41,39,41,35,29,24,26,68,60,63,57,65,70,75,74,44,0.1,1,25,8
84,0.1,0.31,0.5,37,41,41,41,35,32,33,26,59,59,59,57,67,68,54,-125,47,0.1,0,25,8
85,0.1,0.31,0.5,32,56,39,51,35,31,28,27,65,18,62,31,67,72,67,67,83,0.1,1,25,8
86,0.1,0.31,0.5,34,41,39,37,35,43,28,25,65,53,61,65,65,54,-562,77,463,0.1,0,25,8
87,0.1,0.31,0.5,32,41,39,37,35,29,23,26,67,59,63,63,-281,72,78,77,182,0.1,0,25,8
88,0.1,0.31,0.5,34,63,40,37,36,29,25,26,72,49,57,-249,56,72,74,-178,150,0.1,0,25,8
89,0.1,0.31,0.5,31,55,47,40,36,38,30,25,71,-130,49,60,63,43,71,77,58,0.1,0,25,8
90,0.1,0.31,0.5,34,51,58,37,37,26,30,25,65,-111,34,65,70,74,65,77,67,0.1,0,25,8
91,0.1,0.31,0.5,32,33,58,37,33,26,23,25,67,59,-138,61,64,-222,78,77,123,0.1,0,25,8
92,0.1,0.31,0.5,31,27,41,35,33,28,36,25,71,74,53,-122,-127,64,44,77,57,0.1,0,25,8
93,0.1,0.31,0.5,31,27,38,37,33,27,23,36,70,75,57,65,69,75,79,60,44,0.1,1,25,8
94,0.1,0.31,0.5,32,28,40,37,34,25,25,25,67,71,55,-122,66,73,72,77,46,0.1,0,25,8
95,0.1,0.31,0.5,34,38,39,46,33,34,25,26,60,54,55,39,69,61,73,73,62,0.1,1,25,8
96,0.1,0.31,0.5,31,27,44,37,33,64,25,25,69,70,39,64,69,-32,74,77,133,0.1,1,25,8
