eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-205,-196,-723,-464,624,0.1,0,25,4
1,0.1,0.31,0.5,0,0,55,0,-209,-333,4,-199,234,0.1,0,25,4
2,0.1,0.31,0.5,0,0,49,0,-365,-184,31,-213,266,0.1,0,25,4
3,0.1,0.31,0.5,0,0,48,0,-453,-362,39,-238,354,0.1,0,25,4
4,0.1,0.31,0.5,0,0,51,0,-639,-188,30,-161,540,0.1,0,25,4
5,0.1,0.31,0.5,0,0,37,0,-223,-309,64,-249,210,0.1,0,25,4
6,0.1,0.31,0.5,0,0,55,0,-286,-239,38,-463,364,0.1,0,25,4
7,0.1,0.31,0.5,0,0,36,0,-397,-217,65,-207,298,0.1,0,25,4
8,0.1,0.31,0.5,0,0,53,0,-371,-167,7,-285,272,0.1,0,25,4
9,0.1,0.31,0.5,0,0,53,0,-176,-286,-109,-797,698,0.1,0,25,4
10,0.1,0.31,0.5,0,0,38,0,-311,-319,55,-235,220,0.1,0,25,4
11,0.1,0.31,0.5,0,0,96,0,-241,-944,-57,-372,845,0.1,0,25,4
12,0.1,0.31,0.5,0,0,96,0,-407,-470,-119,-189,371,0.1,0,25,4
13,0.1,0.31,0.5,0,0,38,0,-308,-727,59,-280,628,0.1,0,25,4
14,0.1,0.31,0.5,0,0,48,0,-320,-298,37,-271,221,0.1,0,25,4
15,0.1,0.31,0.5,0,76,38,0,-269,-170,60,-232,271,0.1,0,25,4
16,0.1,0.31,0.5,95,34,56,63,-200,65,-4,-60,301,0.1,1,25,4
17,0.1,0.31,0.5,95,35,40,28,-131,58,56,69,45,0.1,0,25,4
18,0.1,0.31,0.5,34,27,41,24,65,61,50,76,51,0.1,1,25,4
19,0.1,0.31,0.5,32,95,41,35,-309,-87,60,46,210,0.1,0,25,4
20,0.1,0.31,0.5,34,32,37,29,60,66,65,73,41,0.1,1,25,4
21,0.1,0.31,0.5,34,30,37,44,-182,71,63,33,83,0.1,0,25,4
22,0.1,0.31,0.5,61,40,37,31,13,38,62,63,88,0.1,1,25,4
23,0.1,0.31,0.5,52,39,37,29,-135,60,62,73,41,0.1,0,25,4
24,0.1,0.31,0.5,41,37,37,30,38,62,-114,68,63,0.1,0,25,4
25,0.1,0.31,0.5,37,35,45,32,41,64,34,64,67,0.1,1,25,4
26,0.1,0.31,0.5,36,41,48,31,62,63,14,66,87,0.1,1,25,4
27,0.1,0.31,0.5,34,39,38,29,68,50,60,75,51,0.1,1,25,4
28,0.1,0.31,0.5,58,35,37,29,2,63,63,71,99,0.1,1,25,4
29,0.1,0.31,0.5,33,35,36,29,66,67,62,72,39,0.1,1,25,4
30,0.1,0.31,0.5,34,35,37,29,64,-174,63,73,75,0.1,0,25,4
31,0.1,0.31,0.5,30,34,37,33,66,65,-137,61,40,0.1,0,25,4
32,0.1,0.31,0.5,45,35,48,32,37,55,42,69,64,0.1,1,25,4
33,0.1,0.31,0.5,30,82,46,31,62,-59,37,61,160,0.1,1,25,4
34,0.1,0.31,0.5,30,44,39,32,-197,34,51,60,98,0.1,0,25,4
35,0.1,0.31,0.5,30,33,47,25,-137,67,44,76,57,0.1,0,25,4
36,0.1,0.31,0.5,35,35,43,25,54,65,43,77,58,0.1,1,25,4
37,0.1,0.31,0.5,29,34,46,27,72,64,25,73,76,0.1,1,25,4
38,0.1,0.31,0.5,31,31,35,25,63,-141,67,77,42,0.1,0,25,4
39,0.1,0.31,0.5,43,70,35,29,52,-1,65,64,102,0.1,1,25,4
40,0.1,0.31,0.5,42,47,35,26,45,52,-111,69,56,0.1,0,25,4
41,0.1,0.31,0.5,29,55,35,25,71,28,67,73,73,0.1,1,25,4
42,0.1,0.31,0.5,29,62,38,25,72,3,61,72,98,0.1,1,25,4
43,0.1,0.31,0.5,31,58,38,26,71,24,60,74,77,0.1,1,25,4
44,0.1,0.31,0.5,38,58,36,27,51,-134,63,70,50,0.1,0,25,4
45,0.1,0.31,0.5,31,53,35,26,66,43,63,73,58,0.1,1,25,4
46,0.1,0.31,0.5,31,57,35,46,66,31,65,31,70,0.1,1,25,4
47,0.1,0.31,0.5,29,51,39,26,71,53,57,75,48,0.1,1,25,4
48,0.1,0.31,0.5,29,51,69,25,71,-254,9,77,155,0.1,0,25,4
49,0.1,0.31,0.5,29,39,29,40,-126,61,70,43,58,0.1,0,25,4
50,0.1,0.31,0.5,29,58,28,32,-124,1,-110,72,100,0.1,0,25,4
51,0.1,0.31,0.5,10,56,28,32,-129,-747,-122,-129,648,0.1,0,25,4
52,0.1,0.31,0.5,3,38,29,32,-292,62,72,63,193,0.1,0,25,4
53,0.1,0.31,0.5,3,65,28,32,-421,24,-163,-122,322,0.1,0,25,4
54,0.1,0.31,0.5,3,42,33,32,-447,54,54,-158,348,0.1,0,25,4
55,0.1,0.31,0.5,3,42,32,25,-605,-115,50,76,506,0.1,0,25,4
56,0.1,0.31,0.5,3,38,31,37,-235,-129,71,52,136,0.1,0,25,4
57,0.1,0.31,0.5,3,32,101,25,-274,-204,-150,75,251,0.1,0,25,4
58,0.1,0.31,0.5,3,32,31,64,-440,-202,70,-81,341,0.1,0,25,4
59,0.1,0.31,0.5,3,56,33,25,-577,17,67,76,478,0.1,0,25,4
60,0.1,0.31,0.5,3,36,40,25,-287,60,59,77,188,0.1,0,25,4
61,0.1,0.31,0.5,3,36,32,25,-342,61,69,75,243,0.1,0,25,4
62,0.1,0.31,0.5,3,42,31,25,-525,58,71,77,426,0.1,0,25,4
63,0.1,0.31,0.5,3,41,31,25,-508,-172,69,-260,409,0.1,0,25,4
64,0.1,0.31,0.5,66,39,35,29,-55,-338,70,69,239,0.1,0,25,4
