eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-139,-174,75,0.1,0,15,2
1,0.1,0.31,0.5,0,0,-112,-120,21,0.1,0,15,2
2,0.1,0.31,0.5,0,0,-165,-116,66,0.1,0,15,2
3,0.1,0.31,0.5,0,0,-113,-116,17,0.1,0,15,2
4,0.1,0.31,0.5,0,0,-138,-142,43,0.1,0,15,2
5,0.1,0.31,0.5,0,0,-165,-206,107,0.1,0,15,2
6,0.1,0.31,0.5,0,0,-172,-128,73,0.1,0,15,2
7,0.1,0.31,0.5,0,0,-126,-155,56,0.1,0,15,2
8,0.1,0.31,0.5,0,0,-155,-194,95,0.1,0,15,2
9,0.1,0.31,0.5,0,0,-422,-116,323,0.1,0,15,2
10,0.1,0.31,0.5,0,0,-212,-193,113,0.1,0,15,2
11,0.1,0.31,0.5,0,0,-318,-125,219,0.1,0,15,2
12,0.1,0.31,0.5,0,0,-185,-158,86,0.1,0,15,2
13,0.1,0.31,0.5,0,0,-201,-112,102,0.1,0,15,2
14,0.1,0.31,0.5,0,0,-247,-154,148,0.1,0,15,2
15,0.1,0.31,0.5,0,0,-185,-171,86,0.1,0,15,2
16,0.1,0.31,0.5,0,0,-276,-350,251,0.1,0,15,2
17,0.1,0.31,0.5,0,0,-246,-218,147,0.1,0,15,2
18,0.1,0.31,0.5,0,0,-136,-268,169,0.1,0,15,2
19,0.1,0.31,0.5,0,0,-193,-127,94,0.1,0,15,2
20,0.1,0.31,0.5,0,0,-300,-200,201,0.1,0,15,2
21,0.1,0.31,0.5,0,0,-808,-137,709,0.1,0,15,2
22,0.1,0.31,0.5,33,0,11,-191,92,0.1,0,15,2
23,0.1,0.31,0.5,19,19,82,-147,48,0.1,0,15,2
24,0.1,0.31,0.5,23,19,73,-155,56,0.1,0,15,2
25,0.1,0.31,0.5,19,19,81,-148,49,0.1,0,15,2
26,0.1,0.31,0.5,20,19,77,-228,129,0.1,0,15,2
27,0.1,0.31,0.5,20,29,-126,-3,104,0.1,0,15,2
28,0.1,0.31,0.5,42,33,70,77,31,0.1,1,15,2
29,0.1,0.31,0.5,19,24,83,81,20,0.1,1,15,2
30,0.1,0.31,0.5,35,31,81,80,21,0.1,1,15,2
31,0.1,0.31,0.5,21,26,82,85,19,0.1,1,15,2
32,0.1,0.31,0.5,20,36,80,43,58,0.1,1,15,2
33,0.1,0.31,0.5,33,27,82,83,19,0.1,1,15,2
34,0.1,0.31,0.5,20,41,78,68,33,0.1,1,15,2
35,0.1,0.31,0.5,30,25,70,78,31,0.1,1,15,2
36,0.1,0.31,0.5,25,35,83,-122,23,0.1,0,15,2
37,0.1,0.31,0.5,29,27,83,83,18,0.1,1,15,2
38,0.1,0.31,0.5,24,25,83,80,21,0.1,1,15,2
39,0.1,0.31,0.5,30,24,79,83,22,0.1,1,15,2
40,0.1,0.31,0.5,27,30,83,85,18,0.1,1,15,2
41,0.1,0.31,0.5,26,29,79,84,22,0.1,1,15,2
42,0.1,0.31,0.5,36,25,80,81,21,0.1,1,15,2
43,0.1,0.31,0.5,27,31,81,83,20,0.1,1,15,2
44,0.1,0.31,0.5,22,32,85,77,24,0.1,1,15,2
45,0.1,0.31,0.5,34,24,83,85,18,0.1,1,15,2
46,0.1,0.31,0.5,33,27,81,85,20,0.1,1,15,2
47,0.1,0.31,0.5,60,26,15,82,86,0.1,1,15,2
48,0.1,0.31,0.5,27,28,83,84,18,0.1,1,15,2
49,0.1,0.31,0.5,28,31,80,-109,21,0.1,0,15,2
50,0.1,0.31,0.5,22,31,81,-109,20,0.1,0,15,2
51,0.1,0.31,0.5,27,22,81,-109,20,0.1,0,15,2
52,0.1,0.31,0.5,19,25,83,-119,20,0.1,0,15,2
53,0.1,0.31,0.5,21,35,83,70,31,0.1,1,15,2
54,0.1,0.31,0.5,34,25,82,82,19,0.1,1,15,2
55,0.1,0.31,0.5,26,37,83,75,26,0.1,1,15,2
56,0.1,0.31,0.5,34,30,84,83,18,0.1,1,15,2
57,0.1,0.31,0.5,23,37,84,53,48,0.1,1,15,2
58,0.1,0.31,0.5,26,40,-112,-124,25,0.1,0,15,2
59,0.1,0.31,0.5,23,31,85,69,32,0.1,1,15,2
60,0.1,0.31,0.5,22,33,84,68,33,0.1,1,15,2
61,0.1,0.31,0.5,27,27,85,74,27,0.1,1,15,2
62,0.1,0.31,0.5,25,32,79,78,23,0.1,1,15,2
63,0.1,0.31,0.5,23,29,85,-112,16,0.1,0,15,2
64,0.1,0.31,0.5,29,40,67,39,62,0.1,1,15,2
65,0.1,0.31,0.5,26,27,83,77,24,0.1,1,15,2
