eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-224,-121,125,0.1,0,20,2
1,0.1,0.31,0.5,0,0,-125,-115,26,0.1,0,20,2
2,0.1,0.31,0.5,0,0,-190,-157,91,0.1,0,20,2
3,0.1,0.31,0.5,0,0,-140,-167,68,0.1,0,20,2
4,0.1,0.31,0.5,0,0,-120,-168,69,0.1,0,20,2
5,0.1,0.31,0.5,0,0,-156,-201,102,0.1,0,20,2
6,0.1,0.31,0.5,0,0,-172,-162,73,0.1,0,20,2
7,0.1,0.31,0.5,0,43,-144,28,73,0.1,0,20,2
8,0.1,0.31,0.5,25,27,-149,72,50,0.1,0,20,2
9,0.1,0.31,0.5,26,26,-163,75,64,0.1,0,20,2
10,0.1,0.31,0.5,26,26,-160,73,61,0.1,0,20,2
11,0.1,0.31,0.5,135,26,-508,74,609,0.1,1,20,2
12,0.1,0.31,0.5,50,49,72,74,29,0.1,1,20,2
13,0.1,0.31,0.5,49,49,76,-108,25,0.1,0,20,2
14,0.1,0.31,0.5,25,29,67,68,34,0.1,1,20,2
15,0.1,0.31,0.5,46,47,73,76,28,0.1,1,20,2
16,0.1,0.31,0.5,48,27,58,74,43,0.1,1,20,2
17,0.1,0.31,0.5,42,41,55,66,46,0.1,1,20,2
18,0.1,0.31,0.5,39,45,72,76,29,0.1,1,20,2
19,0.1,0.31,0.5,73,90,20,-48,149,0.1,1,20,2
20,0.1,0.31,0.5,60,42,23,74,78,0.1,1,20,2
21,0.1,0.31,0.5,39,45,75,68,33,0.1,1,20,2
22,0.1,0.31,0.5,58,31,56,74,45,0.1,1,20,2
23,0.1,0.31,0.5,36,46,73,66,35,0.1,1,20,2
24,0.1,0.31,0.5,39,50,75,70,31,0.1,1,20,2
25,0.1,0.31,0.5,44,39,74,54,47,0.1,1,20,2
26,0.1,0.31,0.5,31,56,73,-38,139,0.1,1,20,2
27,0.1,0.31,0.5,50,43,-139,74,40,0.1,0,20,2
28,0.1,0.31,0.5,40,33,74,74,27,0.1,1,20,2
29,0.1,0.31,0.5,37,50,71,62,39,0.1,1,20,2
30,0.1,0.31,0.5,44,40,67,76,34,0.1,1,20,2
31,0.1,0.31,0.5,35,72,77,-28,129,0.1,1,20,2
32,0.1,0.31,0.5,81,46,-23,76,124,0.1,1,20,2
33,0.1,0.31,0.5,92,41,-131,76,32,0.1,0,20,2
34,0.1,0.31,0.5,46,31,64,71,37,0.1,1,20,2
35,0.1,0.31,0.5,48,47,50,68,51,0.1,1,20,2
36,0.1,0.31,0.5,48,44,76,75,26,0.1,1,20,2
37,0.1,0.31,0.5,51,34,51,69,50,0.1,1,20,2
38,0.1,0.31,0.5,63,29,-206,76,107,0.1,0,20,2
39,0.1,0.31,0.5,34,45,75,72,29,0.1,1,20,2
40,0.1,0.31,0.5,40,43,72,75,29,0.1,1,20,2
41,0.1,0.31,0.5,49,33,77,74,27,0.1,1,20,2
42,0.1,0.31,0.5,33,45,76,73,28,0.1,1,20,2
43,0.1,0.31,0.5,42,42,69,76,32,0.1,1,20,2
