eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-147,-117,48,0.1,0,20,2
1,0.1,0.31,0.5,0,0,-139,-173,74,0.1,0,20,2
2,0.1,0.31,0.5,0,0,-152,-225,126,0.1,0,20,2
3,0.1,0.31,0.5,0,0,-157,-145,58,0.1,0,20,2
4,0.1,0.31,0.5,0,0,-114,-192,93,0.1,0,20,2
5,0.1,0.31,0.5,0,0,-214,-157,115,0.1,0,20,2
6,0.1,0.31,0.5,0,0,-186,-183,87,0.1,0,20,2
7,0.1,0.31,0.5,0,0,-152,-695,596,0.1,0,20,2
8,0.1,0.31,0.5,0,0,-165,-143,66,0.1,0,20,2
9,0.1,0.31,0.5,0,0,-119,-340,241,0.1,0,20,2
10,0.1,0.31,0.5,0,70,-279,-112,213,0.1,0,20,2
11,0.1,0.31,0.5,32,33,-190,66,91,0.1,0,20,2
12,0.1,0.31,0.5,33,34,-166,64,67,0.1,0,20,2
13,0.1,0.31,0.5,33,33,-206,63,107,0.1,0,20,2
14,0.1,0.31,0.5,33,35,-184,59,85,0.1,0,20,2
15,0.1,0.31,0.5,35,33,-767,68,668,0.1,0,20,2
16,0.1,0.31,0.5,35,32,-159,69,60,0.1,0,20,2
17,0.1,0.31,0.5,61,32,-55,-109,156,0.1,0,20,2
18,0.1,0.31,0.5,88,44,-130,66,35,0.1,0,20,2
19,0.1,0.31,0.5,34,45,71,69,32,0.1,1,20,2
20,0.1,0.31,0.5,51,32,-479,69,380,0.1,0,20,2
21,0.1,0.31,0.5,27,54,71,53,48,0.1,1,20,2
22,0.1,0.31,0.5,38,56,65,-132,36,0.1,0,20,2
23,0.1,0.31,0.5,42,30,77,62,39,0.1,1,20,2
24,0.1,0.31,0.5,33,53,76,65,36,0.1,1,20,2
25,0.1,0.31,0.5,49,49,-135,65,36,0.1,0,20,2
26,0.1,0.31,0.5,56,47,-7,59,108,0.1,1,20,2
27,0.1,0.31,0.5,57,63,24,-3,104,0.1,1,20,2
28,0.1,0.31,0.5,46,46,65,69,36,0.1,1,20,2
29,0.1,0.31,0.5,37,38,72,74,29,0.1,1,20,2
30,0.1,0.31,0.5,35,41,78,75,26,0.1,1,20,2
31,0.1,0.31,0.5,32,44,65,-167,68,0.1,0,20,2
32,0.1,0.31,0.5,35,41,70,62,39,0.1,1,20,2
33,0.1,0.31,0.5,43,38,70,73,31,0.1,1,20,2
34,0.1,0.31,0.5,37,46,73,74,28,0.1,1,20,2
35,0.1,0.31,0.5,38,44,-115,68,33,0.1,0,20,2
36,0.1,0.31,0.5,40,32,-113,71,30,0.1,0,20,2
37,0.1,0.31,0.5,46,33,58,72,43,0.1,1,20,2
38,0.1,0.31,0.5,34,43,81,72,29,0.1,1,20,2
39,0.1,0.31,0.5,36,37,80,71,30,0.1,1,20,2
40,0.1,0.31,0.5,48,34,59,65,42,0.1,1,20,2
41,0.1,0.31,0.5,58,34,-141,66,42,0.1,0,20,2
42,0.1,0.31,0.5,40,51,74,65,36,0.1,1,20,2
43,0.1,0.31,0.5,37,35,72,71,30,0.1,1,20,2
44,0.1,0.31,0.5,49,46,72,73,29,0.1,1,20,2
45,0.1,0.31,0.5,41,47,71,73,30,0.1,1,20,2
46,0.1,0.31,0.5,45,38,48,66,53,0.1,1,20,2
47,0.1,0.31,0.5,59,44,70,74,31,0.1,1,20,2
48,0.1,0.31,0.5,40,50,75,73,28,0.1,1,20,2
49,0.1,0.31,0.5,44,50,-109,-125,26,0.1,0,20,2
50,0.1,0.31,0.5,37,51,69,-123,32,0.1,0,20,2
51,0.1,0.31,0.5,41,35,75,72,29,0.1,1,20,2
52,0.1,0.31,0.5,39,44,75,72,29,0.1,1,20,2
53,0.1,0.31,0.5,43,47,61,73,40,0.1,1,20,2
54,0.1,0.31,0.5,44,35,68,74,33,0.1,1,20,2
55,0.1,0.31,0.5,46,68,73,19,82,0.1,1,20,2
56,0.1,0.31,0.5,36,49,77,71,30,0.1,1,20,2
57,0.1,0.31,0.5,42,35,74,76,27,0.1,1,20,2
58,0.1,0.31,0.5,49,48,76,67,34,0.1,1,20,2
59,0.1,0.31,0.5,38,44,72,74,29,0.1,1,20,2
60,0.1,0.31,0.5,33,50,73,-229,130,0.1,0,20,2
61,0.1,0.31,0.5,45,37,77,78,24,0.1,1,20,2
62,0.1,0.31,0.5,39,38,77,78,24,0.1,1,20,2
63,0.1,0.31,0.5,34,60,77,49,52,0.1,1,20,2
64,0.1,0.31,0.5,32,58,75,-114,26,0.1,0,20,2
65,0.1,0.31,0.5,45,45,77,64,37,0.1,1,20,2
66,0.1,0.31,0.5,38,55,69,56,45,0.1,1,20,2
67,0.1,0.31,0.5,45,57,66,50,51,0.1,1,20,2
68,0.1,0.31,0.5,40,64,76,-12,113,0.1,1,20,2
69,0.1,0.31,0.5,57,54,61,56,45,0.1,1,20,2
70,0.1,0.31,0.5,48,61,72,54,47,0.1,1,20,2
71,0.1,0.31,0.5,40,51,77,50,51,0.1,1,20,2
72,0.1,0.31,0.5,41,57,75,56,45,0.1,1,20,2
73,0.1,0.31,0.5,41,58,-107,-107,8,0.1,0,20,2
74,0.1,0.31,0.5,45,64,70,54,47,0.1,1,20,2
