eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-161,-225,126,0.1,0,20,2
1,0.1,0.31,0.5,0,0,-116,-202,103,0.1,0,20,2
2,0.1,0.31,0.5,0,0,-126,-120,27,0.1,0,20,2
3,0.1,0.31,0.5,0,0,-143,-140,44,0.1,0,20,2
4,0.1,0.31,0.5,0,0,-146,-149,50,0.1,0,20,2
5,0.1,0.31,0.5,0,0,-144,-159,60,0.1,0,20,2
6,0.1,0.31,0.5,0,0,-165,-121,66,0.1,0,20,2
7,0.1,0.31,0.5,0,0,-183,-113,84,0.1,0,20,2
8,0.1,0.31,0.5,99,0,-164,-231,265,0.1,0,20,2
9,0.1,0.31,0.5,40,37,48,-223,124,0.1,0,20,2
10,0.1,0.31,0.5,40,37,-167,-176,77,0.1,0,20,2
11,0.1,0.31,0.5,38,102,57,-140,241,0.1,1,20,2
12,0.1,0.31,0.5,59,53,-143,54,47,0.1,0,20,2
13,0.1,0.31,0.5,65,44,-197,49,98,0.1,0,20,2
14,0.1,0.31,0.5,53,39,-49,55,150,0.1,1,20,2
15,0.1,0.31,0.5,83,80,26,49,75,0.1,1,20,2
16,0.1,0.31,0.5,78,130,56,-145,246,0.1,1,20,2
17,0.1,0.31,0.5,57,62,59,52,49,0.1,1,20,2
18,0.1,0.31,0.5,71,59,-125,44,57,0.1,0,20,2
19,0.1,0.31,0.5,66,69,57,56,45,0.1,1,20,2
20,0.1,0.31,0.5,69,50,-110,40,61,0.1,0,20,2
21,0.1,0.31,0.5,61,214,51,-792,893,0.1,1,20,2
22,0.1,0.31,0.5,69,96,50,-6,107,0.1,1,20,2
23,0.1,0.31,0.5,64,124,54,-19,120,0.1,1,20,2
24,0.1,0.31,0.5,76,128,-135,-22,123,0.1,0,20,2
25,0.1,0.31,0.5,72,87,42,63,59,0.1,1,20,2
26,0.1,0.31,0.5,65,50,50,68,51,0.1,1,20,2
27,0.1,0.31,0.5,57,35,59,73,42,0.1,1,20,2
28,0.1,0.31,0.5,58,42,36,73,65,0.1,1,20,2
29,0.1,0.31,0.5,71,34,33,75,68,0.1,1,20,2
