eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-453,-108,354,0.1,0,20,2
1,0.1,0.31,0.5,0,0,-142,-225,126,0.1,0,20,2
2,0.1,0.31,0.5,0,0,-499,-146,400,0.1,0,20,2
3,0.1,0.31,0.5,0,44,-241,-3,142,0.1,0,20,2
4,0.1,0.31,0.5,24,25,-333,73,234,0.1,0,20,2
5,0.1,0.31,0.5,24,25,-348,73,249,0.1,0,20,2
6,0.1,0.31,0.5,24,26,-254,73,155,0.1,0,20,2
7,0.1,0.31,0.5,24,21,-268,78,169,0.1,0,20,2
8,0.1,0.31,0.5,80,21,-90,-105,191,0.1,0,20,2
9,0.1,0.31,0.5,52,116,50,-101,202,0.1,1,20,2
10,0.1,0.31,0.5,93,54,-2,41,103,0.1,1,20,2
11,0.1,0.31,0.5,54,68,41,20,81,0.1,1,20,2
12,0.1,0.31,0.5,54,28,-128,80,29,0.1,0,20,2
13,0.1,0.31,0.5,52,36,44,80,57,0.1,1,20,2
14,0.1,0.31,0.5,49,38,49,70,52,0.1,1,20,2
15,0.1,0.31,0.5,50,51,48,54,53,0.1,1,20,2
16,0.1,0.31,0.5,52,31,46,76,55,0.1,1,20,2
17,0.1,0.31,0.5,53,43,44,71,57,0.1,1,20,2
18,0.1,0.31,0.5,53,45,46,71,55,0.1,1,20,2
19,0.1,0.31,0.5,59,37,31,67,70,0.1,1,20,2
20,0.1,0.31,0.5,60,40,31,80,70,0.1,1,20,2
21,0.1,0.31,0.5,56,56,55,47,54,0.1,1,20,2
22,0.1,0.31,0.5,60,60,30,-107,71,0.1,0,20,2
23,0.1,0.31,0.5,56,38,45,68,56,0.1,1,20,2
24,0.1,0.31,0.5,56,50,39,-134,62,0.1,0,20,2
25,0.1,0.31,0.5,58,44,53,70,48,0.1,1,20,2
26,0.1,0.31,0.5,47,31,55,79,46,0.1,1,20,2
27,0.1,0.31,0.5,68,35,10,75,91,0.1,1,20,2
28,0.1,0.31,0.5,55,29,-1,78,102,0.1,1,20,2
29,0.1,0.31,0.5,57,35,-143,80,44,0.1,0,20,2
30,0.1,0.31,0.5,57,39,-16,74,117,0.1,1,20,2
31,0.1,0.31,0.5,49,45,-26,22,127,0.1,1,20,2
32,0.1,0.31,0.5,55,39,-52,75,153,0.1,1,20,2
33,0.1,0.31,0.5,51,67,11,-212,313,0.1,1,20,2
34,0.1,0.31,0.5,59,36,-211,76,112,0.1,0,20,2
35,0.1,0.31,0.5,60,26,-203,74,104,0.1,0,20,2
36,0.1,0.31,0.5,52,49,33,70,68,0.1,1,20,2
37,0.1,0.31,0.5,52,41,28,71,73,0.1,1,20,2
38,0.1,0.31,0.5,57,28,-7,76,108,0.1,1,20,2
39,0.1,0.31,0.5,63,42,-54,75,155,0.1,1,20,2
40,0.1,0.31,0.5,54,43,-129,76,230,0.1,1,20,2
41,0.1,0.31,0.5,61,26,-62,78,163,0.1,1,20,2
42,0.1,0.31,0.5,63,38,-322,78,223,0.1,0,20,2
43,0.1,0.31,0.5,63,41,-177,62,78,0.1,0,20,2
44,0.1,0.31,0.5,56,31,-10,78,111,0.1,1,20,2
45,0.1,0.31,0.5,57,65,-119,-41,142,0.1,0,20,2
46,0.1,0.31,0.5,53,41,44,78,57,0.1,1,20,2
47,0.1,0.31,0.5,59,32,-7,77,108,0.1,1,20,2
48,0.1,0.31,0.5,57,40,1,72,100,0.1,1,20,2
49,0.1,0.31,0.5,75,40,-41,78,142,0.1,1,20,2
50,0.1,0.31,0.5,48,32,-5,78,106,0.1,1,20,2
51,0.1,0.31,0.5,57,38,36,76,65,0.1,1,20,2
52,0.1,0.31,0.5,57,43,34,75,67,0.1,1,20,2
53,0.1,0.31,0.5,58,32,-15,77,116,0.1,1,20,2
54,0.1,0.31,0.5,61,41,-15,68,116,0.1,1,20,2
55,0.1,0.31,0.5,61,47,-98,67,199,0.1,1,20,2
56,0.1,0.31,0.5,55,35,-54,70,155,0.1,1,20,2
57,0.1,0.31,0.5,56,38,-24,77,125,0.1,1,20,2
58,0.1,0.31,0.5,59,42,29,73,72,0.1,1,20,2
59,0.1,0.31,0.5,58,32,-301,78,202,0.1,0,20,2
60,0.1,0.31,0.5,68,33,5,76,96,0.1,1,20,2
61,0.1,0.31,0.5,54,50,31,64,70,0.1,1,20,2
62,0.1,0.31,0.5,57,33,-3,78,104,0.1,1,20,2
63,0.1,0.31,0.5,53,35,-27,78,128,0.1,1,20,2
64,0.1,0.31,0.5,60,44,-44,-130,145,0.1,0,20,2
65,0.1,0.31,0.5,56,38,13,76,88,0.1,1,20,2
66,0.1,0.31,0.5,57,30,-32,78,133,0.1,1,20,2
67,0.1,0.31,0.5,73,51,-54,65,155,0.1,1,20,2
68,0.1,0.31,0.5,53,43,-8,66,109,0.1,1,20,2
69,0.1,0.31,0.5,59,30,39,71,62,0.1,1,20,2
70,0.1,0.31,0.5,65,45,-79,75,180,0.1,1,20,2
71,0.1,0.31,0.5,69,38,-35,77,136,0.1,1,20,2
72,0.1,0.31,0.5,58,35,1,72,100,0.1,1,20,2
73,0.1,0.31,0.5,67,64,-42,38,143,0.1,1,20,2
74,0.1,0.31,0.5,57,43,-37,74,138,0.1,1,20,2
75,0.1,0.31,0.5,56,32,7,77,94,0.1,1,20,2
76,0.1,0.31,0.5,60,41,7,78,94,0.1,1,20,2
77,0.1,0.31,0.5,59,41,2,77,99,0.1,1,20,2
78,0.1,0.31,0.5,63,29,-133,76,34,0.1,0,20,2
79,0.1,0.31,0.5,63,40,-137,77,238,0.1,1,20,2
80,0.1,0.31,0.5,60,46,-48,69,149,0.1,1,20,2
81,0.1,0.31,0.5,73,35,39,72,62,0.1,1,20,2
82,0.1,0.31,0.5,56,39,-45,78,146,0.1,1,20,2
83,0.1,0.31,0.5,57,39,-20,76,121,0.1,1,20,2
84,0.1,0.31,0.5,63,30,-89,78,190,0.1,1,20,2
85,0.1,0.31,0.5,53,42,-106,77,207,0.1,1,20,2
86,0.1,0.31,0.5,50,46,51,73,50,0.1,1,20,2
87,0.1,0.31,0.5,62,30,38,78,63,0.1,1,20,2
88,0.1,0.31,0.5,47,49,43,-234,135,0.1,0,20,2
89,0.1,0.31,0.5,119,42,-219,77,320,0.1,1,20,2
90,0.1,0.31,0.5,66,28,-117,76,218,0.1,1,20,2
91,0.1,0.31,0.5,68,37,-156,-205,106,0.1,0,20,2
92,0.1,0.31,0.5,52,48,-32,74,133,0.1,1,20,2
93,0.1,0.31,0.5,54,33,-98,78,199,0.1,1,20,2
94,0.1,0.31,0.5,62,37,-1,78,102,0.1,1,20,2
95,0.1,0.31,0.5,53,45,39,78,62,0.1,1,20,2
96,0.1,0.31,0.5,65,33,-77,76,178,0.1,1,20,2
97,0.1,0.31,0.5,45,41,16,67,85,0.1,1,20,2
98,0.1,0.31,0.5,45,66,59,48,53,0.1,1,20,2
99,0.1,0.31,0.5,79,38,-37,70,138,0.1,1,20,2
100,0.1,0.31,0.5,82,37,-206,78,107,0.1,0,20,2
101,0.1,0.31,0.5,73,50,-249,68,150,0.1,0,20,2
102,0.1,0.31,0.5,53,33,-145,78,246,0.1,1,20,2
103,0.1,0.31,0.5,48,44,-134,64,235,0.1,1,20,2
104,0.1,0.31,0.5,58,37,-174,68,75,0.1,0,20,2
105,0.1,0.31,0.5,66,44,-63,57,164,0.1,1,20,2
106,0.1,0.31,0.5,51,34,60,73,41,0.1,1,20,2
107,0.1,0.31,0.5,49,32,52,77,49,0.1,1,20,2
108,0.1,0.31,0.5,57,38,65,78,36,0.1,1,20,2
109,0.1,0.31,0.5,51,36,62,78,39,0.1,1,20,2
110,0.1,0.31,0.5,42,35,58,76,43,0.1,1,20,2
111,0.1,0.31,0.5,53,41,69,76,32,0.1,1,20,2
112,0.1,0.31,0.5,49,37,60,77,41,0.1,1,20,2
113,0.1,0.31,0.5,34,37,62,-102,39,0.1,0,20,2
114,0.1,0.31,0.5,53,40,67,75,34,0.1,1,20,2
115,0.1,0.31,0.5,48,46,69,78,32,0.1,1,20,2
116,0.1,0.31,0.5,39,34,63,78,38,0.1,1,20,2
117,0.1,0.31,0.5,54,49,67,64,37,0.1,1,20,2
118,0.1,0.31,0.5,47,53,69,78,32,0.1,1,20,2
119,0.1,0.31,0.5,40,34,68,78,33,0.1,1,20,2
120,0.1,0.31,0.5,55,30,59,78,42,0.1,1,20,2
121,0.1,0.31,0.5,48,40,62,78,39,0.1,1,20,2
122,0.1,0.31,0.5,35,53,67,-203,104,0.1,0,20,2
123,0.1,0.31,0.5,57,46,56,78,45,0.1,1,20,2
124,0.1,0.31,0.5,57,31,56,78,45,0.1,1,20,2
125,0.1,0.31,0.5,36,59,68,63,38,0.1,1,20,2
126,0.1,0.31,0.5,50,47,69,77,32,0.1,1,20,2
127,0.1,0.31,0.5,58,28,56,75,45,0.1,1,20,2
128,0.1,0.31,0.5,35,46,69,78,32,0.1,1,20,2
129,0.1,0.31,0.5,50,33,67,78,34,0.1,1,20,2
130,0.1,0.31,0.5,60,29,42,74,59,0.1,1,20,2
131,0.1,0.31,0.5,31,47,73,78,28,0.1,1,20,2
132,0.1,0.31,0.5,34,38,75,79,26,0.1,1,20,2
133,0.1,0.31,0.5,36,25,74,81,27,0.1,1,20,2
134,0.1,0.31,0.5,31,39,73,81,28,0.1,1,20,2
135,0.1,0.31,0.5,38,26,70,82,31,0.1,1,20,2
136,0.1,0.31,0.5,38,34,74,82,27,0.1,1,20,2
137,0.1,0.31,0.5,32,38,69,82,32,0.1,1,20,2
138,0.1,0.31,0.5,37,26,74,82,27,0.1,1,20,2
139,0.1,0.31,0.5,38,30,71,82,30,0.1,1,20,2
140,0.1,0.31,0.5,31,39,75,81,26,0.1,1,20,2
141,0.1,0.31,0.5,37,29,75,82,26,0.1,1,20,2
142,0.1,0.31,0.5,38,30,72,82,29,0.1,1,20,2
143,0.1,0.31,0.5,40,32,-147,82,48,0.1,0,20,2
144,0.1,0.31,0.5,31,27,72,82,29,0.1,1,20,2
145,0.1,0.31,0.5,35,36,75,82,26,0.1,1,20,2
146,0.1,0.31,0.5,40,37,75,78,26,0.1,1,20,2
147,0.1,0.31,0.5,31,27,75,82,26,0.1,1,20,2
148,0.1,0.31,0.5,35,35,74,82,27,0.1,1,20,2
