eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-173,-153,-240,-165,141,0.1,0,15,4
1,0.1,0.31,0.5,0,0,0,0,-125,-316,-125,-116,217,0.1,0,15,4
2,0.1,0.31,0.5,0,0,0,0,-156,-174,-314,-281,215,0.1,0,15,4
3,0.1,0.31,0.5,0,74,0,0,-181,-129,-142,-143,230,0.1,0,15,4
4,0.1,0.31,0.5,23,24,22,23,-207,75,-124,-191,108,0.1,0,15,4
5,0.1,0.31,0.5,24,18,30,24,-134,79,38,-123,63,0.1,0,15,4
6,0.1,0.31,0.5,39,26,24,39,-217,78,82,-138,118,0.1,0,15,4
7,0.1,0.31,0.5,39,28,18,39,-148,51,86,-146,50,0.1,0,15,4
8,0.1,0.31,0.5,29,20,39,39,51,82,39,-139,62,0.1,0,15,4
9,0.1,0.31,0.5,43,43,41,56,83,82,84,-247,148,0.1,0,15,4
10,0.1,0.31,0.5,43,19,20,33,-112,84,87,30,71,0.1,0,15,4
11,0.1,0.31,0.5,42,47,45,46,77,82,83,86,24,0.1,1,15,4
12,0.1,0.31,0.5,40,23,25,50,-113,80,81,-132,33,0.1,0,15,4
13,0.1,0.31,0.5,50,45,32,33,-132,-146,87,86,47,0.1,0,15,4
14,0.1,0.31,0.5,50,21,17,21,-138,70,85,84,39,0.1,0,15,4
15,0.1,0.31,0.5,50,31,25,47,-140,78,85,53,48,0.1,0,15,4
16,0.1,0.31,0.5,27,29,28,48,39,85,84,-137,62,0.1,0,15,4
17,0.1,0.31,0.5,48,36,33,50,83,83,87,75,26,0.1,1,15,4
18,0.1,0.31,0.5,47,33,28,31,82,85,87,68,33,0.1,1,15,4
19,0.1,0.31,0.5,31,55,51,58,83,79,86,81,22,0.1,1,15,4
20,0.1,0.31,0.5,54,35,33,43,82,85,87,83,19,0.1,1,15,4
