eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,54,0,0,0,0,-128,-9,-198,-162,-116,-218,119,0.1,0,15,6
1,0.1,0.31,0.5,11,24,17,24,24,24,-113,75,-119,-183,-291,-164,192,0.1,0,15,6
2,0.1,0.31,0.5,24,46,24,24,24,22,-173,9,-153,-145,-105,63,92,0.1,0,15,6
3,0.1,0.31,0.5,27,26,18,27,27,29,-149,77,87,-111,-219,-113,120,0.1,0,15,6
4,0.1,0.31,0.5,30,28,24,37,41,26,-204,76,-194,30,48,86,105,0.1,0,15,6
5,0.1,0.31,0.5,44,45,55,47,52,33,-110,77,37,80,48,86,64,0.1,0,15,6
6,0.1,0.31,0.5,50,34,27,56,55,31,-212,77,85,-144,-108,86,113,0.1,0,15,6
7,0.1,0.31,0.5,56,47,41,30,36,34,-129,67,86,71,62,83,39,0.1,0,15,6
8,0.1,0.31,0.5,57,32,30,38,55,31,17,61,87,87,55,86,84,0.1,1,15,6
9,0.1,0.31,0.5,70,71,51,47,56,51,54,39,87,87,61,85,62,0.1,1,15,6
10,0.1,0.31,0.5,51,30,47,40,51,45,49,75,83,85,42,85,59,0.1,1,15,6
11,0.1,0.31,0.5,68,68,37,49,57,38,40,66,86,84,-111,85,61,0.1,0,15,6
12,0.1,0.31,0.5,65,62,57,55,66,58,53,79,84,78,64,85,48,0.1,1,15,6
13,0.1,0.31,0.5,53,32,57,49,56,54,50,80,84,87,44,86,57,0.1,1,15,6
14,0.1,0.31,0.5,71,63,37,48,58,40,41,79,87,87,66,87,60,0.1,1,15,6
15,0.1,0.31,0.5,75,63,48,44,55,46,-110,81,87,86,66,88,35,0.1,0,15,6
16,0.1,0.31,0.5,68,30,52,48,41,59,34,81,87,82,70,74,67,0.1,1,15,6
17,0.1,0.31,0.5,74,56,41,66,64,44,-115,79,84,-113,-168,84,69,0.1,0,15,6
18,0.1,0.31,0.5,58,67,48,47,58,54,50,68,87,87,71,77,51,0.1,1,15,6
19,0.1,0.31,0.5,65,57,48,34,44,58,57,50,85,86,67,71,51,0.1,1,15,6
20,0.1,0.31,0.5,62,47,39,91,62,44,52,77,85,-52,67,80,153,0.1,1,15,6
21,0.1,0.31,0.5,60,58,48,49,59,46,49,71,86,71,66,86,52,0.1,1,15,6
22,0.1,0.31,0.5,71,47,55,43,45,48,-161,78,85,85,68,88,62,0.1,0,15,6
23,0.1,0.31,0.5,54,46,42,59,57,51,57,75,87,80,72,67,44,0.1,1,15,6
24,0.1,0.31,0.5,59,60,44,46,59,44,56,79,87,86,61,86,45,0.1,1,15,6
25,0.1,0.31,0.5,75,49,53,39,45,53,50,68,87,87,74,85,51,0.1,1,15,6
26,0.1,0.31,0.5,65,55,41,60,68,45,28,82,86,87,74,84,73,0.1,1,15,6
27,0.1,0.31,0.5,60,56,51,42,52,57,57,79,87,87,67,76,44,0.1,1,15,6
28,0.1,0.31,0.5,70,51,57,46,52,46,49,79,81,87,71,88,52,0.1,1,15,6
29,0.1,0.31,0.5,57,52,44,57,65,56,41,84,87,86,66,74,60,0.1,1,15,6
30,0.1,0.31,0.5,58,47,50,56,53,45,55,87,87,43,65,88,58,0.1,1,15,6
