eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-379,-147,-105,-189,-217,-218,280,0.1,0,20,6
1,0.1,0.31,0.5,0,0,34,0,0,0,-317,-111,14,-141,-466,-142,367,0.1,0,20,6
2,0.1,0.31,0.5,24,23,25,24,23,24,-177,-129,70,-173,-129,-156,78,0.1,0,20,6
3,0.1,0.31,0.5,25,25,20,25,25,25,-340,-166,80,-132,-160,-227,241,0.1,0,20,6
4,0.1,0.31,0.5,62,25,36,25,25,27,-17,-203,46,-229,-202,55,130,0.1,0,20,6
5,0.1,0.31,0.5,53,60,53,60,60,40,63,-393,-115,-196,-147,80,294,0.1,0,20,6
6,0.1,0.31,0.5,62,45,59,61,35,29,-5,8,-130,-128,22,75,106,0.1,0,20,6
7,0.1,0.31,0.5,62,72,97,88,85,64,63,64,-30,-124,-134,74,131,0.1,0,20,6
8,0.1,0.31,0.5,55,61,43,94,54,45,73,56,59,-198,73,73,99,0.1,0,20,6
9,0.1,0.31,0.5,65,36,60,97,67,45,-130,74,75,-181,17,80,84,0.1,0,20,6
10,0.1,0.31,0.5,46,78,53,60,69,65,63,56,81,-62,58,77,163,0.1,1,20,6
11,0.1,0.31,0.5,93,73,53,83,64,43,-194,70,76,63,77,82,95,0.1,0,20,6
12,0.1,0.31,0.5,76,49,56,103,43,61,11,67,77,6,81,87,95,0.1,1,20,6
13,0.1,0.31,0.5,69,103,74,58,81,70,65,-133,82,65,80,82,36,0.1,0,20,6
14,0.1,0.31,0.5,83,43,52,79,45,54,67,74,79,68,80,80,34,0.1,1,20,6
15,0.1,0.31,0.5,75,82,68,85,65,71,59,73,81,59,82,79,42,0.1,1,20,6
16,0.1,0.31,0.5,63,70,53,102,87,61,53,74,81,-126,-121,76,48,0.1,0,20,6
17,0.1,0.31,0.5,83,77,61,52,60,48,54,62,-105,70,65,82,47,0.1,0,20,6
18,0.1,0.31,0.5,71,78,56,93,67,60,63,74,80,47,73,82,54,0.1,1,20,6
19,0.1,0.31,0.5,62,59,72,113,68,56,60,71,-108,-173,78,80,74,0.1,0,20,6
20,0.1,0.31,0.5,80,89,67,93,63,67,65,56,83,64,81,79,45,0.1,1,20,6
21,0.1,0.31,0.5,100,73,49,43,58,61,-134,53,82,66,77,74,48,0.1,0,20,6
22,0.1,0.31,0.5,104,69,56,82,130,62,-118,77,81,57,-27,82,128,0.1,0,20,6
23,0.1,0.31,0.5,63,57,55,70,66,65,33,78,83,59,78,67,68,0.1,1,20,6
24,0.1,0.31,0.5,84,81,74,73,70,78,62,71,76,58,77,80,43,0.1,1,20,6
25,0.1,0.31,0.5,99,78,79,102,72,64,63,78,73,56,82,80,45,0.1,1,20,6
26,0.1,0.31,0.5,68,77,70,65,56,73,67,68,76,64,80,79,37,0.1,1,20,6
27,0.1,0.31,0.5,104,82,93,85,90,75,-125,72,17,66,75,80,84,0.1,0,20,6
28,0.1,0.31,0.5,107,73,71,125,75,65,-153,77,81,-34,81,70,135,0.1,0,20,6
29,0.1,0.31,0.5,95,78,64,68,53,67,-162,68,82,65,80,82,63,0.1,0,20,6
30,0.1,0.31,0.5,88,60,64,61,67,57,18,75,62,64,77,82,83,0.1,1,20,6
31,0.1,0.31,0.5,54,74,76,94,72,65,66,71,79,-122,75,80,35,0.1,0,20,6
32,0.1,0.31,0.5,91,67,67,68,58,58,61,74,73,65,80,82,40,0.1,1,20,6
33,0.1,0.31,0.5,78,85,50,63,64,62,59,51,83,61,80,79,50,0.1,1,20,6
34,0.1,0.31,0.5,65,60,63,96,100,61,25,80,64,52,-3,82,104,0.1,1,20,6
35,0.1,0.31,0.5,92,80,67,74,65,61,64,63,82,58,80,82,43,0.1,1,20,6
36,0.1,0.31,0.5,89,90,54,76,61,57,57,56,82,60,83,81,45,0.1,1,20,6
37,0.1,0.31,0.5,57,74,62,93,62,62,69,68,83,49,83,82,52,0.1,1,20,6
38,0.1,0.31,0.5,98,75,75,76,67,68,58,69,80,70,79,82,43,0.1,1,20,6
39,0.1,0.31,0.5,81,105,72,76,78,61,65,-1,56,61,65,80,102,0.1,1,20,6
40,0.1,0.31,0.5,66,78,69,89,65,68,65,70,81,65,82,82,36,0.1,1,20,6
41,0.1,0.31,0.5,91,76,67,73,76,65,67,53,81,66,73,82,48,0.1,1,20,6
42,0.1,0.31,0.5,104,89,60,78,77,60,-132,62,83,66,72,82,39,0.1,0,20,6
43,0.1,0.31,0.5,87,83,58,87,56,59,61,67,79,64,83,82,40,0.1,1,20,6
44,0.1,0.31,0.5,54,75,78,73,72,68,59,77,75,58,77,82,43,0.1,1,20,6
45,0.1,0.31,0.5,98,94,57,68,68,57,62,-122,83,59,83,79,42,0.1,0,20,6
46,0.1,0.31,0.5,78,80,62,81,56,66,70,53,81,64,83,77,48,0.1,1,20,6
47,0.1,0.31,0.5,69,55,86,74,60,75,18,62,61,67,81,74,83,0.1,1,20,6
48,0.1,0.31,0.5,93,84,57,72,73,61,61,80,81,59,81,80,42,0.1,1,20,6
49,0.1,0.31,0.5,88,68,66,88,75,66,65,78,80,57,71,78,44,0.1,1,20,6
50,0.1,0.31,0.5,61,51,72,83,65,81,65,80,82,66,83,74,36,0.1,1,20,6
51,0.1,0.31,0.5,94,87,57,69,68,69,63,74,83,63,83,74,38,0.1,1,20,6
52,0.1,0.31,0.5,102,71,65,89,83,64,18,80,83,65,60,81,83,0.1,1,20,6
53,0.1,0.31,0.5,90,102,79,77,75,111,26,-145,72,62,79,33,75,0.1,0,20,6
