eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-110,-131,-124,-120,-124,-152,53,0.1,0,10,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-134,-194,-106,-111,-128,-121,95,0.1,0,10,6
2,0.1,0.31,0.5,0,0,0,0,0,14,-111,-135,-116,-119,-162,64,63,0.1,0,10,6
3,0.1,0.31,0.5,11,11,11,11,11,11,-125,-132,-216,-110,-198,91,117,0.1,0,10,6
4,0.1,0.31,0.5,11,11,16,11,11,11,-158,84,74,-129,-111,91,59,0.1,0,10,6
5,0.1,0.31,0.5,33,20,19,21,26,19,57,-180,89,-112,48,95,81,0.1,0,10,6
6,0.1,0.31,0.5,22,24,34,34,20,24,81,92,77,-169,94,91,70,0.1,0,10,6
7,0.1,0.31,0.5,31,19,19,34,19,21,79,92,84,-113,94,91,22,0.1,0,10,6
8,0.1,0.31,0.5,29,32,30,36,29,33,83,92,88,-127,92,89,28,0.1,0,10,6
9,0.1,0.31,0.5,21,19,23,36,25,15,81,87,88,-122,61,93,40,0.1,0,10,6
10,0.1,0.31,0.5,32,26,22,39,26,26,76,85,89,-117,78,89,25,0.1,0,10,6
11,0.1,0.31,0.5,33,30,31,39,30,29,79,90,89,-186,83,93,87,0.1,0,10,6
12,0.1,0.31,0.5,23,19,29,39,28,17,83,92,76,-117,85,91,25,0.1,0,10,6
13,0.1,0.31,0.5,37,29,27,20,27,33,77,85,88,65,81,-108,36,0.1,0,10,6
14,0.1,0.31,0.5,36,37,37,40,38,37,79,92,86,79,88,89,22,0.1,1,10,6
15,0.1,0.31,0.5,29,19,27,42,25,12,72,92,79,76,84,92,29,0.1,1,10,6
16,0.1,0.31,0.5,41,32,33,22,35,34,84,92,87,80,84,93,21,0.1,1,10,6
17,0.1,0.31,0.5,33,37,37,38,38,35,80,91,89,-107,84,93,21,0.1,0,10,6
18,0.1,0.31,0.5,24,22,26,41,26,14,77,92,87,-116,86,93,24,0.1,0,10,6
19,0.1,0.31,0.5,39,31,31,38,32,35,-118,92,89,-107,86,93,19,0.1,0,10,6
20,0.1,0.31,0.5,34,30,27,47,36,29,77,92,91,38,82,93,63,0.1,1,10,6
21,0.1,0.31,0.5,29,30,35,26,34,25,83,91,91,80,85,91,21,0.1,1,10,6
22,0.1,0.31,0.5,33,24,21,37,32,27,83,92,88,80,85,93,21,0.1,1,10,6
23,0.1,0.31,0.5,40,35,36,44,34,42,77,92,91,63,86,56,45,0.1,1,10,6
24,0.1,0.31,0.5,24,25,27,31,27,16,83,92,90,73,88,93,28,0.1,1,10,6
25,0.1,0.31,0.5,41,30,31,37,37,34,83,91,89,78,86,93,23,0.1,1,10,6
26,0.1,0.31,0.5,39,36,40,42,35,36,83,92,83,70,90,93,31,0.1,1,10,6
27,0.1,0.31,0.5,24,24,28,30,28,16,80,91,89,78,75,93,26,0.1,1,10,6
28,0.1,0.31,0.5,40,29,26,34,35,35,80,92,91,76,88,92,25,0.1,1,10,6
29,0.1,0.31,0.5,37,36,36,39,36,35,82,92,90,80,87,93,21,0.1,1,10,6
30,0.1,0.31,0.5,24,23,28,28,24,14,83,90,93,81,87,93,20,0.1,1,10,6
31,0.1,0.31,0.5,38,28,28,41,32,31,82,92,88,-116,90,93,19,0.1,0,10,6
32,0.1,0.31,0.5,30,27,32,39,27,27,77,92,89,-111,86,93,24,0.1,0,10,6
33,0.1,0.31,0.5,30,25,28,36,30,18,83,92,91,77,88,91,24,0.1,1,10,6
34,0.1,0.31,0.5,34,27,26,25,31,37,81,92,89,80,85,88,21,0.1,1,10,6
35,0.1,0.31,0.5,37,31,32,37,31,32,72,91,91,-111,88,92,29,0.1,0,10,6
36,0.1,0.31,0.5,28,26,29,36,28,17,81,91,87,-127,88,93,28,0.1,0,10,6
37,0.1,0.31,0.5,34,22,34,35,28,25,-120,90,-105,-120,81,93,21,0.1,0,10,6
38,0.1,0.31,0.5,32,24,22,43,28,27,81,92,89,56,88,93,45,0.1,1,10,6
39,0.1,0.31,0.5,27,32,29,18,31,24,83,92,88,84,88,93,18,0.1,1,10,6
40,0.1,0.31,0.5,32,27,31,38,28,25,82,80,93,83,88,93,21,0.1,1,10,6
41,0.1,0.31,0.5,31,28,24,38,26,29,79,90,81,80,85,93,22,0.1,1,10,6
42,0.1,0.31,0.5,29,27,31,23,32,20,84,90,91,84,79,93,22,0.1,1,10,6
43,0.1,0.31,0.5,33,30,35,36,33,31,81,90,91,81,80,91,21,0.1,1,10,6
44,0.1,0.31,0.5,36,28,22,39,29,34,83,91,91,84,88,93,18,0.1,1,10,6
45,0.1,0.31,0.5,28,27,29,23,32,20,81,91,91,83,86,93,20,0.1,1,10,6
46,0.1,0.31,0.5,33,30,35,35,32,29,83,92,91,82,85,93,19,0.1,1,10,6
47,0.1,0.31,0.5,37,29,23,38,30,36,83,90,91,82,85,82,19,0.1,1,10,6
