eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,65,0,0,56,-133,-254,-128,-123,-129,-71,229,0.1,0,15,6
1,0.1,0.31,0.5,24,24,20,24,16,15,-149,-137,83,-194,-110,88,95,0.1,0,15,6
2,0.1,0.31,0.5,26,26,22,26,24,19,-125,-165,85,-208,-140,88,109,0.1,0,15,6
3,0.1,0.31,0.5,26,20,19,26,25,17,-138,61,84,-124,-156,85,57,0.1,0,15,6
4,0.1,0.31,0.5,39,35,36,39,38,33,-248,85,83,-137,-273,88,174,0.1,0,15,6
5,0.1,0.31,0.5,39,24,21,39,38,23,-192,84,85,-142,-111,77,93,0.1,0,15,6
6,0.1,0.31,0.5,39,30,32,39,38,33,-152,82,81,-158,-117,86,59,0.1,0,15,6
7,0.1,0.31,0.5,39,38,37,39,39,32,-168,83,83,-244,-159,90,145,0.1,0,15,6
8,0.1,0.31,0.5,39,24,21,29,22,22,-157,85,85,38,77,84,63,0.1,0,15,6
9,0.1,0.31,0.5,60,63,49,55,53,61,-150,66,84,81,-118,73,51,0.1,0,15,6
10,0.1,0.31,0.5,65,35,28,41,53,22,-154,78,85,83,40,90,61,0.1,0,15,6
11,0.1,0.31,0.5,71,54,54,36,49,38,-118,72,80,85,70,88,31,0.1,0,15,6
12,0.1,0.31,0.5,73,49,50,41,71,38,-157,78,68,85,28,89,73,0.1,0,15,6
13,0.1,0.31,0.5,82,39,46,43,59,22,-189,73,72,84,41,90,90,0.1,0,15,6
14,0.1,0.31,0.5,36,52,44,40,62,38,33,76,78,85,58,86,68,0.1,1,15,6
15,0.1,0.31,0.5,82,68,70,81,85,58,65,81,74,-135,52,90,49,0.1,0,15,6
16,0.1,0.31,0.5,86,39,34,45,51,29,-202,69,81,76,64,87,103,0.1,0,15,6
17,0.1,0.31,0.5,63,71,78,47,85,52,63,78,51,84,31,88,70,0.1,1,15,6
18,0.1,0.31,0.5,53,45,43,50,70,45,65,80,85,84,43,87,58,0.1,1,15,6
19,0.1,0.31,0.5,76,55,60,65,87,41,66,81,81,81,-144,88,45,0.1,0,15,6
20,0.1,0.31,0.5,71,52,49,35,55,48,51,79,83,85,64,86,50,0.1,1,15,6
21,0.1,0.31,0.5,51,60,47,60,69,50,65,78,83,81,21,90,80,0.1,1,15,6
22,0.1,0.31,0.5,76,53,60,53,89,53,59,79,77,85,-153,79,54,0.1,0,15,6
23,0.1,0.31,0.5,71,65,59,42,72,50,69,65,74,78,66,88,36,0.1,1,15,6
24,0.1,0.31,0.5,48,60,59,74,44,49,68,81,81,80,69,90,33,0.1,1,15,6
25,0.1,0.31,0.5,68,54,52,52,64,63,67,80,83,84,79,62,39,0.1,1,15,6
26,0.1,0.31,0.5,53,57,53,35,60,44,65,74,79,83,78,90,36,0.1,1,15,6
27,0.1,0.31,0.5,63,62,51,61,42,47,62,81,81,85,78,89,39,0.1,1,15,6
28,0.1,0.31,0.5,65,45,50,74,59,42,70,81,84,73,80,89,31,0.1,1,15,6
29,0.1,0.31,0.5,57,54,53,45,58,66,69,79,83,85,82,58,43,0.1,1,15,6
30,0.1,0.31,0.5,57,63,49,57,37,53,67,75,83,85,80,90,34,0.1,1,15,6
31,0.1,0.31,0.5,61,57,50,52,59,47,73,77,85,85,80,88,28,0.1,1,15,6
32,0.1,0.31,0.5,69,53,54,44,61,42,60,81,83,81,82,88,41,0.1,1,15,6
33,0.1,0.31,0.5,50,49,52,57,34,60,53,78,81,81,82,75,48,0.1,1,15,6
34,0.1,0.31,0.5,70,62,57,54,69,53,70,80,83,84,82,80,31,0.1,1,15,6
35,0.1,0.31,0.5,66,57,61,43,55,54,60,66,73,84,82,80,41,0.1,1,15,6
36,0.1,0.31,0.5,58,60,83,60,43,59,67,83,-121,85,82,81,34,0.1,0,15,6
37,0.1,0.31,0.5,70,58,58,52,77,58,65,79,79,85,-120,82,36,0.1,0,15,6
38,0.1,0.31,0.5,61,50,40,51,60,47,67,79,79,76,80,82,34,0.1,1,15,6
39,0.1,0.31,0.5,79,61,73,69,34,58,-141,80,-119,77,80,82,42,0.1,0,15,6
40,0.1,0.31,0.5,64,62,72,50,63,56,60,81,83,82,81,81,41,0.1,1,15,6
41,0.1,0.31,0.5,50,82,24,47,81,48,71,-196,83,81,27,80,97,0.1,0,15,6
42,0.1,0.31,0.5,73,45,64,64,48,55,69,81,83,-109,81,81,32,0.1,0,15,6
43,0.1,0.31,0.5,58,53,57,67,57,52,71,80,75,-114,79,82,30,0.1,0,15,6
44,0.1,0.31,0.5,53,65,50,52,51,45,65,77,82,79,82,87,36,0.1,1,15,6
45,0.1,0.31,0.5,70,49,57,47,54,64,69,80,83,83,82,76,32,0.1,1,15,6
46,0.1,0.31,0.5,56,53,67,56,46,60,52,79,68,85,82,81,49,0.1,1,15,6
47,0.1,0.31,0.5,64,75,53,57,74,50,69,65,69,85,75,82,36,0.1,1,15,6
48,0.1,0.31,0.5,76,55,59,68,58,74,64,78,87,58,79,-123,43,0.1,0,15,6
49,0.1,0.31,0.5,55,55,62,67,48,61,69,81,76,85,80,80,32,0.1,1,15,6
50,0.1,0.31,0.5,61,56,45,51,73,36,69,77,85,85,59,81,42,0.1,1,15,6
51,0.1,0.31,0.5,61,55,52,49,55,66,69,80,85,85,82,82,32,0.1,1,15,6
52,0.1,0.31,0.5,80,65,73,68,56,68,-138,80,81,78,84,82,39,0.1,0,15,6
53,0.1,0.31,0.5,73,56,43,54,61,46,49,81,85,82,82,67,52,0.1,1,15,6
54,0.1,0.31,0.5,45,57,53,49,56,68,69,77,85,80,82,77,32,0.1,1,15,6
