eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-503,-167,-140,-201,-339,-350,-180,-115,404,0.1,0,20,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-243,-106,-118,-146,-223,-171,-114,-156,144,0.1,0,20,8
2,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-146,-322,-121,-334,-120,-136,-194,-137,235,0.1,0,20,8
3,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-217,-142,-310,-132,-238,-134,-124,-288,211,0.1,0,20,8
4,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-216,-323,-395,-355,-371,-218,-143,-127,296,0.1,0,20,8
5,0.1,0.31,0.5,157,88,0,0,0,0,0,0,-316,-140,-140,-115,-200,-188,-178,-105,417,0.1,0,20,8
6,0.1,0.31,0.5,168,53,60,23,60,60,47,60,-170,70,-187,-111,-171,-231,-126,-511,412,0.1,0,20,8
7,0.1,0.31,0.5,139,27,44,53,35,60,60,60,-138,75,22,-130,52,-109,-262,-107,163,0.1,0,20,8
8,0.1,0.31,0.5,142,65,56,95,57,72,100,96,-884,61,77,-231,72,26,-226,-157,785,0.1,0,20,8
9,0.1,0.31,0.5,118,40,51,117,44,59,119,114,-1121,73,61,-186,75,49,-225,-176,1222,0.1,0,20,8
10,0.1,0.31,0.5,117,61,64,122,67,73,124,64,-277,74,65,-221,66,69,-240,0,378,0.1,0,20,8
11,0.1,0.31,0.5,137,108,105,135,101,98,137,112,-280,71,71,-127,74,68,-123,-144,181,0.1,0,20,8
12,0.1,0.31,0.5,120,58,59,137,56,51,138,95,-130,70,74,-233,76,72,-129,-171,134,0.1,0,20,8
13,0.1,0.31,0.5,125,96,60,67,64,78,145,136,-478,-128,72,-78,71,74,-192,-119,579,0.1,0,20,8
14,0.1,0.31,0.5,109,103,117,130,115,108,69,96,-223,70,70,66,74,70,31,24,324,0.1,1,20,8
15,0.1,0.31,0.5,158,133,77,90,62,66,77,102,-126,-119,59,69,77,73,86,37,64,0.1,0,20,8
16,0.1,0.31,0.5,109,144,101,85,115,118,90,130,-41,-133,72,63,62,59,78,48,142,0.1,0,20,8
17,0.1,0.31,0.5,104,84,97,151,76,162,60,83,35,-78,39,-81,74,-190,79,46,182,0.1,0,20,8
18,0.1,0.31,0.5,128,94,91,113,99,71,83,159,28,75,72,22,69,74,78,-194,95,0.1,0,20,8
19,0.1,0.31,0.5,116,116,87,135,89,102,80,137,35,68,79,-2,77,72,85,-139,103,0.1,0,20,8
20,0.1,0.31,0.5,155,74,92,120,81,96,81,93,-128,77,71,12,77,70,71,12,89,0.1,0,20,8
21,0.1,0.31,0.5,135,97,98,129,93,98,77,90,-726,76,75,30,76,77,86,73,827,0.1,1,20,8
22,0.1,0.31,0.5,112,74,65,92,70,54,56,112,-153,78,73,10,76,75,86,48,254,0.1,1,20,8
23,0.1,0.31,0.5,166,77,99,145,96,119,57,79,-88,78,70,-168,76,61,86,72,189,0.1,0,20,8
24,0.1,0.31,0.5,180,101,101,126,93,94,87,101,-233,76,73,22,75,82,84,73,134,0.1,0,20,8
25,0.1,0.31,0.5,167,84,84,105,77,68,64,93,-138,76,68,26,74,78,86,77,75,0.1,0,20,8
26,0.1,0.31,0.5,131,76,110,135,91,103,82,75,-250,78,66,34,76,72,81,79,351,0.1,1,20,8
27,0.1,0.31,0.5,117,104,100,119,102,86,86,99,-174,77,67,34,75,82,82,76,275,0.1,1,20,8
28,0.1,0.31,0.5,153,71,81,99,66,61,69,115,-421,78,74,33,75,81,87,63,522,0.1,1,20,8
29,0.1,0.31,0.5,179,85,102,133,100,97,68,92,-190,73,70,35,73,80,86,80,91,0.1,0,20,8
30,0.1,0.31,0.5,121,96,83,119,96,75,66,128,-307,78,77,32,76,80,84,-119,408,0.1,0,20,8
