eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-665,-348,-340,-277,566,0.1,0,25,4
1,0.1,0.31,0.5,0,0,0,0,-222,-239,-450,-357,351,0.1,0,25,4
2,0.1,0.31,0.5,0,0,0,0,-554,-235,-131,-302,455,0.1,0,25,4
3,0.1,0.31,0.5,0,0,0,0,-268,-250,-195,-143,169,0.1,0,25,4
4,0.1,0.31,0.5,0,0,0,0,-194,-161,-521,-190,422,0.1,0,25,4
5,0.1,0.31,0.5,0,0,0,0,-367,-126,-276,-281,268,0.1,0,25,4
6,0.1,0.31,0.5,0,0,0,0,-159,-796,-248,-210,697,0.1,0,25,4
7,0.1,0.31,0.5,0,0,89,0,-337,-190,-142,-435,336,0.1,0,25,4
8,0.1,0.31,0.5,25,25,26,25,-254,-420,75,-300,321,0.1,0,25,4
9,0.1,0.31,0.5,25,25,32,25,-164,-412,60,-300,313,0.1,0,25,4
10,0.1,0.31,0.5,27,110,27,37,-203,-277,75,48,378,0.1,0,25,4
11,0.1,0.31,0.5,85,82,81,82,-271,61,74,71,172,0.1,0,25,4
12,0.1,0.31,0.5,85,58,40,57,-657,50,41,52,558,0.1,0,25,4
13,0.1,0.31,0.5,87,50,59,86,-305,51,63,2,206,0.1,0,25,4
14,0.1,0.31,0.5,139,105,59,62,-212,15,75,61,313,0.1,1,25,4
15,0.1,0.31,0.5,181,128,66,114,-301,-118,74,56,219,0.1,0,25,4
16,0.1,0.31,0.5,109,143,65,77,14,-376,75,48,477,0.1,1,25,4
17,0.1,0.31,0.5,128,123,82,70,-41,-309,50,63,410,0.1,1,25,4
18,0.1,0.31,0.5,128,92,72,127,1,-15,73,34,116,0.1,1,25,4
19,0.1,0.31,0.5,118,139,99,70,-6,-219,46,65,120,0.1,0,25,4
20,0.1,0.31,0.5,108,140,71,75,-9,-181,69,55,110,0.1,0,25,4
21,0.1,0.31,0.5,135,112,72,86,-172,-8,69,-118,109,0.1,0,25,4
22,0.1,0.31,0.5,118,94,76,89,16,48,70,68,85,0.1,1,25,4
23,0.1,0.31,0.5,101,126,71,129,11,-174,64,-172,90,0.1,0,25,4
24,0.1,0.31,0.5,124,79,82,38,-166,41,61,67,67,0.1,0,25,4
25,0.1,0.31,0.5,113,89,59,101,-161,44,67,58,62,0.1,0,25,4
26,0.1,0.31,0.5,106,65,77,75,-52,53,58,0,153,0.1,1,25,4
27,0.1,0.31,0.5,121,122,78,113,8,-150,61,44,93,0.1,0,25,4
28,0.1,0.31,0.5,72,86,131,61,41,-8,-18,47,119,0.1,1,25,4
29,0.1,0.31,0.5,137,124,116,115,29,38,-9,60,110,0.1,1,25,4
30,0.1,0.31,0.5,151,125,141,73,-165,36,-56,59,157,0.1,0,25,4
31,0.1,0.31,0.5,154,137,152,119,-422,-155,-175,-69,323,0.1,0,25,4
32,0.1,0.31,0.5,127,95,85,73,-104,-13,-3,57,205,0.1,1,25,4
33,0.1,0.31,0.5,112,126,116,119,35,31,47,57,70,0.1,1,25,4
34,0.1,0.31,0.5,83,96,90,127,34,40,56,-128,229,0.1,1,25,4
35,0.1,0.31,0.5,128,113,103,111,10,30,54,51,91,0.1,1,25,4
36,0.1,0.31,0.5,165,120,105,101,-34,38,46,57,135,0.1,1,25,4
37,0.1,0.31,0.5,107,111,108,108,23,4,52,47,97,0.1,1,25,4
38,0.1,0.31,0.5,119,129,124,130,39,29,36,28,73,0.1,1,25,4
39,0.1,0.31,0.5,146,123,96,123,2,2,62,15,99,0.1,1,25,4
40,0.1,0.31,0.5,104,102,110,105,2,37,45,40,99,0.1,1,25,4
41,0.1,0.31,0.5,157,120,108,113,-187,38,64,48,88,0.1,0,25,4
42,0.1,0.31,0.5,121,117,103,102,-54,38,59,60,155,0.1,1,25,4
43,0.1,0.31,0.5,123,156,101,152,-25,-225,61,-174,126,0.1,0,25,4
44,0.1,0.31,0.5,147,112,126,109,-56,38,31,48,157,0.1,1,25,4
45,0.1,0.31,0.5,158,96,97,144,-275,41,57,-430,331,0.1,0,25,4
