eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-323,-192,-329,-327,-194,-288,230,0.1,0,25,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-270,-152,-158,-402,-179,-278,303,0.1,0,25,6
2,0.1,0.31,0.5,0,0,0,0,0,0,-268,-238,-239,-306,-504,-655,556,0.1,0,25,6
3,0.1,0.31,0.5,0,0,0,0,0,0,-169,-224,-487,-222,-292,-234,388,0.1,0,25,6
4,0.1,0.31,0.5,0,0,0,0,0,0,-483,-286,-236,-198,-296,-238,384,0.1,0,25,6
5,0.1,0.31,0.5,0,0,0,0,0,0,-289,-680,-676,-158,-196,-371,581,0.1,0,25,6
6,0.1,0.31,0.5,0,0,0,0,0,53,-346,-382,-222,-277,-186,-33,283,0.1,0,25,6
7,0.1,0.31,0.5,27,27,27,27,27,27,-705,-574,-433,-244,-799,67,700,0.1,0,25,6
8,0.1,0.31,0.5,27,34,74,92,27,28,-186,47,-112,-163,-329,64,264,0.1,0,25,6
9,0.1,0.31,0.5,85,54,72,81,150,62,-269,-111,61,51,-136,76,237,0.1,0,25,6
10,0.1,0.31,0.5,114,100,67,89,51,52,-265,4,61,-2,59,77,166,0.1,0,25,6
11,0.1,0.31,0.5,117,63,80,81,106,67,-219,62,61,63,58,76,120,0.1,0,25,6
12,0.1,0.31,0.5,80,99,89,106,86,83,-53,71,63,63,45,81,154,0.1,1,25,6
13,0.1,0.31,0.5,126,93,95,88,87,69,44,23,57,61,61,78,78,0.1,1,25,6
14,0.1,0.31,0.5,97,72,77,84,83,80,37,71,61,54,63,65,64,0.1,1,25,6
15,0.1,0.31,0.5,77,136,149,97,87,101,43,-43,-74,53,62,25,175,0.1,1,25,6
16,0.1,0.31,0.5,159,108,123,161,131,99,-275,53,53,-149,50,72,176,0.1,0,25,6
17,0.1,0.31,0.5,169,94,82,95,81,42,-137,34,46,19,39,73,82,0.1,0,25,6
