eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-347,-191,-111,-223,248,0.1,0,20,4
1,0.1,0.31,0.5,0,0,0,0,-284,-188,-132,-124,185,0.1,0,20,4
2,0.1,0.31,0.5,0,0,0,0,-173,-160,-620,-130,521,0.1,0,20,4
3,0.1,0.31,0.5,0,0,73,0,-176,-216,-96,-144,197,0.1,0,20,4
4,0.1,0.31,0.5,20,20,46,20,-393,-182,23,-180,294,0.1,0,20,4
5,0.1,0.31,0.5,32,20,46,32,-193,-121,22,-186,94,0.1,0,20,4
6,0.1,0.31,0.5,33,33,33,33,-178,-581,60,-222,482,0.1,0,20,4
7,0.1,0.31,0.5,89,62,38,33,-152,-40,67,-229,253,0.1,0,20,4
8,0.1,0.31,0.5,106,97,76,100,-40,59,73,-213,141,0.1,0,20,4
9,0.1,0.31,0.5,55,59,72,100,50,58,-124,-165,66,0.1,0,20,4
10,0.1,0.31,0.5,85,77,32,101,50,56,68,-299,200,0.1,0,20,4
11,0.1,0.31,0.5,61,66,58,102,41,37,76,-218,119,0.1,0,20,4
12,0.1,0.31,0.5,93,82,39,103,31,46,75,-138,70,0.1,0,20,4
13,0.1,0.31,0.5,95,84,95,36,51,59,43,0,101,0.1,1,20,4
14,0.1,0.31,0.5,79,93,98,78,46,53,67,72,55,0.1,1,20,4
15,0.1,0.31,0.5,96,120,50,84,19,-167,69,77,82,0.1,0,20,4
16,0.1,0.31,0.5,85,71,70,46,53,23,70,66,78,0.1,1,20,4
17,0.1,0.31,0.5,88,107,83,87,52,32,59,77,69,0.1,1,20,4
18,0.1,0.31,0.5,92,109,96,66,43,55,63,78,58,0.1,1,20,4
19,0.1,0.31,0.5,102,63,94,63,50,55,76,73,51,0.1,1,20,4
20,0.1,0.31,0.5,70,87,44,66,38,-110,73,71,63,0.1,0,20,4
21,0.1,0.31,0.5,117,68,71,58,-143,50,61,77,51,0.1,0,20,4
22,0.1,0.31,0.5,54,88,93,47,68,35,-122,72,66,0.1,0,20,4
23,0.1,0.31,0.5,96,89,107,101,-134,39,-168,-301,202,0.1,0,20,4
24,0.1,0.31,0.5,109,70,48,62,-234,46,73,76,135,0.1,0,20,4
25,0.1,0.31,0.5,82,128,47,34,8,-121,78,76,222,0.1,1,20,4
26,0.1,0.31,0.5,106,69,53,61,-119,44,78,78,57,0.1,0,20,4
27,0.1,0.31,0.5,67,100,67,45,26,-145,63,76,75,0.1,0,20,4
