eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,37,-319,-324,-199,-126,-247,39,225,0.1,0,20,6
1,0.1,0.31,0.5,22,19,22,22,22,22,-140,-118,-296,-199,-174,80,197,0.1,0,20,6
2,0.1,0.31,0.5,22,22,22,22,22,23,-472,-221,-103,-123,-356,75,373,0.1,0,20,6
3,0.1,0.31,0.5,22,22,59,22,22,22,-137,-120,-30,-129,-127,78,131,0.1,0,20,6
4,0.1,0.31,0.5,31,31,31,31,31,32,-251,-118,69,-253,-192,70,154,0.1,0,20,6
5,0.1,0.31,0.5,31,31,28,31,31,22,-225,-141,71,-136,-243,80,144,0.1,0,20,6
6,0.1,0.31,0.5,31,31,28,31,31,27,-227,-270,67,-192,-538,77,439,0.1,0,20,6
7,0.1,0.31,0.5,31,31,29,39,31,29,-260,-161,75,38,-138,74,161,0.1,0,20,6
8,0.1,0.31,0.5,55,55,52,53,55,46,-425,-251,-202,73,-155,77,326,0.1,0,20,6
9,0.1,0.31,0.5,55,53,29,52,55,28,-200,-17,71,66,-200,77,118,0.1,0,20,6
10,0.1,0.31,0.5,80,92,61,68,80,71,-344,-3,73,38,-193,65,245,0.1,0,20,6
11,0.1,0.31,0.5,75,64,54,56,82,52,-37,69,75,60,-127,80,138,0.1,0,20,6
12,0.1,0.31,0.5,94,69,73,96,77,57,43,62,73,61,16,80,85,0.1,1,20,6
13,0.1,0.31,0.5,101,111,98,74,89,67,54,-149,39,58,29,78,72,0.1,0,20,6
14,0.1,0.31,0.5,61,76,79,118,105,115,60,47,75,-154,64,-132,55,0.1,0,20,6
15,0.1,0.31,0.5,104,52,73,62,119,58,-129,67,73,56,-146,80,47,0.1,0,20,6
16,0.1,0.31,0.5,73,90,64,87,46,63,36,74,68,57,73,80,65,0.1,1,20,6
17,0.1,0.31,0.5,106,70,70,72,91,58,-133,60,74,51,32,78,69,0.1,0,20,6
18,0.1,0.31,0.5,94,72,75,90,79,73,-133,73,70,51,69,77,50,0.1,0,20,6
19,0.1,0.31,0.5,98,69,66,70,98,58,-74,76,79,54,-149,78,175,0.1,0,20,6
20,0.1,0.31,0.5,77,79,77,80,77,68,34,76,73,59,16,79,85,0.1,1,20,6
21,0.1,0.31,0.5,93,44,53,64,114,51,57,76,74,51,-262,84,163,0.1,0,20,6
22,0.1,0.31,0.5,70,99,73,82,68,69,61,30,79,66,59,77,71,0.1,1,20,6
