eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-182,-108,-130,-140,83,0.1,0,20,4
1,0.1,0.31,0.5,0,0,0,0,-186,-260,-107,-148,161,0.1,0,20,4
2,0.1,0.31,0.5,0,0,0,0,-427,-105,-146,-204,328,0.1,0,20,4
3,0.1,0.31,0.5,0,0,0,0,-284,-235,-226,-115,185,0.1,0,20,4
4,0.1,0.31,0.5,0,0,0,0,-242,-364,-118,-127,265,0.1,0,20,4
5,0.1,0.31,0.5,0,47,0,0,-199,13,-477,-153,378,0.1,0,20,4
6,0.1,0.31,0.5,26,26,26,26,-306,72,-166,-253,207,0.1,0,20,4
7,0.1,0.31,0.5,26,28,51,71,-144,71,-63,-117,218,0.1,0,20,4
8,0.1,0.31,0.5,119,72,77,84,-78,74,65,47,179,0.1,1,20,4
9,0.1,0.31,0.5,45,61,93,108,61,66,20,-129,81,0.1,0,20,4
10,0.1,0.31,0.5,74,54,34,80,-122,67,65,23,78,0.1,0,20,4
11,0.1,0.31,0.5,81,92,113,118,66,-131,53,-171,72,0.1,0,20,4
12,0.1,0.31,0.5,41,53,45,71,67,52,66,4,97,0.1,1,20,4
13,0.1,0.31,0.5,119,74,81,86,2,46,57,45,99,0.1,1,20,4
14,0.1,0.31,0.5,131,84,113,92,-168,56,-134,42,69,0.1,0,20,4
15,0.1,0.31,0.5,112,91,58,91,-152,66,72,37,64,0.1,0,20,4
16,0.1,0.31,0.5,95,46,85,84,-98,71,22,33,199,0.1,1,20,4
17,0.1,0.31,0.5,78,95,86,90,64,70,70,34,67,0.1,1,20,4
18,0.1,0.31,0.5,99,58,72,72,26,53,41,44,75,0.1,1,20,4
19,0.1,0.31,0.5,70,81,92,100,60,70,64,-125,41,0.1,0,20,4
20,0.1,0.31,0.5,85,94,59,104,51,-127,69,15,86,0.1,0,20,4
21,0.1,0.31,0.5,90,64,80,73,62,71,68,47,54,0.1,1,20,4
22,0.1,0.31,0.5,66,84,72,85,61,63,57,45,56,0.1,1,20,4
23,0.1,0.31,0.5,86,79,50,79,55,46,70,54,55,0.1,1,20,4
24,0.1,0.31,0.5,61,63,83,83,64,4,69,37,97,0.1,1,20,4
25,0.1,0.31,0.5,88,83,74,83,67,73,72,44,57,0.1,1,20,4
26,0.1,0.31,0.5,83,67,71,88,47,67,62,46,55,0.1,1,20,4
27,0.1,0.31,0.5,81,87,77,91,50,37,69,33,68,0.1,1,20,4
28,0.1,0.31,0.5,95,79,74,87,31,72,70,48,70,0.1,1,20,4
29,0.1,0.31,0.5,83,79,96,103,58,68,16,39,85,0.1,1,20,4
30,0.1,0.31,0.5,69,67,71,93,56,69,73,26,75,0.1,1,20,4
31,0.1,0.31,0.5,83,65,59,106,60,68,73,-124,41,0.1,0,20,4
32,0.1,0.31,0.5,82,88,87,82,63,70,69,37,64,0.1,1,20,4
33,0.1,0.31,0.5,79,80,62,83,38,46,67,-123,63,0.1,0,20,4
34,0.1,0.31,0.5,71,64,60,99,62,70,67,-89,190,0.1,1,20,4
35,0.1,0.31,0.5,77,82,80,82,64,71,72,47,54,0.1,1,20,4
36,0.1,0.31,0.5,73,64,65,86,66,74,71,51,50,0.1,1,20,4
37,0.1,0.31,0.5,80,57,75,91,55,72,54,-117,47,0.1,0,20,4
38,0.1,0.31,0.5,65,68,74,91,62,74,59,-113,42,0.1,0,20,4
39,0.1,0.31,0.5,69,60,62,88,59,70,69,-106,42,0.1,0,20,4
40,0.1,0.31,0.5,84,96,72,81,59,31,68,40,70,0.1,1,20,4
41,0.1,0.31,0.5,67,77,79,95,63,69,60,6,95,0.1,1,20,4
42,0.1,0.31,0.5,78,58,72,95,64,73,66,34,67,0.1,1,20,4
43,0.1,0.31,0.5,74,54,66,96,62,76,67,-106,39,0.1,0,20,4
44,0.1,0.31,0.5,75,93,73,87,56,59,70,25,76,0.1,1,20,4
45,0.1,0.31,0.5,88,54,48,80,-127,76,79,11,90,0.1,0,20,4
46,0.1,0.31,0.5,90,72,66,91,37,70,75,45,64,0.1,1,20,4
47,0.1,0.31,0.5,76,67,56,86,63,75,81,48,53,0.1,1,20,4
48,0.1,0.31,0.5,80,69,57,85,63,73,76,69,38,0.1,1,20,4
49,0.1,0.31,0.5,74,76,49,81,59,-104,81,29,72,0.1,0,20,4
50,0.1,0.31,0.5,102,72,45,58,-175,-104,73,50,76,0.1,0,20,4
51,0.1,0.31,0.5,65,99,41,59,29,23,76,55,78,0.1,1,20,4
52,0.1,0.31,0.5,76,41,68,95,55,82,76,44,57,0.1,1,20,4
53,0.1,0.31,0.5,76,69,47,70,66,79,80,51,50,0.1,1,20,4
54,0.1,0.31,0.5,66,61,60,81,64,80,81,51,50,0.1,1,20,4
55,0.1,0.31,0.5,70,49,61,84,67,80,80,47,54,0.1,1,20,4
56,0.1,0.31,0.5,76,48,79,91,56,82,-130,-111,45,0.1,0,20,4
57,0.1,0.31,0.5,94,55,53,75,-132,81,79,51,50,0.1,0,20,4
58,0.1,0.31,0.5,66,63,57,78,67,80,77,47,54,0.1,1,20,4
59,0.1,0.31,0.5,57,71,59,83,69,-104,81,36,65,0.1,0,20,4
60,0.1,0.31,0.5,92,47,58,84,67,82,81,49,52,0.1,1,20,4
61,0.1,0.31,0.5,70,54,65,83,67,81,78,49,52,0.1,1,20,4
62,0.1,0.31,0.5,89,91,62,71,-122,-369,79,52,270,0.1,0,20,4
63,0.1,0.31,0.5,89,83,51,73,-122,79,74,47,54,0.1,0,20,4
64,0.1,0.31,0.5,58,40,59,103,66,72,81,24,77,0.1,1,20,4
65,0.1,0.31,0.5,66,78,100,83,69,76,-160,47,61,0.1,0,20,4
66,0.1,0.31,0.5,98,82,76,66,52,-111,75,45,56,0.1,0,20,4
67,0.1,0.31,0.5,68,64,41,93,67,75,81,54,47,0.1,1,20,4
68,0.1,0.31,0.5,65,57,72,91,68,75,80,55,46,0.1,1,20,4
69,0.1,0.31,0.5,81,72,58,59,67,76,76,53,48,0.1,1,20,4
70,0.1,0.31,0.5,60,54,60,95,69,80,75,46,55,0.1,1,20,4
71,0.1,0.31,0.5,70,41,79,93,64,82,72,47,54,0.1,1,20,4
72,0.1,0.31,0.5,116,67,57,74,-49,82,80,27,150,0.1,1,20,4
73,0.1,0.31,0.5,72,62,57,96,68,82,80,41,60,0.1,1,20,4
74,0.1,0.31,0.5,62,65,79,97,71,62,72,23,78,0.1,1,20,4
75,0.1,0.31,0.5,100,59,63,67,-276,82,61,46,177,0.1,0,20,4
76,0.1,0.31,0.5,88,57,55,93,61,82,78,-118,40,0.1,0,20,4
