eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.3,0.2,0.4,0,22,-106,41,60,0.45,0,10
1,0.3,0.2,0.4,9,10,-114,92,15,0.45,0,10
2,0.3,0.2,0.4,10,10,-118,91,19,0.45,0,10
3,0.3,0.2,0.4,18,10,48,92,53,0.45,1,10
4,0.3,0.2,0.4,16,17,89,89,12,0.45,1,10
5,0.3,0.2,0.4,6,10,-114,92,15,0.45,0,10
6,0.3,0.2,0.4,10,10,-115,90,16,0.45,0,10
7,0.3,0.2,0.4,10,10,-119,-105,20,0.45,0,10
8,0.3,0.2,0.4,10,10,-121,91,22,0.45,0,10
9,0.3,0.2,0.4,10,10,-126,92,27,0.45,0,10
10,0.3,0.2,0.4,10,15,-176,86,77,0.45,0,10
11,0.3,0.2,0.4,10,13,-129,-111,30,0.45,0,10
12,0.3,0.2,0.4,15,15,-134,81,35,0.45,0,10
13,0.3,0.2,0.4,15,15,-119,85,20,0.45,0,10
14,0.3,0.2,0.4,15,16,-134,85,35,0.45,0,10
15,0.3,0.2,0.4,15,14,-135,88,36,0.45,0,10
16,0.3,0.2,0.4,15,14,-136,87,37,0.45,0,10
17,0.3,0.2,0.4,15,14,-129,87,30,0.45,0,10
18,0.3,0.2,0.4,15,14,-152,88,53,0.45,0,10
19,0.3,0.2,0.4,17,14,74,88,27,0.45,1,10
20,0.3,0.2,0.4,17,23,89,86,15,0.45,1,10
21,0.3,0.2,0.4,22,14,89,90,12,0.45,1,10
22,0.3,0.2,0.4,17,22,90,82,19,0.45,1,10
23,0.3,0.2,0.4,15,17,91,85,16,0.45,1,10
24,0.3,0.2,0.4,20,23,91,-117,18,0.45,0,10
25,0.3,0.2,0.4,20,19,88,87,14,0.45,1,10
26,0.3,0.2,0.4,17,17,91,87,14,0.45,1,10
27,0.3,0.2,0.4,18,18,89,-105,12,0.45,0,10
28,0.3,0.2,0.4,19,19,-121,85,22,0.45,0,10
29,0.3,0.2,0.4,23,18,90,87,14,0.45,1,10
30,0.3,0.2,0.4,15,23,89,88,13,0.45,1,10
31,0.3,0.2,0.4,14,18,89,85,16,0.45,1,10
32,0.3,0.2,0.4,20,20,91,86,15,0.45,1,10
33,0.3,0.2,0.4,16,22,91,88,13,0.45,1,10
34,0.3,0.2,0.4,15,18,91,86,15,0.45,1,10
35,0.3,0.2,0.4,20,20,91,84,17,0.45,1,10
36,0.3,0.2,0.4,17,22,91,88,13,0.45,1,10
37,0.3,0.2,0.4,23,19,82,87,19,0.45,1,10
38,0.3,0.2,0.4,22,17,90,88,13,0.45,1,10
39,0.3,0.2,0.4,25,19,72,88,29,0.45,1,10
40,0.3,0.2,0.4,16,18,88,84,17,0.45,1,10
41,0.3,0.2,0.4,21,18,90,88,13,0.45,1,10
42,0.3,0.2,0.4,18,22,91,86,15,0.45,1,10
43,0.3,0.2,0.4,17,19,89,88,13,0.45,1,10
44,0.3,0.2,0.4,16,22,91,77,24,0.45,1,10
45,0.3,0.2,0.4,17,22,91,88,13,0.45,1,10
46,0.3,0.2,0.4,23,23,85,-126,27,0.45,0,10
47,0.3,0.2,0.4,15,20,91,84,17,0.45,1,10
48,0.3,0.2,0.4,17,17,91,88,13,0.45,1,10
49,0.3,0.2,0.4,21,23,-107,83,18,0.45,0,10
50,0.3,0.2,0.4,21,18,-107,87,14,0.45,0,10
51,0.3,0.2,0.4,12,18,-107,86,15,0.45,0,10
52,0.3,0.2,0.4,14,14,-129,92,30,0.45,0,10
53,0.3,0.2,0.4,14,13,-106,85,16,0.45,0,10
54,0.3,0.2,0.4,14,18,-115,75,26,0.45,0,10
55,0.3,0.2,0.4,14,14,-112,92,13,0.45,0,10
56,0.3,0.2,0.4,14,14,-124,85,25,0.45,0,10
57,0.3,0.2,0.4,14,14,-119,88,20,0.45,0,10
58,0.3,0.2,0.4,14,14,-136,88,37,0.45,0,10
59,0.3,0.2,0.4,14,16,-118,88,19,0.45,0,10
60,0.3,0.2,0.4,14,18,-178,81,79,0.45,0,10
61,0.3,0.2,0.4,14,15,-129,84,30,0.45,0,10
62,0.3,0.2,0.4,14,15,-185,84,86,0.45,0,10
63,0.3,0.2,0.4,27,14,60,87,41,0.45,1,10
64,0.3,0.2,0.4,22,23,79,88,22,0.45,1,10
65,0.3,0.2,0.4,23,14,78,86,23,0.45,1,10
66,0.3,0.2,0.4,23,23,78,87,23,0.45,1,10
67,0.3,0.2,0.4,24,19,74,88,27,0.45,1,10
68,0.3,0.2,0.4,23,18,79,88,22,0.45,1,10
69,0.3,0.2,0.4,23,21,75,88,26,0.45,1,10
70,0.3,0.2,0.4,24,21,70,88,31,0.45,1,10
71,0.3,0.2,0.4,23,18,79,88,22,0.45,1,10
72,0.3,0.2,0.4,23,23,78,89,23,0.45,1,10
73,0.3,0.2,0.4,22,21,79,88,22,0.45,1,10
74,0.3,0.2,0.4,23,18,79,88,22,0.45,1,10
75,0.3,0.2,0.4,25,21,75,88,26,0.45,1,10
76,0.3,0.2,0.4,22,21,79,88,22,0.45,1,10
77,0.3,0.2,0.4,23,18,78,86,23,0.45,1,10
78,0.3,0.2,0.4,23,21,79,88,22,0.45,1,10
79,0.3,0.2,0.4,22,21,81,88,20,0.45,1,10
80,0.3,0.2,0.4,23,19,78,84,23,0.45,1,10
81,0.3,0.2,0.4,23,19,79,88,22,0.45,1,10
82,0.3,0.2,0.4,22,23,78,88,23,0.45,1,10
83,0.3,0.2,0.4,23,18,73,88,28,0.45,1,10
84,0.3,0.2,0.4,23,21,79,83,22,0.45,1,10
85,0.3,0.2,0.4,22,23,77,88,24,0.45,1,10
86,0.3,0.2,0.4,23,17,78,86,23,0.45,1,10
87,0.3,0.2,0.4,23,20,79,84,22,0.45,1,10
88,0.3,0.2,0.4,23,23,76,83,25,0.45,1,10
89,0.3,0.2,0.4,23,17,79,88,22,0.45,1,10
90,0.3,0.2,0.4,23,20,79,88,22,0.45,1,10
91,0.3,0.2,0.4,22,23,79,86,22,0.45,1,10
92,0.3,0.2,0.4,23,18,79,92,22,0.45,1,10
93,0.3,0.2,0.4,23,20,76,88,25,0.45,1,10
94,0.3,0.2,0.4,22,23,78,-112,23,0.45,0,10
95,0.3,0.2,0.4,23,23,79,87,22,0.45,1,10
96,0.3,0.2,0.4,23,14,73,82,28,0.45,1,10
97,0.3,0.2,0.4,23,23,75,86,26,0.45,1,10
98,0.3,0.2,0.4,25,23,76,88,25,0.45,1,10
99,0.3,0.2,0.4,25,23,-114,-103,15,0.45,0,10
100,0.3,0.2,0.4,25,23,-115,-103,16,0.45,0,10
101,0.3,0.2,0.4,12,18,-112,-103,13,0.45,0,10
102,0.3,0.2,0.4,13,17,-137,-130,38,0.45,0,10
103,0.3,0.2,0.4,14,17,-129,-132,33,0.45,0,10
104,0.3,0.2,0.4,15,16,-161,-116,62,0.45,0,10
105,0.3,0.2,0.4,15,11,-119,-109,20,0.45,0,10
106,0.3,0.2,0.4,11,18,-128,-144,45,0.45,0,10
107,0.3,0.2,0.4,11,17,-127,-120,28,0.45,0,10
108,0.3,0.2,0.4,11,16,-157,-119,58,0.45,0,10
109,0.3,0.2,0.4,12,11,-145,-125,46,0.45,0,10
110,0.3,0.2,0.4,13,22,-210,37,111,0.45,0,10
111,0.3,0.2,0.4,19,11,-117,92,18,0.45,0,10
112,0.3,0.2,0.4,19,9,-126,91,27,0.45,0,10
113,0.3,0.2,0.4,19,13,-125,76,26,0.45,0,10
114,0.3,0.2,0.4,19,10,-196,92,97,0.45,0,10
115,0.3,0.2,0.4,16,10,-122,92,23,0.45,0,10
116,0.3,0.2,0.4,16,10,-152,92,53,0.45,0,10
117,0.3,0.2,0.4,7,10,-124,92,25,0.45,0,10
118,0.3,0.2,0.4,14,10,-139,92,40,0.45,0,10
119,0.3,0.2,0.4,13,10,-148,92,49,0.45,0,10
120,0.3,0.2,0.4,14,10,-161,92,62,0.45,0,10
121,0.3,0.2,0.4,27,10,-1,92,102,0.45,1,10
122,0.3,0.2,0.4,20,19,76,92,25,0.45,1,10
123,0.3,0.2,0.4,20,10,83,92,18,0.45,1,10
124,0.3,0.2,0.4,20,18,82,92,19,0.45,1,10
125,0.3,0.2,0.4,18,15,83,90,18,0.45,1,10
126,0.3,0.2,0.4,21,16,80,91,21,0.45,1,10
127,0.3,0.2,0.4,20,18,76,92,25,0.45,1,10
128,0.3,0.2,0.4,18,13,81,90,20,0.45,1,10
129,0.3,0.2,0.4,20,17,82,92,19,0.45,1,10
130,0.3,0.2,0.4,20,18,82,92,19,0.45,1,10
131,0.3,0.2,0.4,18,18,81,-107,20,0.45,0,10
132,0.3,0.2,0.4,20,12,82,92,19,0.45,1,10
133,0.3,0.2,0.4,20,11,-156,92,57,0.45,0,10
134,0.3,0.2,0.4,19,19,83,92,18,0.45,1,10
135,0.3,0.2,0.4,19,11,83,91,18,0.45,1,10
136,0.3,0.2,0.4,20,20,83,92,18,0.45,1,10
137,0.3,0.2,0.4,19,20,81,-108,20,0.45,0,10
138,0.3,0.2,0.4,22,23,77,81,24,0.45,1,10
139,0.3,0.2,0.4,20,11,79,92,22,0.45,1,10
140,0.3,0.2,0.4,21,18,79,92,22,0.45,1,10
141,0.3,0.2,0.4,20,19,78,92,23,0.45,1,10
142,0.3,0.2,0.4,19,11,83,92,18,0.45,1,10
143,0.3,0.2,0.4,25,18,63,92,38,0.45,1,10
144,0.3,0.2,0.4,19,19,83,92,18,0.45,1,10
145,0.3,0.2,0.4,19,11,83,92,18,0.45,1,10
146,0.3,0.2,0.4,20,18,83,92,18,0.45,1,10
147,0.3,0.2,0.4,19,19,81,92,20,0.45,1,10
148,0.3,0.2,0.4,19,15,83,86,18,0.45,1,10
