eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.5,0.2,0.4,0,0,-122,-110,23,0.45,0,10
1,0.5,0.2,0.4,0,0,-123,-120,24,0.45,0,10
2,0.5,0.2,0.4,0,0,-108,-120,21,0.45,0,10
3,0.5,0.2,0.4,0,0,-104,-134,35,0.45,0,10
4,0.5,0.2,0.4,0,0,-134,-150,51,0.45,0,10
5,0.5,0.2,0.4,0,0,-127,-175,76,0.45,0,10
6,0.5,0.2,0.4,0,0,-127,-114,28,0.45,0,10
7,0.5,0.2,0.4,0,0,-149,-163,64,0.45,0,10
8,0.5,0.2,0.4,0,0,-121,-133,34,0.45,0,10
9,0.5,0.2,0.4,0,0,-134,-135,36,0.45,0,10
10,0.5,0.2,0.4,0,24,-112,3,98,0.45,0,10
11,0.5,0.2,0.4,9,10,-139,92,40,0.45,0,10
12,0.5,0.2,0.4,10,10,-120,91,21,0.45,0,10
13,0.5,0.2,0.4,10,4,-149,-117,50,0.45,0,10
14,0.5,0.2,0.4,10,15,-174,71,75,0.45,0,10
15,0.5,0.2,0.4,14,10,-109,92,10,0.45,0,10
16,0.5,0.2,0.4,18,10,63,90,38,0.45,1,10
17,0.5,0.2,0.4,17,24,87,87,14,0.45,1,10
18,0.5,0.2,0.4,17,20,87,-113,14,0.45,0,10
19,0.5,0.2,0.4,17,13,87,86,15,0.45,1,10
20,0.5,0.2,0.4,19,12,-104,92,9,0.45,0,10
21,0.5,0.2,0.4,16,17,86,92,15,0.45,1,10
22,0.5,0.2,0.4,17,18,87,92,14,0.45,1,10
23,0.5,0.2,0.4,21,14,78,89,23,0.45,1,10
24,0.5,0.2,0.4,22,11,70,89,31,0.45,1,10
25,0.5,0.2,0.4,18,18,87,92,14,0.45,1,10
26,0.5,0.2,0.4,19,19,-116,92,17,0.45,0,10
27,0.5,0.2,0.4,19,13,87,84,17,0.45,1,10
28,0.5,0.2,0.4,15,17,87,92,14,0.45,1,10
29,0.5,0.2,0.4,18,17,-107,92,9,0.45,0,10
30,0.5,0.2,0.4,18,12,87,92,14,0.45,1,10
31,0.5,0.2,0.4,16,18,87,92,14,0.45,1,10
32,0.5,0.2,0.4,18,18,87,92,14,0.45,1,10
33,0.5,0.2,0.4,18,12,85,92,16,0.45,1,10
34,0.5,0.2,0.4,16,16,81,92,20,0.45,1,10
35,0.5,0.2,0.4,19,16,83,92,18,0.45,1,10
36,0.5,0.2,0.4,25,13,73,92,28,0.45,1,10
37,0.5,0.2,0.4,18,17,84,92,17,0.45,1,10
38,0.5,0.2,0.4,19,21,-114,81,20,0.45,0,10
39,0.5,0.2,0.4,16,14,87,91,14,0.45,1,10
