eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.2,0.4,0,0,-122,-112,23,0.45,0,10
1,0.1,0.2,0.4,0,0,-110,-125,26,0.45,0,10
2,0.1,0.2,0.4,0,14,-124,69,32,0.45,0,10
3,0.1,0.2,0.4,9,10,-117,92,18,0.45,0,10
4,0.1,0.2,0.4,10,10,-126,90,27,0.45,0,10
5,0.1,0.2,0.4,10,10,-128,90,29,0.45,0,10
6,0.1,0.2,0.4,10,10,-122,-114,23,0.45,0,10
7,0.1,0.2,0.4,10,10,-122,90,23,0.45,0,10
8,0.1,0.2,0.4,10,12,-116,88,17,0.45,0,10
9,0.1,0.2,0.4,10,12,-108,-120,21,0.45,0,10
10,0.1,0.2,0.4,10,7,-130,-108,31,0.45,0,10
11,0.1,0.2,0.4,11,6,-129,-124,30,0.45,0,10
12,0.1,0.2,0.4,12,12,-124,81,25,0.45,0,10
13,0.1,0.2,0.4,17,10,-194,91,95,0.45,0,10
14,0.1,0.2,0.4,17,10,-124,92,25,0.45,0,10
15,0.1,0.2,0.4,17,10,-194,88,95,0.45,0,10
16,0.1,0.2,0.4,17,10,-167,92,68,0.45,0,10
17,0.1,0.2,0.4,17,10,-117,92,18,0.45,0,10
18,0.1,0.2,0.4,17,10,-116,92,17,0.45,0,10
19,0.1,0.2,0.4,17,10,-118,91,19,0.45,0,10
20,0.1,0.2,0.4,17,10,-128,91,29,0.45,0,10
21,0.1,0.2,0.4,17,10,-142,91,43,0.45,0,10
22,0.1,0.2,0.4,16,11,70,87,31,0.45,1,10
23,0.1,0.2,0.4,21,19,87,92,14,0.45,1,10
24,0.1,0.2,0.4,22,10,85,92,16,0.45,1,10
25,0.1,0.2,0.4,14,23,84,86,17,0.45,1,10
26,0.1,0.2,0.4,22,10,82,92,19,0.45,1,10
27,0.1,0.2,0.4,18,19,87,92,14,0.45,1,10
28,0.1,0.2,0.4,17,17,83,90,18,0.45,1,10
29,0.1,0.2,0.4,22,17,84,78,23,0.45,1,10
30,0.1,0.2,0.4,26,16,73,92,28,0.45,1,10
31,0.1,0.2,0.4,16,17,87,92,14,0.45,1,10
32,0.1,0.2,0.4,20,15,83,91,18,0.45,1,10
33,0.1,0.2,0.4,20,16,86,92,15,0.45,1,10
34,0.1,0.2,0.4,17,17,86,92,15,0.45,1,10
35,0.1,0.2,0.4,19,15,87,92,14,0.45,1,10
36,0.1,0.2,0.4,20,17,84,90,17,0.45,1,10
37,0.1,0.2,0.4,17,16,85,92,16,0.45,1,10
38,0.1,0.2,0.4,20,15,-120,92,21,0.45,0,10
39,0.1,0.2,0.4,19,16,83,92,18,0.45,1,10
40,0.1,0.2,0.4,21,12,74,92,27,0.45,1,10
41,0.1,0.2,0.4,20,18,79,92,22,0.45,1,10
42,0.1,0.2,0.4,19,16,-114,92,15,0.45,0,10
43,0.1,0.2,0.4,19,12,-120,92,21,0.45,0,10
44,0.1,0.2,0.4,20,16,83,92,18,0.45,1,10
45,0.1,0.2,0.4,18,13,83,92,18,0.45,1,10
46,0.1,0.2,0.4,23,13,59,92,42,0.45,1,10
47,0.1,0.2,0.4,21,20,76,89,25,0.45,1,10
48,0.1,0.2,0.4,22,16,79,92,22,0.45,1,10
49,0.1,0.2,0.4,23,16,81,92,20,0.45,1,10
