eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.2,0.4,0,0,-103,-118,19,0.45,0,10
1,0.1,0.2,0.4,0,0,-117,-147,48,0.45,0,10
2,0.1,0.2,0.4,0,0,-108,-134,35,0.45,0,10
3,0.1,0.2,0.4,0,0,-123,-135,36,0.45,0,10
4,0.1,0.2,0.4,0,12,-144,76,45,0.45,0,10
5,0.1,0.2,0.4,8,9,-107,92,9,0.45,0,10
6,0.1,0.2,0.4,17,10,49,92,52,0.45,1,10
7,0.1,0.2,0.4,14,22,-110,68,33,0.45,0,10
8,0.1,0.2,0.4,27,11,-60,91,161,0.45,1,10
9,0.1,0.2,0.4,20,24,85,86,16,0.45,1,10
10,0.1,0.2,0.4,24,10,-127,91,28,0.45,0,10
11,0.1,0.2,0.4,16,19,83,89,18,0.45,1,10
12,0.1,0.2,0.4,24,13,83,92,18,0.45,1,10
13,0.1,0.2,0.4,20,21,84,-111,17,0.45,0,10
14,0.1,0.2,0.4,20,9,84,92,17,0.45,1,10
15,0.1,0.2,0.4,17,29,84,57,44,0.45,1,10
16,0.1,0.2,0.4,24,19,83,92,18,0.45,1,10
17,0.1,0.2,0.4,21,12,83,92,18,0.45,1,10
18,0.1,0.2,0.4,19,20,85,91,16,0.45,1,10
19,0.1,0.2,0.4,22,18,83,92,18,0.45,1,10
20,0.1,0.2,0.4,23,12,85,92,16,0.45,1,10
21,0.1,0.2,0.4,20,17,76,90,25,0.45,1,10
22,0.1,0.2,0.4,23,23,82,84,19,0.45,1,10
23,0.1,0.2,0.4,22,17,85,91,16,0.45,1,10
24,0.1,0.2,0.4,24,14,-138,91,39,0.45,0,10
25,0.1,0.2,0.4,19,16,84,92,17,0.45,1,10
26,0.1,0.2,0.4,20,22,85,87,16,0.45,1,10
27,0.1,0.2,0.4,25,18,73,92,28,0.45,1,10
28,0.1,0.2,0.4,20,16,83,90,18,0.45,1,10
29,0.1,0.2,0.4,23,16,-114,92,15,0.45,0,10
30,0.1,0.2,0.4,17,20,87,88,14,0.45,1,10
31,0.1,0.2,0.4,18,15,84,84,17,0.45,1,10
32,0.1,0.2,0.4,19,14,86,92,15,0.45,1,10
33,0.1,0.2,0.4,17,20,84,-163,64,0.45,0,10
34,0.1,0.2,0.4,19,12,80,90,21,0.45,1,10
35,0.1,0.2,0.4,18,17,84,90,17,0.45,1,10
36,0.1,0.2,0.4,19,19,87,91,14,0.45,1,10
37,0.1,0.2,0.4,17,13,87,92,14,0.45,1,10
38,0.1,0.2,0.4,19,11,-103,92,9,0.45,0,10
39,0.1,0.2,0.4,17,19,84,88,17,0.45,1,10
40,0.1,0.2,0.4,17,19,86,-113,15,0.45,0,10
41,0.1,0.2,0.4,19,20,87,91,14,0.45,1,10
42,0.1,0.2,0.4,17,10,87,92,14,0.45,1,10
43,0.1,0.2,0.4,19,15,81,92,20,0.45,1,10
44,0.1,0.2,0.4,20,18,85,91,16,0.45,1,10
45,0.1,0.2,0.4,18,14,83,92,18,0.45,1,10
46,0.1,0.2,0.4,18,17,87,91,14,0.45,1,10
47,0.1,0.2,0.4,21,19,81,92,20,0.45,1,10
48,0.1,0.2,0.4,22,15,-120,92,21,0.45,0,10
49,0.1,0.2,0.4,16,16,87,92,14,0.45,1,10
50,0.1,0.2,0.4,19,15,87,90,14,0.45,1,10
51,0.1,0.2,0.4,20,18,-105,92,9,0.45,0,10
52,0.1,0.2,0.4,17,16,87,92,14,0.45,1,10
53,0.1,0.2,0.4,18,15,84,92,17,0.45,1,10
54,0.1,0.2,0.4,22,18,78,90,23,0.45,1,10
55,0.1,0.2,0.4,18,16,87,92,14,0.45,1,10
56,0.1,0.2,0.4,20,18,83,84,18,0.45,1,10
57,0.1,0.2,0.4,21,17,82,92,19,0.45,1,10
58,0.1,0.2,0.4,17,20,83,86,18,0.45,1,10
59,0.1,0.2,0.4,19,16,84,92,17,0.45,1,10
60,0.1,0.2,0.4,20,21,81,85,20,0.45,1,10
61,0.1,0.2,0.4,21,15,-107,92,9,0.45,0,10
62,0.1,0.2,0.4,17,15,85,92,16,0.45,1,10
63,0.1,0.2,0.4,20,19,83,92,18,0.45,1,10
64,0.1,0.2,0.4,19,15,83,89,18,0.45,1,10
65,0.1,0.2,0.4,21,16,87,90,14,0.45,1,10
66,0.1,0.2,0.4,20,19,83,91,18,0.45,1,10
67,0.1,0.2,0.4,19,14,85,92,16,0.45,1,10
68,0.1,0.2,0.4,19,16,85,91,16,0.45,1,10
69,0.1,0.2,0.4,21,20,81,92,20,0.45,1,10
70,0.1,0.2,0.4,19,14,85,92,16,0.45,1,10
71,0.1,0.2,0.4,20,13,83,92,18,0.45,1,10
72,0.1,0.2,0.4,20,18,84,92,17,0.45,1,10
73,0.1,0.2,0.4,21,15,-139,92,40,0.45,0,10
74,0.1,0.2,0.4,19,13,84,92,17,0.45,1,10
75,0.1,0.2,0.4,18,18,84,89,17,0.45,1,10
76,0.1,0.2,0.4,21,21,85,92,16,0.45,1,10
77,0.1,0.2,0.4,19,13,84,92,17,0.45,1,10
78,0.1,0.2,0.4,21,15,75,92,26,0.45,1,10
79,0.1,0.2,0.4,20,18,79,92,22,0.45,1,10
80,0.1,0.2,0.4,20,13,-114,91,15,0.45,0,10
81,0.1,0.2,0.4,20,15,-109,92,10,0.45,0,10
82,0.1,0.2,0.4,20,12,79,92,22,0.45,1,10
83,0.1,0.2,0.4,19,20,83,-119,20,0.45,0,10
84,0.1,0.2,0.4,20,13,83,92,18,0.45,1,10
85,0.1,0.2,0.4,19,18,83,92,18,0.45,1,10
86,0.1,0.2,0.4,20,18,83,92,18,0.45,1,10
87,0.1,0.2,0.4,21,13,83,92,18,0.45,1,10
88,0.1,0.2,0.4,19,16,80,92,21,0.45,1,10
89,0.1,0.2,0.4,20,20,83,88,18,0.45,1,10
90,0.1,0.2,0.4,21,16,83,91,18,0.45,1,10
91,0.1,0.2,0.4,21,14,-106,92,9,0.45,0,10
92,0.1,0.2,0.4,19,18,81,92,20,0.45,1,10
93,0.1,0.2,0.4,20,17,83,92,18,0.45,1,10
94,0.1,0.2,0.4,21,16,84,90,17,0.45,1,10
95,0.1,0.2,0.4,19,17,81,92,20,0.45,1,10
96,0.1,0.2,0.4,21,14,-104,92,9,0.45,0,10
97,0.1,0.2,0.4,19,15,83,92,18,0.45,1,10
98,0.1,0.2,0.4,18,17,85,92,16,0.45,1,10
99,0.1,0.2,0.4,19,17,85,92,16,0.45,1,10
100,0.1,0.2,0.4,20,15,74,91,27,0.45,1,10
101,0.1,0.2,0.4,18,18,83,90,18,0.45,1,10
102,0.1,0.2,0.4,19,15,85,92,16,0.45,1,10
103,0.1,0.2,0.4,16,15,85,92,16,0.45,1,10
104,0.1,0.2,0.4,19,17,83,90,18,0.45,1,10
105,0.1,0.2,0.4,18,16,85,92,16,0.45,1,10
106,0.1,0.2,0.4,17,15,85,92,16,0.45,1,10
107,0.1,0.2,0.4,19,17,85,92,16,0.45,1,10
108,0.1,0.2,0.4,18,16,85,92,16,0.45,1,10
109,0.1,0.2,0.4,19,15,80,92,21,0.45,1,10
110,0.1,0.2,0.4,19,17,85,89,16,0.45,1,10
111,0.1,0.2,0.4,18,16,85,91,16,0.45,1,10
112,0.1,0.2,0.4,17,14,85,92,16,0.45,1,10
113,0.1,0.2,0.4,19,17,85,92,16,0.45,1,10
114,0.1,0.2,0.4,18,17,85,92,16,0.45,1,10
115,0.1,0.2,0.4,19,13,-110,92,11,0.45,0,10
116,0.1,0.2,0.4,17,17,85,91,16,0.45,1,10
117,0.1,0.2,0.4,18,13,-106,90,11,0.45,0,10
118,0.1,0.2,0.4,18,18,83,90,18,0.45,1,10
119,0.1,0.2,0.4,17,13,85,92,16,0.45,1,10
120,0.1,0.2,0.4,19,17,83,92,18,0.45,1,10
121,0.1,0.2,0.4,17,19,84,-108,17,0.45,0,10
122,0.1,0.2,0.4,21,18,72,92,29,0.45,1,10
123,0.1,0.2,0.4,18,11,85,92,16,0.45,1,10
124,0.1,0.2,0.4,18,21,85,92,16,0.45,1,10
125,0.1,0.2,0.4,18,18,83,92,18,0.45,1,10
126,0.1,0.2,0.4,18,11,85,92,16,0.45,1,10
127,0.1,0.2,0.4,18,19,84,92,17,0.45,1,10
128,0.1,0.2,0.4,18,18,85,91,16,0.45,1,10
129,0.1,0.2,0.4,18,11,85,92,16,0.45,1,10
130,0.1,0.2,0.4,18,19,85,92,16,0.45,1,10
