eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.2,0.4,0,0,-120,-131,32,0.45,0,10
1,0.1,0.2,0.4,0,0,-124,-125,26,0.45,0,10
2,0.1,0.2,0.4,0,0,-106,-124,25,0.45,0,10
3,0.1,0.2,0.4,0,0,-109,-178,79,0.45,0,10
4,0.1,0.2,0.4,0,0,-109,-134,35,0.45,0,10
5,0.1,0.2,0.4,0,0,-108,-123,24,0.45,0,10
6,0.1,0.2,0.4,0,0,-149,-137,50,0.45,0,10
7,0.1,0.2,0.4,0,0,-112,-151,52,0.45,0,10
8,0.1,0.2,0.4,0,0,-130,-130,31,0.45,0,10
9,0.1,0.2,0.4,0,0,-106,-125,26,0.45,0,10
10,0.1,0.2,0.4,0,0,-174,-170,75,0.45,0,10
11,0.1,0.2,0.4,0,0,-121,-117,22,0.45,0,10
12,0.1,0.2,0.4,0,19,-171,58,72,0.45,0,10
13,0.1,0.2,0.4,11,12,-135,90,36,0.45,0,10
14,0.1,0.2,0.4,11,5,-113,-131,32,0.45,0,10
15,0.1,0.2,0.4,21,26,69,-13,114,0.45,1,10
16,0.1,0.2,0.4,25,19,76,90,25,0.45,1,10
17,0.1,0.2,0.4,23,10,78,92,23,0.45,1,10
18,0.1,0.2,0.4,26,18,80,92,21,0.45,1,10
19,0.1,0.2,0.4,22,11,78,92,23,0.45,1,10
20,0.1,0.2,0.4,27,20,76,88,25,0.45,1,10
21,0.1,0.2,0.4,23,25,79,86,22,0.45,1,10
22,0.1,0.2,0.4,26,12,81,92,20,0.45,1,10
23,0.1,0.2,0.4,23,19,80,90,21,0.45,1,10
24,0.1,0.2,0.4,21,17,-123,92,24,0.45,0,10
25,0.1,0.2,0.4,25,13,54,91,47,0.45,1,10
26,0.1,0.2,0.4,27,16,73,92,28,0.45,1,10
27,0.1,0.2,0.4,20,20,81,92,20,0.45,1,10
28,0.1,0.2,0.4,26,9,74,92,27,0.45,1,10
29,0.1,0.2,0.4,23,22,81,79,22,0.45,1,10
30,0.1,0.2,0.4,22,19,81,91,20,0.45,1,10
31,0.1,0.2,0.4,21,13,81,90,20,0.45,1,10
32,0.1,0.2,0.4,23,19,80,92,21,0.45,1,10
33,0.1,0.2,0.4,21,16,80,92,21,0.45,1,10
34,0.1,0.2,0.4,23,12,74,91,27,0.45,1,10
