eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-204.25,343,0.1,0,20,4
1,0.1,0.31,0.5,0.0,-192.0,160,0.1,0,20,4
2,0.1,0.31,0.5,0.0,-180.75,208,0.1,0,20,4
3,0.1,0.31,0.5,0.0,-266.0,361,0.1,0,20,4
4,0.1,0.31,0.5,0.0,-159.5,96,0.1,0,20,4
5,0.1,0.31,0.5,10.75,-168.75,255,0.1,0,20,4
6,0.1,0.31,0.5,6.5,-137.5,204,0.1,0,20,4
7,0.1,0.31,0.5,38.0,-126.25,236,0.1,0,20,4
8,0.1,0.31,0.5,19.0,-106.0,212,0.1,0,20,4
9,0.1,0.31,0.5,17.0,-78.0,131,0.1,0,20,4
10,0.1,0.31,0.5,16.75,-56.25,113,0.1,0,20,4
11,0.1,0.31,0.5,21.5,-87.5,167,0.1,0,20,4
12,0.1,0.31,0.5,20.5,-185.5,535,0.1,0,20,4
13,0.1,0.31,0.5,17.75,-84.75,181,0.1,0,20,4
14,0.1,0.31,0.5,26.75,-29.25,184,0.1,0,20,4
15,0.1,0.31,0.5,22.25,-51.25,120,0.1,0,20,4
16,0.1,0.31,0.5,26.0,9.0,65,0.1,0,20,4
17,0.1,0.31,0.5,24.0,-46.5,69,0.1,0,20,4
18,0.1,0.31,0.5,24.0,-12.5,140,0.1,0,20,4
19,0.1,0.31,0.5,46.25,-4.5,304,0.1,1,20,4
20,0.1,0.31,0.5,36.25,57.25,88,0.1,1,20,4
21,0.1,0.31,0.5,32.5,65.0,57,0.1,1,20,4
22,0.1,0.31,0.5,29.0,71.25,45,0.1,1,20,4
23,0.1,0.31,0.5,30.0,68.75,45,0.1,1,20,4
24,0.1,0.31,0.5,30.25,12.25,54,0.1,0,20,4
25,0.1,0.31,0.5,39.25,-10.0,128,0.1,0,20,4
26,0.1,0.31,0.5,44.25,30.5,188,0.1,1,20,4
27,0.1,0.31,0.5,32.25,62.0,53,0.1,1,20,4
28,0.1,0.31,0.5,30.25,71.25,37,0.1,1,20,4
29,0.1,0.31,0.5,30.5,68.5,45,0.1,1,20,4
30,0.1,0.31,0.5,29.25,-42.75,61,0.1,0,20,4
31,0.1,0.31,0.5,37.0,49.0,88,0.1,1,20,4
32,0.1,0.31,0.5,33.0,63.5,52,0.1,1,20,4
33,0.1,0.31,0.5,29.25,72.25,43,0.1,1,20,4
