eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-163.5,84,0.1,0,15,4
1,0.1,0.31,0.5,0.0,-251.75,361,0.1,0,15,4
2,0.1,0.31,0.5,20.0,-164.5,349,0.1,0,15,4
3,0.1,0.31,0.5,16.0,-83.75,225,0.1,0,15,4
4,0.1,0.31,0.5,15.25,-76.5,124,0.1,0,15,4
5,0.1,0.31,0.5,23.5,-60.25,137,0.1,0,15,4
6,0.1,0.31,0.5,25.5,24.5,31,0.1,0,15,4
7,0.1,0.31,0.5,22.0,76.75,40,0.1,1,15,4
8,0.1,0.31,0.5,23.0,74.0,44,0.1,1,15,4
9,0.1,0.31,0.5,22.25,77.25,36,0.1,1,15,4
10,0.1,0.31,0.5,24.0,15.75,65,0.1,0,15,4
11,0.1,0.31,0.5,28.25,9.75,61,0.1,0,15,4
12,0.1,0.31,0.5,24.75,20.75,53,0.1,0,15,4
13,0.1,0.31,0.5,19.75,-20.5,27,0.1,0,15,4
14,0.1,0.31,0.5,20.75,59.75,93,0.1,1,15,4
15,0.1,0.31,0.5,16.75,84.25,19,0.1,1,15,4
16,0.1,0.31,0.5,17.0,32.25,24,0.1,0,15,4
17,0.1,0.31,0.5,17.75,80.0,27,0.1,1,15,4
18,0.1,0.31,0.5,16.25,84.25,18,0.1,1,15,4
19,0.1,0.31,0.5,18.0,18.0,73,0.1,0,15,4
20,0.1,0.31,0.5,16.5,84.0,20,0.1,1,15,4
21,0.1,0.31,0.5,18.0,79.5,32,0.1,1,15,4
22,0.1,0.31,0.5,16.75,84.0,19,0.1,1,15,4
23,0.1,0.31,0.5,16.5,84.5,18,0.1,1,15,4
24,0.1,0.31,0.5,16.25,35.75,17,0.1,0,15,4
25,0.1,0.31,0.5,16.25,34.25,18,0.1,0,15,4
26,0.1,0.31,0.5,17.25,81.75,25,0.1,1,15,4
27,0.1,0.31,0.5,16.5,25.5,54,0.1,0,15,4
28,0.1,0.31,0.5,16.25,83.25,18,0.1,1,15,4
29,0.1,0.31,0.5,16.75,83.75,19,0.1,1,15,4
30,0.1,0.31,0.5,17.25,10.0,105,0.1,0,15,4
31,0.1,0.31,0.5,16.75,85.5,18,0.1,1,15,4
32,0.1,0.31,0.5,17.0,81.25,21,0.1,1,15,4
33,0.1,0.31,0.5,16.75,24.75,47,0.1,0,15,4
34,0.1,0.31,0.5,25.5,61.5,107,0.1,1,15,4
35,0.1,0.31,0.5,18.5,82.25,25,0.1,1,15,4
