eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-142.125,143,0.1,0,15,8
1,0.1,0.31,0.5,6.375,-147.25,167,0.1,0,15,8
2,0.1,0.31,0.5,4.75,-99.0,148,0.1,0,15,8
3,0.1,0.31,0.5,8.375,-116.25,532,0.1,0,15,8
4,0.1,0.31,0.5,11.25,-47.125,129,0.1,0,15,8
5,0.1,0.31,0.5,8.375,-58.375,103,0.1,0,15,8
6,0.1,0.31,0.5,9.75,-21.0,34,0.1,0,15,8
7,0.1,0.31,0.5,16.5,-52.125,151,0.1,0,15,8
8,0.1,0.31,0.5,17.625,-31.5,125,0.1,0,15,8
9,0.1,0.31,0.5,17.625,-6.25,73,0.1,0,15,8
10,0.1,0.31,0.5,34.25,-10.25,441,0.1,0,15,8
11,0.1,0.31,0.5,20.25,32.0,166,0.1,0,15,8
12,0.1,0.31,0.5,21.75,50.25,58,0.1,0,15,8
13,0.1,0.31,0.5,20.25,15.875,90,0.1,0,15,8
14,0.1,0.31,0.5,19.625,-33.0,187,0.1,0,15,8
15,0.1,0.31,0.5,19.375,46.0,69,0.1,0,15,8
16,0.1,0.31,0.5,22.25,11.875,88,0.1,0,15,8
17,0.1,0.31,0.5,18.5,25.75,46,0.1,0,15,8
18,0.1,0.31,0.5,19.5,-18.875,90,0.1,0,15,8
19,0.1,0.31,0.5,21.125,-32.625,292,0.1,0,15,8
20,0.1,0.31,0.5,18.0,54.125,42,0.1,0,15,8
21,0.1,0.31,0.5,17.75,44.5,118,0.1,0,15,8
22,0.1,0.31,0.5,17.875,49.125,63,0.1,0,15,8
23,0.1,0.31,0.5,17.75,50.75,51,0.1,0,15,8
24,0.1,0.31,0.5,20.25,25.5,78,0.1,0,15,8
25,0.1,0.31,0.5,20.75,40.0,94,0.1,0,15,8
26,0.1,0.31,0.5,18.0,22.75,51,0.1,0,15,8
27,0.1,0.31,0.5,22.25,14.5,88,0.1,0,15,8
28,0.1,0.31,0.5,22.75,14.125,105,0.1,0,15,8
29,0.1,0.31,0.5,17.875,-22.375,166,0.1,0,15,8
30,0.1,0.31,0.5,21.25,78.125,53,0.1,1,15,8
31,0.1,0.31,0.5,20.375,53.5,60,0.1,0,15,8
32,0.1,0.31,0.5,21.75,76.5,54,0.1,1,15,8
33,0.1,0.31,0.5,22.125,-14.0,100,0.1,0,15,8
34,0.1,0.31,0.5,20.75,55.875,52,0.1,0,15,8
35,0.1,0.31,0.5,20.625,79.5,54,0.1,1,15,8
36,0.1,0.31,0.5,20.375,50.125,93,0.1,0,15,8
37,0.1,0.31,0.5,21.375,77.5,49,0.1,1,15,8
38,0.1,0.31,0.5,21.0,78.125,51,0.1,1,15,8
39,0.1,0.31,0.5,20.875,78.75,51,0.1,1,15,8
40,0.1,0.31,0.5,21.0,52.5,58,0.1,0,15,8
41,0.1,0.31,0.5,21.25,54.0,46,0.1,0,15,8
42,0.1,0.31,0.5,22.375,72.625,64,0.1,1,15,8
43,0.1,0.31,0.5,24.5,46.0,82,0.1,0,15,8
44,0.1,0.31,0.5,22.125,77.0,52,0.1,1,15,8
45,0.1,0.31,0.5,22.875,54.625,55,0.1,0,15,8
46,0.1,0.31,0.5,21.5,77.875,51,0.1,1,15,8
47,0.1,0.31,0.5,22.0,48.625,91,0.1,0,15,8
48,0.1,0.31,0.5,22.375,73.875,78,0.1,1,15,8
49,0.1,0.31,0.5,21.625,3.75,49,0.1,0,15,8
50,0.1,0.31,0.5,22.25,3.625,51,0.1,0,15,8
51,0.1,0.31,0.5,17.75,-18.5,53,0.1,0,15,8
52,0.1,0.31,0.5,17.0,5.125,46,0.1,0,15,8
53,0.1,0.31,0.5,22.25,-12.5,127,0.1,0,15,8
54,0.1,0.31,0.5,21.75,2.875,86,0.1,0,15,8
55,0.1,0.31,0.5,19.75,-27.875,59,0.1,0,15,8
56,0.1,0.31,0.5,16.75,-26.625,183,0.1,0,15,8
57,0.1,0.31,0.5,20.625,-20.625,95,0.1,0,15,8
58,0.1,0.31,0.5,22.875,40.875,119,0.1,0,15,8
59,0.1,0.31,0.5,16.0,32.125,33,0.1,0,15,8
60,0.1,0.31,0.5,15.25,56.5,44,0.1,0,15,8
61,0.1,0.31,0.5,18.375,8.625,146,0.1,0,15,8
62,0.1,0.31,0.5,18.125,80.25,46,0.1,1,15,8
63,0.1,0.31,0.5,18.375,79.125,43,0.1,1,15,8
64,0.1,0.31,0.5,17.625,56.5,29,0.1,0,15,8
65,0.1,0.31,0.5,17.75,26.5,43,0.1,0,15,8
66,0.1,0.31,0.5,17.625,80.75,34,0.1,1,15,8
67,0.1,0.31,0.5,19.5,51.75,93,0.1,0,15,8
68,0.1,0.31,0.5,17.25,59.0,27,0.1,0,15,8
69,0.1,0.31,0.5,20.125,74.125,74,0.1,1,15,8
70,0.1,0.31,0.5,16.875,82.875,29,0.1,1,15,8
71,0.1,0.31,0.5,18.0,51.5,59,0.1,0,15,8
72,0.1,0.31,0.5,17.125,57.25,27,0.1,0,15,8
73,0.1,0.31,0.5,16.875,83.5,33,0.1,1,15,8
74,0.1,0.31,0.5,16.875,83.25,26,0.1,1,15,8
75,0.1,0.31,0.5,16.625,60.75,20,0.1,0,15,8
76,0.1,0.31,0.5,16.75,82.875,29,0.1,1,15,8
77,0.1,0.31,0.5,24.5,65.625,133,0.1,1,15,8
78,0.1,0.31,0.5,24.75,39.75,81,0.1,0,15,8
79,0.1,0.31,0.5,20.75,50.0,50,0.1,0,15,8
80,0.1,0.31,0.5,21.875,55.0,37,0.1,0,15,8
81,0.1,0.31,0.5,20.875,80.125,37,0.1,1,15,8
82,0.1,0.31,0.5,20.25,55.0,47,0.1,0,15,8
83,0.1,0.31,0.5,21.25,79.0,37,0.1,1,15,8
84,0.1,0.31,0.5,20.75,79.875,38,0.1,1,15,8
85,0.1,0.31,0.5,21.125,79.0,49,0.1,1,15,8
86,0.1,0.31,0.5,20.75,55.5,44,0.1,0,15,8
87,0.1,0.31,0.5,21.25,54.625,34,0.1,0,15,8
88,0.1,0.31,0.5,20.125,81.125,40,0.1,1,15,8
89,0.1,0.31,0.5,20.625,25.25,80,0.1,0,15,8
90,0.1,0.31,0.5,21.375,78.25,41,0.1,1,15,8
91,0.1,0.31,0.5,20.625,54.5,46,0.1,0,15,8
92,0.1,0.31,0.5,20.5,79.5,43,0.1,1,15,8
93,0.1,0.31,0.5,21.25,78.875,44,0.1,1,15,8
94,0.1,0.31,0.5,20.75,79.875,44,0.1,1,15,8
95,0.1,0.31,0.5,21.0,48.875,65,0.1,0,15,8
96,0.1,0.31,0.5,21.125,78.25,41,0.1,1,15,8
97,0.1,0.31,0.5,21.0,56.125,31,0.1,0,15,8
98,0.1,0.31,0.5,21.0,78.75,51,0.1,1,15,8
99,0.1,0.31,0.5,21.375,-13.5,29,0.1,0,15,8
100,0.1,0.31,0.5,20.625,-13.75,28,0.1,0,15,8
101,0.1,0.31,0.5,17.125,-39.375,33,0.1,0,15,8
102,0.1,0.31,0.5,24.125,-19.25,134,0.1,0,15,8
103,0.1,0.31,0.5,20.875,-9.75,135,0.1,0,15,8
104,0.1,0.31,0.5,21.625,-0.125,52,0.1,0,15,8
105,0.1,0.31,0.5,22.5,49.5,50,0.1,0,15,8
106,0.1,0.31,0.5,21.375,51.625,39,0.1,0,15,8
107,0.1,0.31,0.5,23.125,42.875,67,0.1,0,15,8
108,0.1,0.31,0.5,21.125,30.0,42,0.1,0,15,8
109,0.1,0.31,0.5,21.375,53.75,37,0.1,0,15,8
110,0.1,0.31,0.5,21.125,50.25,43,0.1,0,15,8
111,0.1,0.31,0.5,22.25,14.0,84,0.1,0,15,8
112,0.1,0.31,0.5,21.875,-4.5,60,0.1,0,15,8
113,0.1,0.31,0.5,22.25,44.0,55,0.1,0,15,8
114,0.1,0.31,0.5,23.0,24.125,42,0.1,0,15,8
115,0.1,0.31,0.5,21.75,29.125,201,0.1,0,15,8
116,0.1,0.31,0.5,20.625,54.0,36,0.1,0,15,8
117,0.1,0.31,0.5,26.375,67.5,96,0.1,1,15,8
118,0.1,0.31,0.5,24.125,75.0,44,0.1,1,15,8
