eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,29.75,-285.5,385,0.1,0,25,4
1,0.1,0.31,0.5,7.25,-176.25,235,0.1,0,25,4
2,0.1,0.31,0.5,7.25,-168.5,122,0.1,0,25,4
3,0.1,0.31,0.5,7.25,-227.5,276,0.1,0,25,4
4,0.1,0.31,0.5,8.0,-208.5,240,0.1,0,25,4
5,0.1,0.31,0.5,7.0,-244.5,290,0.1,0,25,4
6,0.1,0.31,0.5,7.25,-173.5,222,0.1,0,25,4
7,0.1,0.31,0.5,7.25,-267.25,281,0.1,0,25,4
8,0.1,0.31,0.5,6.75,-117.0,151,0.1,0,25,4
9,0.1,0.31,0.5,7.5,-193.0,343,0.1,0,25,4
10,0.1,0.31,0.5,7.5,-412.25,783,0.1,0,25,4
11,0.1,0.31,0.5,6.75,-239.5,440,0.1,0,25,4
12,0.1,0.31,0.5,6.75,-194.0,296,0.1,0,25,4
13,0.1,0.31,0.5,29.5,-353.25,678,0.1,0,25,4
14,0.1,0.31,0.5,16.0,-104.25,257,0.1,0,25,4
15,0.1,0.31,0.5,16.5,-200.5,408,0.1,0,25,4
16,0.1,0.31,0.5,21.25,-110.75,224,0.1,0,25,4
17,0.1,0.31,0.5,15.75,-126.0,318,0.1,0,25,4
18,0.1,0.31,0.5,16.5,-90.0,153,0.1,0,25,4
19,0.1,0.31,0.5,17.25,-167.0,402,0.1,0,25,4
20,0.1,0.31,0.5,16.75,-51.25,88,0.1,0,25,4
21,0.1,0.31,0.5,15.25,-327.0,451,0.1,0,25,4
22,0.1,0.31,0.5,17.25,-196.0,440,0.1,0,25,4
23,0.1,0.31,0.5,42.0,-103.0,343,0.1,0,25,4
24,0.1,0.31,0.5,25.75,-23.75,198,0.1,0,25,4
25,0.1,0.31,0.5,27.25,-67.5,334,0.1,0,25,4
26,0.1,0.31,0.5,26.0,-31.75,219,0.1,0,25,4
27,0.1,0.31,0.5,81.0,-100.0,537,0.1,1,25,4
28,0.1,0.31,0.5,66.5,-16.75,166,0.1,0,25,4
29,0.1,0.31,0.5,32.25,67.0,41,0.1,1,25,4
30,0.1,0.31,0.5,34.5,58.5,77,0.1,1,25,4
