eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,8.0,-206.0,313,0.1,0,20,6
1,0.1,0.31,0.5,11.666666666666666,-124.16666666666667,126,0.1,0,20,6
2,0.1,0.31,0.5,6.166666666666667,-65.33333333333333,53,0.1,0,20,6
3,0.1,0.31,0.5,5.5,-180.66666666666666,303,0.1,0,20,6
4,0.1,0.31,0.5,6.333333333333333,-137.33333333333334,127,0.1,0,20,6
5,0.1,0.31,0.5,6.0,-162.5,348,0.1,0,20,6
6,0.1,0.31,0.5,7.5,-190.83333333333334,389,0.1,0,20,6
7,0.1,0.31,0.5,6.0,-109.5,270,0.1,0,20,6
8,0.1,0.31,0.5,6.333333333333333,-121.83333333333333,269,0.1,0,20,6
9,0.1,0.31,0.5,17.333333333333332,-190.33333333333334,290,0.1,0,20,6
10,0.1,0.31,0.5,10.666666666666666,-112.5,331,0.1,0,20,6
11,0.1,0.31,0.5,11.666666666666666,-123.5,312,0.1,0,20,6
12,0.1,0.31,0.5,11.833333333333334,-119.66666666666667,237,0.1,0,20,6
13,0.1,0.31,0.5,11.0,-50.833333333333336,131,0.1,0,20,6
14,0.1,0.31,0.5,10.666666666666666,-118.0,191,0.1,0,20,6
15,0.1,0.31,0.5,10.5,-156.0,334,0.1,0,20,6
16,0.1,0.31,0.5,38.833333333333336,-38.833333333333336,384,0.1,0,20,6
17,0.1,0.31,0.5,22.666666666666668,31.0,54,0.1,0,20,6
18,0.1,0.31,0.5,31.0,-8.5,161,0.1,0,20,6
19,0.1,0.31,0.5,31.833333333333332,-55.5,221,0.1,0,20,6
20,0.1,0.31,0.5,26.833333333333332,-30.5,200,0.1,0,20,6
21,0.1,0.31,0.5,21.0,-7.333333333333333,109,0.1,0,20,6
22,0.1,0.31,0.5,24.666666666666668,-34.5,410,0.1,0,20,6
23,0.1,0.31,0.5,21.833333333333332,28.0,105,0.1,0,20,6
24,0.1,0.31,0.5,27.666666666666668,0.0,175,0.1,0,20,6
25,0.1,0.31,0.5,37.333333333333336,-17.166666666666668,159,0.1,0,20,6
26,0.1,0.31,0.5,31.0,64.83333333333333,69,0.1,1,20,6
27,0.1,0.31,0.5,31.166666666666668,26.166666666666668,93,0.1,0,20,6
28,0.1,0.31,0.5,28.166666666666668,33.0,51,0.1,0,20,6
29,0.1,0.31,0.5,34.5,56.833333333333336,131,0.1,1,20,6
30,0.1,0.31,0.5,33.833333333333336,23.833333333333332,79,0.1,0,20,6
31,0.1,0.31,0.5,31.833333333333332,66.33333333333333,67,0.1,1,20,6
32,0.1,0.31,0.5,33.833333333333336,-109.83333333333333,353,0.1,0,20,6
33,0.1,0.31,0.5,31.333333333333332,33.333333333333336,66,0.1,0,20,6
34,0.1,0.31,0.5,32.0,17.0,109,0.1,0,20,6
35,0.1,0.31,0.5,33.666666666666664,3.0,141,0.1,0,20,6
36,0.1,0.31,0.5,35.833333333333336,-34.666666666666664,140,0.1,0,20,6
37,0.1,0.31,0.5,34.166666666666664,54.333333333333336,158,0.1,1,20,6
