eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-195.75,201,0.1,0,15,4
1,0.1,0.31,0.5,12.25,-157.5,223,0.1,0,15,4
2,0.1,0.31,0.5,4.0,-133.25,162,0.1,0,15,4
3,0.1,0.31,0.5,3.75,-72.25,38,0.1,0,15,4
4,0.1,0.31,0.5,13.75,-61.0,141,0.1,0,15,4
5,0.1,0.31,0.5,9.5,-38.25,60,0.1,0,15,4
6,0.1,0.31,0.5,8.75,-100.25,71,0.1,0,15,4
7,0.1,0.31,0.5,20.75,5.5,99,0.1,0,15,4
8,0.1,0.31,0.5,16.5,10.5,87,0.1,0,15,4
9,0.1,0.31,0.5,18.5,20.0,45,0.1,0,15,4
10,0.1,0.31,0.5,16.5,-42.75,83,0.1,0,15,4
11,0.1,0.31,0.5,16.5,-93.25,88,0.1,0,15,4
12,0.1,0.31,0.5,20.5,16.0,56,0.1,0,15,4
13,0.1,0.31,0.5,16.5,24.5,43,0.1,0,15,4
14,0.1,0.31,0.5,15.25,17.0,68,0.1,0,15,4
15,0.1,0.31,0.5,18.75,7.75,64,0.1,0,15,4
16,0.1,0.31,0.5,20.25,-5.5,124,0.1,0,15,4
17,0.1,0.31,0.5,24.0,2.5,82,0.1,0,15,4
18,0.1,0.31,0.5,17.5,-1.0,133,0.1,0,15,4
19,0.1,0.31,0.5,19.0,8.5,73,0.1,0,15,4
20,0.1,0.31,0.5,18.5,7.5,97,0.1,0,15,4
21,0.1,0.31,0.5,18.25,-25.5,37,0.1,0,15,4
22,0.1,0.31,0.5,18.0,-25.0,41,0.1,0,15,4
23,0.1,0.31,0.5,18.75,12.0,74,0.1,0,15,4
24,0.1,0.31,0.5,17.25,23.0,47,0.1,0,15,4
25,0.1,0.31,0.5,18.25,-46.0,94,0.1,0,15,4
26,0.1,0.31,0.5,18.75,1.5,112,0.1,0,15,4
27,0.1,0.31,0.5,18.25,21.25,53,0.1,0,15,4
28,0.1,0.31,0.5,17.5,6.0,103,0.1,0,15,4
29,0.1,0.31,0.5,18.0,-83.5,46,0.1,0,15,4
30,0.1,0.31,0.5,40.0,13.25,269,0.1,1,15,4
31,0.1,0.31,0.5,28.0,66.0,53,0.1,1,15,4
32,0.1,0.31,0.5,24.75,19.75,54,0.1,0,15,4
33,0.1,0.31,0.5,26.5,69.0,43,0.1,1,15,4
34,0.1,0.31,0.5,24.25,24.0,39,0.1,0,15,4
35,0.1,0.31,0.5,27.75,66.5,53,0.1,1,15,4
36,0.1,0.31,0.5,24.75,74.5,35,0.1,1,15,4
37,0.1,0.31,0.5,26.25,69.75,51,0.1,1,15,4
38,0.1,0.31,0.5,25.5,74.0,42,0.1,1,15,4
39,0.1,0.31,0.5,26.25,74.5,38,0.1,1,15,4
