eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0,0,0,-116,-108,17,0.1,0,10,2
1,0.1,0.31,0,0,22,-127,38,63,0.1,0,10,2
2,0.1,0.31,0,9,23,-126,92,27,0.1,0,10,2
3,0.1,0.31,0,10,23,-110,92,11,0.1,0,10,2
4,0.1,0.31,0,10,23,-112,92,13,0.1,0,10,2
5,0.1,0.31,0,10,23,-114,92,15,0.1,0,10,2
6,0.1,0.31,0,10,23,-117,92,18,0.1,0,10,2
7,0.1,0.31,0,10,23,-107,90,11,0.1,0,10,2
8,0.1,0.31,0,11,25,-148,86,49,0.1,0,10,2
9,0.1,0.31,0,11,25,-175,90,76,0.1,0,10,2
10,0.1,0.31,0,11,25,-116,91,17,0.1,0,10,2
11,0.1,0.31,0,13,25,-140,92,41,0.1,0,10,2
12,0.1,0.31,0,13,25,-142,92,43,0.1,0,10,2
13,0.1,0.31,0,13,25,-110,91,11,0.1,0,10,2
14,0.1,0.31,0,13,25,-114,92,15,0.1,0,10,2
15,0.1,0.31,0,13,25,-125,92,26,0.1,0,10,2
16,0.1,0.31,0,13,25,-130,92,31,0.1,0,10,2
17,0.1,0.31,0,13,25,-127,92,28,0.1,0,10,2
18,0.1,0.31,0,29,25,48,92,53,0.1,1,10,2
19,0.1,0.31,0,29,30,79,-105,22,0.1,0,10,2
20,0.1,0.31,0,29,32,81,92,20,0.1,1,10,2
21,0.1,0.31,0,29,32,82,91,19,0.1,1,10,2
22,0.1,0.31,0,29,32,81,91,20,0.1,1,10,2
23,0.1,0.31,0,29,32,83,92,18,0.1,1,10,2
24,0.1,0.31,0,29,32,82,-107,19,0.1,0,10,2
25,0.1,0.31,0,29,32,74,92,27,0.1,1,10,2
26,0.1,0.31,0,29,32,82,92,19,0.1,1,10,2
27,0.1,0.31,0,29,33,78,92,23,0.1,1,10,2
28,0.1,0.31,0,29,35,81,86,20,0.1,1,10,2
29,0.1,0.31,0,29,35,73,92,28,0.1,1,10,2
30,0.1,0.31,0,30,35,79,91,22,0.1,1,10,2
31,0.1,0.31,0,30,35,82,90,19,0.1,1,10,2
32,0.1,0.31,0,30,35,78,92,23,0.1,1,10,2
33,0.1,0.31,0,32,35,77,92,24,0.1,1,10,2
34,0.1,0.31,0,32,35,83,92,18,0.1,1,10,2
35,0.1,0.31,0,32,35,82,92,19,0.1,1,10,2
36,0.1,0.31,0,32,35,75,92,26,0.1,1,10,2
37,0.1,0.31,0,32,35,82,92,19,0.1,1,10,2
38,0.1,0.31,0,32,35,-110,91,11,0.1,0,10,2
39,0.1,0.31,0,32,35,81,92,20,0.1,1,10,2
40,0.1,0.31,0,32,35,79,92,22,0.1,1,10,2
41,0.1,0.31,0,32,35,81,92,20,0.1,1,10,2
42,0.1,0.31,0,32,35,83,92,18,0.1,1,10,2
43,0.1,0.31,0,36,36,82,87,19,0.1,1,10,2
44,0.1,0.31,0,36,36,82,92,19,0.1,1,10,2
45,0.1,0.31,0,37,36,76,92,25,0.1,1,10,2
46,0.1,0.31,0,37,37,82,87,19,0.1,1,10,2
47,0.1,0.31,0,38,37,79,90,22,0.1,1,10,2
48,0.1,0.31,0,38,37,83,92,18,0.1,1,10,2
49,0.1,0.31,0,38,37,-103,-108,9,0.1,0,10,2
50,0.1,0.31,0,38,37,-102,-108,9,0.1,0,10,2
51,0.1,0.31,0,34,30,-102,-106,7,0.1,0,10,2
52,0.1,0.31,0,34,33,-105,77,24,0.1,0,10,2
53,0.1,0.31,0,33,34,-109,90,11,0.1,0,10,2
54,0.1,0.31,0,32,35,-130,-109,31,0.1,0,10,2
55,0.1,0.31,0,30,36,-130,82,31,0.1,0,10,2
56,0.1,0.31,0,30,36,-126,90,27,0.1,0,10,2
57,0.1,0.31,0,30,36,-138,90,39,0.1,0,10,2
58,0.1,0.31,0,30,36,-134,90,35,0.1,0,10,2
59,0.1,0.31,0,30,37,-110,82,19,0.1,0,10,2
60,0.1,0.31,0,30,37,-121,88,22,0.1,0,10,2
