eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0,0,0,-136,-126,37,0.1,0,10,2
1,0.1,0.31,0,0,0,-116,-130,31,0.1,0,10,2
2,0.1,0.31,0,0,0,-111,-124,25,0.1,0,10,2
3,0.1,0.31,0,0,0,-108,-179,80,0.1,0,10,2
4,0.1,0.31,0,0,0,-107,-122,23,0.1,0,10,2
5,0.1,0.31,0,0,0,-150,-130,51,0.1,0,10,2
6,0.1,0.31,0,0,0,-124,-143,44,0.1,0,10,2
7,0.1,0.31,0,0,21,-121,36,65,0.1,0,10,2
8,0.1,0.31,0,9,22,-132,90,33,0.1,0,10,2
9,0.1,0.31,0,42,22,-2,90,103,0.1,1,10,2
10,0.1,0.31,0,42,30,-111,92,12,0.1,0,10,2
11,0.1,0.31,0,44,34,75,90,26,0.1,1,10,2
12,0.1,0.31,0,47,34,71,92,30,0.1,1,10,2
13,0.1,0.31,0,47,34,74,92,27,0.1,1,10,2
14,0.1,0.31,0,47,35,72,90,29,0.1,1,10,2
15,0.1,0.31,0,47,37,-107,84,17,0.1,0,10,2
16,0.1,0.31,0,47,37,73,92,28,0.1,1,10,2
17,0.1,0.31,0,47,37,-129,91,30,0.1,0,10,2
18,0.1,0.31,0,49,39,67,87,34,0.1,1,10,2
19,0.1,0.31,0,50,44,71,84,30,0.1,1,10,2
20,0.1,0.31,0,50,45,65,91,36,0.1,1,10,2
21,0.1,0.31,0,50,45,68,91,33,0.1,1,10,2
22,0.1,0.31,0,50,45,77,92,24,0.1,1,10,2
23,0.1,0.31,0,50,46,-119,92,20,0.1,0,10,2
24,0.1,0.31,0,50,46,75,92,26,0.1,1,10,2
25,0.1,0.31,0,50,46,67,92,34,0.1,1,10,2
26,0.1,0.31,0,50,46,75,90,26,0.1,1,10,2
27,0.1,0.31,0,50,46,75,92,26,0.1,1,10,2
28,0.1,0.31,0,50,46,71,92,30,0.1,1,10,2
29,0.1,0.31,0,50,46,74,92,27,0.1,1,10,2
30,0.1,0.31,0,50,46,74,90,27,0.1,1,10,2
31,0.1,0.31,0,50,46,-109,86,15,0.1,0,10,2
32,0.1,0.31,0,51,46,74,92,27,0.1,1,10,2
33,0.1,0.31,0,51,46,76,92,25,0.1,1,10,2
34,0.1,0.31,0,51,46,87,91,14,0.1,1,10,2
35,0.1,0.31,0,51,46,39,91,62,0.1,1,10,2
36,0.1,0.31,0,52,46,87,87,14,0.1,1,10,2
37,0.1,0.31,0,52,45,-139,-133,40,0.1,0,10,2
38,0.1,0.31,0,52,47,-19,90,120,0.1,1,10,2
39,0.1,0.31,0,52,47,6,92,95,0.1,1,10,2
40,0.1,0.31,0,52,47,87,92,14,0.1,1,10,2
41,0.1,0.31,0,52,47,83,92,18,0.1,1,10,2
42,0.1,0.31,0,52,47,74,84,27,0.1,1,10,2
43,0.1,0.31,0,52,47,51,92,50,0.1,1,10,2
44,0.1,0.31,0,52,47,77,91,24,0.1,1,10,2
45,0.1,0.31,0,52,47,42,91,59,0.1,1,10,2
46,0.1,0.31,0,52,47,-63,92,164,0.1,1,10,2
