eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-133,-421,322,0.1,0,25,2
1,0.1,0.31,0.5,0,0,-512,-186,413,0.1,0,25,2
2,0.1,0.31,0.5,0,0,-716,-229,617,0.1,0,25,2
3,0.1,0.31,0.5,0,0,-587,-174,488,0.1,0,25,2
4,0.1,0.31,0.5,0,0,-292,-769,670,0.1,0,25,2
5,0.1,0.31,0.5,0,0,-194,-171,95,0.1,0,25,2
6,0.1,0.31,0.5,0,0,-252,-200,153,0.1,0,25,2
7,0.1,0.31,0.5,0,0,-200,-283,184,0.1,0,25,2
8,0.1,0.31,0.5,0,0,-305,-190,206,0.1,0,25,2
9,0.1,0.31,0.5,0,0,-400,-709,610,0.1,0,25,2
10,0.1,0.31,0.5,0,0,-218,-288,189,0.1,0,25,2
11,0.1,0.31,0.5,0,0,-275,-214,176,0.1,0,25,2
12,0.1,0.31,0.5,0,0,-194,-717,618,0.1,0,25,2
13,0.1,0.31,0.5,0,0,-486,-398,387,0.1,0,25,2
14,0.1,0.31,0.5,0,0,-466,-528,429,0.1,0,25,2
15,0.1,0.31,0.5,0,101,-187,-181,282,0.1,0,25,2
16,0.1,0.31,0.5,36,37,-171,61,72,0.1,0,25,2
17,0.1,0.31,0.5,36,37,-521,-210,422,0.1,0,25,2
18,0.1,0.31,0.5,37,39,-165,57,66,0.1,0,25,2
19,0.1,0.31,0.5,37,37,-282,62,183,0.1,0,25,2
20,0.1,0.31,0.5,174,36,-496,57,597,0.1,1,25,2
21,0.1,0.31,0.5,83,81,8,-458,359,0.1,0,25,2
22,0.1,0.31,0.5,83,54,-139,29,72,0.1,0,25,2
23,0.1,0.31,0.5,74,78,17,59,84,0.1,1,25,2
24,0.1,0.31,0.5,95,39,-8,61,109,0.1,1,25,2
25,0.1,0.31,0.5,128,74,-152,53,253,0.1,1,25,2
26,0.1,0.31,0.5,90,43,4,60,97,0.1,1,25,2
27,0.1,0.31,0.5,111,55,-67,64,168,0.1,1,25,2
28,0.1,0.31,0.5,98,64,4,64,97,0.1,1,25,2
29,0.1,0.31,0.5,96,90,-53,21,154,0.1,1,25,2
30,0.1,0.31,0.5,96,58,-168,62,69,0.1,0,25,2
31,0.1,0.31,0.5,82,59,7,63,94,0.1,1,25,2
32,0.1,0.31,0.5,82,72,-175,36,76,0.1,0,25,2
33,0.1,0.31,0.5,93,56,-20,57,121,0.1,1,25,2
34,0.1,0.31,0.5,81,54,14,63,87,0.1,1,25,2
35,0.1,0.31,0.5,91,59,-21,64,122,0.1,1,25,2
36,0.1,0.31,0.5,93,65,-3,63,104,0.1,1,25,2
37,0.1,0.31,0.5,132,51,-131,51,232,0.1,1,25,2
38,0.1,0.31,0.5,135,43,-199,62,100,0.1,0,25,2
39,0.1,0.31,0.5,92,67,-1,57,102,0.1,1,25,2
40,0.1,0.31,0.5,86,68,15,61,86,0.1,1,25,2
41,0.1,0.31,0.5,93,55,24,62,77,0.1,1,25,2
42,0.1,0.31,0.5,105,75,-41,56,142,0.1,1,25,2
43,0.1,0.31,0.5,86,46,5,62,96,0.1,1,25,2
44,0.1,0.31,0.5,91,98,17,20,84,0.1,1,25,2
45,0.1,0.31,0.5,89,68,14,58,87,0.1,1,25,2
46,0.1,0.31,0.5,108,62,-53,51,154,0.1,1,25,2
47,0.1,0.31,0.5,113,55,-180,63,81,0.1,0,25,2
48,0.1,0.31,0.5,108,58,-171,60,72,0.1,0,25,2
49,0.1,0.31,0.5,89,66,-7,44,108,0.1,1,25,2
50,0.1,0.31,0.5,73,91,18,-3,104,0.1,1,25,2
51,0.1,0.31,0.5,76,105,28,-277,178,0.1,0,25,2
52,0.1,0.31,0.5,86,56,17,45,84,0.1,1,25,2
53,0.1,0.31,0.5,76,64,30,65,71,0.1,1,25,2
54,0.1,0.31,0.5,81,63,12,-109,89,0.1,0,25,2
55,0.1,0.31,0.5,132,80,-90,-262,191,0.1,0,25,2
56,0.1,0.31,0.5,99,82,-23,62,124,0.1,1,25,2
57,0.1,0.31,0.5,107,65,-219,3,120,0.1,0,25,2
58,0.1,0.31,0.5,92,121,2,-35,136,0.1,1,25,2
59,0.1,0.31,0.5,91,87,-7,-59,160,0.1,1,25,2
60,0.1,0.31,0.5,99,54,-32,44,133,0.1,1,25,2
61,0.1,0.31,0.5,75,59,23,68,78,0.1,1,25,2
62,0.1,0.31,0.5,85,48,24,68,77,0.1,1,25,2
63,0.1,0.31,0.5,69,52,32,67,69,0.1,1,25,2
64,0.1,0.31,0.5,76,67,29,61,72,0.1,1,25,2
65,0.1,0.31,0.5,80,43,-139,69,40,0.1,0,25,2
66,0.1,0.31,0.5,71,71,6,38,95,0.1,1,25,2
67,0.1,0.31,0.5,103,46,-21,67,122,0.1,1,25,2
68,0.1,0.31,0.5,78,56,19,65,82,0.1,1,25,2
69,0.1,0.31,0.5,82,41,6,61,95,0.1,1,25,2
70,0.1,0.31,0.5,81,66,25,66,76,0.1,1,25,2
71,0.1,0.31,0.5,75,65,26,59,75,0.1,1,25,2
72,0.1,0.31,0.5,82,41,-137,69,38,0.1,0,25,2
73,0.1,0.31,0.5,77,76,31,53,70,0.1,1,25,2
74,0.1,0.31,0.5,78,69,26,61,75,0.1,1,25,2
75,0.1,0.31,0.5,99,44,11,64,90,0.1,1,25,2
76,0.1,0.31,0.5,81,52,14,66,87,0.1,1,25,2
77,0.1,0.31,0.5,78,46,24,69,77,0.1,1,25,2
78,0.1,0.31,0.5,83,53,13,69,88,0.1,1,25,2
79,0.1,0.31,0.5,112,67,-66,26,167,0.1,1,25,2
80,0.1,0.31,0.5,72,70,27,57,74,0.1,1,25,2
81,0.1,0.31,0.5,79,80,-16,51,117,0.1,1,25,2
82,0.1,0.31,0.5,82,54,-124,58,225,0.1,1,25,2
83,0.1,0.31,0.5,85,57,13,57,88,0.1,1,25,2
84,0.1,0.31,0.5,77,88,9,47,92,0.1,1,25,2
85,0.1,0.31,0.5,96,62,-223,55,324,0.1,1,25,2
86,0.1,0.31,0.5,82,48,-127,68,228,0.1,1,25,2
87,0.1,0.31,0.5,77,60,-153,-118,254,0.1,0,25,2
88,0.1,0.31,0.5,83,63,9,67,92,0.1,1,25,2
89,0.1,0.31,0.5,112,41,-116,64,217,0.1,1,25,2
90,0.1,0.31,0.5,84,62,-21,69,122,0.1,1,25,2
91,0.1,0.31,0.5,85,53,-24,67,125,0.1,1,25,2
92,0.1,0.31,0.5,75,45,-72,69,173,0.1,1,25,2
93,0.1,0.31,0.5,135,68,-178,58,279,0.1,1,25,2
94,0.1,0.31,0.5,110,116,-100,-121,222,0.1,1,25,2
95,0.1,0.31,0.5,82,55,-33,64,134,0.1,1,25,2
