eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,58,0,-437,-145,-216,-258,-45,-318,338,0.1,0,20,6
1,0.1,0.31,0.5,24,15,24,24,24,24,-243,-114,-140,-130,77,-169,144,0.1,0,20,6
2,0.1,0.31,0.5,24,23,24,24,23,46,-217,-172,-116,-208,79,-12,118,0.1,0,20,6
3,0.1,0.31,0.5,40,37,40,40,44,37,-228,-120,-210,-165,69,67,129,0.1,0,20,6
4,0.1,0.31,0.5,40,32,54,40,24,28,-308,23,-46,-152,79,82,209,0.1,0,20,6
5,0.1,0.31,0.5,71,52,63,71,76,43,-185,78,67,-217,56,86,118,0.1,0,20,6
6,0.1,0.31,0.5,57,42,55,55,25,24,-71,67,53,28,76,88,172,0.1,1,20,6
7,0.1,0.31,0.5,108,85,90,106,97,76,58,77,62,47,75,86,54,0.1,1,20,6
8,0.1,0.31,0.5,111,93,71,70,57,39,-138,-111,61,48,75,88,53,0.1,0,20,6
9,0.1,0.31,0.5,64,47,80,86,59,43,44,78,68,45,79,88,57,0.1,1,20,6
10,0.1,0.31,0.5,90,84,92,84,92,65,45,55,52,47,64,84,56,0.1,1,20,6
11,0.1,0.31,0.5,112,76,65,89,59,52,-128,76,70,28,76,88,73,0.1,0,20,6
12,0.1,0.31,0.5,75,59,89,95,69,49,58,79,65,36,79,88,65,0.1,1,20,6
13,0.1,0.31,0.5,66,62,78,81,61,57,65,77,64,36,79,87,65,0.1,1,20,6
14,0.1,0.31,0.5,96,92,65,90,92,38,65,-128,67,48,45,88,56,0.1,0,20,6
15,0.1,0.31,0.5,75,67,81,96,80,55,65,78,70,27,61,87,74,0.1,1,20,6
16,0.1,0.31,0.5,68,50,88,85,100,59,65,80,70,54,-119,89,47,0.1,0,20,6
17,0.1,0.31,0.5,101,107,67,95,70,54,55,-144,70,45,78,86,56,0.1,0,20,6
18,0.1,0.31,0.5,68,78,89,75,47,43,65,78,69,50,77,88,51,0.1,1,20,6
19,0.1,0.31,0.5,71,53,72,79,85,43,68,68,49,51,70,90,52,0.1,1,20,6
20,0.1,0.31,0.5,96,103,83,99,84,51,64,68,62,55,75,89,46,0.1,1,20,6
21,0.1,0.31,0.5,66,78,91,78,54,42,67,80,60,44,63,88,57,0.1,1,20,6
22,0.1,0.31,0.5,72,97,78,81,111,64,69,-124,58,54,-144,80,47,0.1,0,20,6
23,0.1,0.31,0.5,75,58,63,71,56,47,66,25,69,54,79,90,76,0.1,1,20,6
24,0.1,0.31,0.5,103,73,77,94,69,38,-146,76,68,-123,48,90,53,0.1,0,20,6
25,0.1,0.31,0.5,104,82,76,82,74,109,-136,70,37,52,77,-14,115,0.1,0,20,6
26,0.1,0.31,0.5,88,55,88,77,69,72,57,76,48,48,76,89,53,0.1,1,20,6
27,0.1,0.31,0.5,65,76,85,99,74,40,56,75,71,53,70,90,48,0.1,1,20,6
28,0.1,0.31,0.5,123,81,65,76,81,37,40,75,70,54,74,90,61,0.1,1,20,6
29,0.1,0.31,0.5,83,74,86,87,73,58,37,61,69,42,77,88,64,0.1,1,20,6
30,0.1,0.31,0.5,69,81,75,113,82,48,65,65,71,-125,2,90,99,0.1,0,20,6
31,0.1,0.31,0.5,101,87,79,78,69,35,61,78,58,53,79,90,48,0.1,1,20,6
32,0.1,0.31,0.5,81,90,103,81,103,108,63,34,65,48,61,54,67,0.1,1,20,6
33,0.1,0.31,0.5,64,57,81,108,76,73,64,77,61,-131,27,90,74,0.1,0,20,6
34,0.1,0.31,0.5,90,75,63,108,68,43,56,73,71,14,71,87,87,0.1,1,20,6
35,0.1,0.31,0.5,76,77,102,57,67,51,43,78,63,39,78,89,62,0.1,1,20,6
36,0.1,0.31,0.5,84,55,84,99,79,100,62,76,67,50,67,-173,74,0.1,0,20,6
37,0.1,0.31,0.5,89,76,73,110,86,74,55,78,68,-118,54,90,47,0.1,0,20,6
38,0.1,0.31,0.5,74,70,100,95,68,30,49,78,57,50,76,90,52,0.1,1,20,6
39,0.1,0.31,0.5,88,65,71,63,77,116,59,76,71,50,75,41,60,0.1,1,20,6
40,0.1,0.31,0.5,82,74,71,95,112,67,62,76,72,57,-196,90,97,0.1,0,20,6
41,0.1,0.31,0.5,75,67,94,100,70,28,57,77,53,54,76,90,48,0.1,1,20,6
42,0.1,0.31,0.5,109,72,84,62,77,56,-138,72,55,56,46,90,55,0.1,0,20,6
43,0.1,0.31,0.5,83,95,71,96,88,108,56,44,68,56,75,-137,57,0.1,0,20,6
44,0.1,0.31,0.5,61,76,104,98,99,77,64,75,53,56,-117,90,48,0.1,0,20,6
45,0.1,0.31,0.5,98,70,111,60,79,28,47,71,-115,56,51,90,54,0.1,0,20,6
46,0.1,0.31,0.5,81,83,111,90,61,60,65,64,-113,55,72,90,46,0.1,0,20,6
47,0.1,0.31,0.5,72,78,80,95,87,48,60,71,59,46,75,90,55,0.1,1,20,6
48,0.1,0.31,0.5,97,74,63,66,79,30,55,75,69,62,66,90,46,0.1,1,20,6
49,0.1,0.31,0.5,79,60,69,102,61,47,52,75,-102,-129,75,90,49,0.1,0,20,6
50,0.1,0.31,0.5,59,132,70,103,69,49,59,-124,-103,-119,72,88,225,0.1,0,20,6
51,0.1,0.31,0.5,81,82,94,92,68,33,65,67,68,-130,74,90,36,0.1,0,20,6
52,0.1,0.31,0.5,75,55,54,101,68,49,62,74,76,-163,71,89,64,0.1,0,20,6
53,0.1,0.31,0.5,49,62,52,101,49,33,57,70,79,-125,74,90,44,0.1,0,20,6
