eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,57,-230,-163,-215,-149,-123,-273,-104,-99,200,0.1,0,15,8
1,0.1,0.31,0.5,9,9,9,9,9,9,9,11,-134,-174,-185,-140,-232,-186,-117,90,133,0.1,0,15,8
2,0.1,0.31,0.5,11,11,11,11,11,15,11,10,-118,-141,-116,-129,-181,83,-151,92,82,0.1,0,15,8
3,0.1,0.31,0.5,11,28,28,11,11,9,11,10,-122,48,46,-186,-176,92,-176,90,87,0.1,0,15,8
4,0.1,0.31,0.5,38,48,40,63,38,33,51,28,-162,58,73,31,-124,88,21,91,80,0.1,0,15,8
5,0.1,0.31,0.5,81,55,49,55,47,18,65,19,-186,72,74,55,-109,92,63,92,87,0.1,0,15,8
6,0.1,0.31,0.5,82,52,40,59,48,36,50,40,-131,71,81,60,64,90,30,87,71,0.1,0,15,8
7,0.1,0.31,0.5,84,64,56,65,48,42,66,44,-113,53,75,55,76,91,59,90,48,0.1,0,15,8
8,0.1,0.31,0.5,85,63,57,76,76,26,55,24,-199,66,79,-150,-157,90,74,92,100,0.1,0,15,8
9,0.1,0.31,0.5,85,43,40,53,58,32,46,34,-114,71,81,69,70,92,75,91,32,0.1,0,15,8
10,0.1,0.31,0.5,35,63,53,53,39,46,53,66,40,79,81,68,67,90,-106,78,61,0.1,0,15,8
11,0.1,0.31,0.5,74,46,49,73,70,23,64,37,73,67,80,66,57,92,74,67,44,0.1,1,15,8
12,0.1,0.31,0.5,79,63,55,43,53,41,42,45,-119,74,74,71,69,91,75,88,32,0.1,0,15,8
13,0.1,0.31,0.5,47,88,70,81,65,52,80,53,68,57,80,56,78,91,72,92,45,0.1,1,15,8
14,0.1,0.31,0.5,47,36,44,73,64,44,80,22,73,78,78,78,75,60,-104,92,41,0.1,0,15,8
15,0.1,0.31,0.5,82,70,76,71,56,52,56,43,62,77,41,-136,76,87,77,92,60,0.1,0,15,8
16,0.1,0.31,0.5,49,56,43,75,45,67,46,37,61,71,80,-142,77,-220,79,92,121,0.1,0,15,8
17,0.1,0.31,0.5,55,46,56,26,67,45,66,33,78,78,79,77,77,92,78,92,24,0.1,1,15,8
18,0.1,0.31,0.5,43,63,53,59,45,38,44,45,81,44,81,78,76,85,77,91,57,0.1,1,15,8
19,0.1,0.31,0.5,72,49,39,43,46,37,58,56,-132,64,80,82,80,92,41,57,60,0.1,0,15,8
20,0.1,0.31,0.5,38,58,56,94,50,36,49,78,79,84,77,-23,79,90,80,-174,124,0.1,0,15,8
21,0.1,0.31,0.5,65,47,47,53,65,33,58,31,-122,84,81,69,48,92,62,91,53,0.1,0,15,8
22,0.1,0.31,0.5,57,43,70,59,47,69,50,42,-120,85,23,80,79,67,88,92,78,0.1,0,15,8
23,0.1,0.31,0.5,74,46,41,41,51,28,63,49,-35,77,76,83,53,92,-1,91,136,0.1,1,15,8
24,0.1,0.31,0.5,64,66,67,66,68,42,57,29,44,85,80,82,80,92,80,92,57,0.1,1,15,8
25,0.1,0.31,0.5,60,44,38,49,40,48,36,34,64,73,79,73,79,91,83,92,37,0.1,1,15,8
26,0.1,0.31,0.5,77,52,59,50,55,34,63,51,-120,85,81,81,82,92,57,92,44,0.1,0,15,8
27,0.1,0.31,0.5,69,61,62,60,66,47,57,42,-114,85,80,83,75,90,81,90,26,0.1,0,15,8
