eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,12,0,0,0,0,0,-114,-111,75,-194,-111,-111,-103,-120,95,0.1,0,10,8
1,0.1,0.31,0.5,9,9,9,9,9,9,9,9,-137,-111,93,-111,-110,-114,-123,-143,44,0.1,0,10,8
2,0.1,0.31,0.5,9,9,9,9,9,5,10,9,-165,-116,91,-110,-104,97,83,-110,66,0.1,0,10,8
3,0.1,0.31,0.5,18,18,18,14,18,21,18,13,-110,-126,92,-104,-116,92,-117,-102,27,0.1,0,10,8
4,0.1,0.31,0.5,18,18,11,18,18,14,14,17,-127,-111,87,-111,-113,91,91,-110,28,0.1,0,10,8
5,0.1,0.31,0.5,19,19,17,18,19,7,11,18,-103,-104,93,47,-174,97,92,-154,75,0.1,0,10,8
6,0.1,0.31,0.5,24,24,18,22,24,19,21,23,-134,-138,93,90,-108,95,85,-104,39,0.1,0,10,8
7,0.1,0.31,0.5,24,24,23,21,24,13,13,23,-169,-121,-107,90,-102,97,95,-113,70,0.1,0,10,8
8,0.1,0.31,0.5,24,24,10,17,24,9,17,17,-117,-117,91,85,-137,97,95,82,38,0.1,0,10,8
9,0.1,0.31,0.5,28,28,26,29,28,20,31,27,-147,-150,92,-120,-105,97,78,86,51,0.1,0,10,8
10,0.1,0.31,0.5,28,28,15,20,28,14,15,25,-129,-125,93,90,-124,97,97,86,30,0.1,0,10,8
11,0.1,0.31,0.5,28,28,26,18,28,18,19,16,-124,-118,-132,82,-148,-103,90,86,49,0.1,0,10,8
12,0.1,0.31,0.5,24,29,15,25,29,23,23,27,63,-142,92,89,-104,93,91,-120,43,0.1,0,10,8
13,0.1,0.31,0.5,35,31,27,25,34,16,19,28,-116,-102,93,90,-134,97,95,86,35,0.1,0,10,8
14,0.1,0.31,0.5,29,17,17,32,30,16,17,20,79,69,91,-112,61,97,95,84,40,0.1,0,10,8
15,0.1,0.31,0.5,43,42,36,29,42,20,36,44,-108,92,93,89,73,97,93,85,28,0.1,0,10,8
16,0.1,0.31,0.5,27,34,26,28,41,16,24,26,56,92,91,89,75,97,94,81,45,0.1,1,10,8
17,0.1,0.31,0.5,44,26,37,45,34,27,31,41,78,91,93,88,76,97,95,84,25,0.1,1,10,8
18,0.1,0.31,0.5,47,41,31,30,44,21,30,41,-116,85,92,88,69,97,95,86,32,0.1,0,10,8
19,0.1,0.31,0.5,49,35,24,30,41,20,21,26,66,92,93,90,72,97,95,86,35,0.1,1,10,8
20,0.1,0.31,0.5,28,27,39,44,38,49,31,43,77,88,91,88,71,-116,95,82,30,0.1,0,10,8
21,0.1,0.31,0.5,50,48,46,32,48,37,30,42,-116,84,-107,89,64,97,95,85,37,0.1,0,10,8
22,0.1,0.31,0.5,48,33,33,28,40,13,20,25,77,91,93,89,74,97,95,85,27,0.1,1,10,8
23,0.1,0.31,0.5,32,47,41,43,39,36,36,40,76,-107,-103,88,71,-104,94,84,30,0.1,0,10,8
24,0.1,0.31,0.5,48,23,19,29,41,33,31,41,79,89,93,86,72,97,95,82,29,0.1,1,10,8
25,0.1,0.31,0.5,41,32,37,32,43,10,34,28,75,92,93,90,76,97,82,84,26,0.1,1,10,8
26,0.1,0.31,0.5,39,40,40,38,36,26,37,36,68,91,93,89,70,97,91,84,33,0.1,1,10,8
27,0.1,0.31,0.5,48,28,21,34,46,31,33,43,74,91,93,88,75,97,95,86,27,0.1,1,10,8
28,0.1,0.31,0.5,41,36,36,33,44,12,26,35,81,90,93,90,76,97,93,76,25,0.1,1,10,8
