eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,68,-591,-282,-345,-91,492,0.1,0,25,4
1,0.1,0.31,0.5,37,37,37,41,-528,-195,-700,51,601,0.1,0,25,4
2,0.1,0.31,0.5,39,37,39,55,-251,-155,-277,15,178,0.1,0,25,4
3,0.1,0.31,0.5,45,45,62,50,-330,-279,-15,43,231,0.1,0,25,4
4,0.1,0.31,0.5,73,73,66,70,-571,-1031,58,57,932,0.1,0,25,4
5,0.1,0.31,0.5,73,73,70,43,-221,-194,-131,68,122,0.1,0,25,4
6,0.1,0.31,0.5,73,83,66,56,-232,-127,45,-123,228,0.1,0,25,4
7,0.1,0.31,0.5,137,105,81,84,-178,-164,-147,-6,279,0.1,0,25,4
8,0.1,0.31,0.5,120,137,126,66,6,28,3,66,98,0.1,1,25,4
9,0.1,0.31,0.5,118,87,87,100,30,40,55,63,71,0.1,1,25,4
10,0.1,0.31,0.5,87,104,144,92,40,52,-108,42,209,0.1,1,25,4
11,0.1,0.31,0.5,110,82,112,89,34,37,-43,58,144,0.1,1,25,4
12,0.1,0.31,0.5,145,110,86,126,6,49,48,-132,95,0.1,0,25,4
13,0.1,0.31,0.5,108,109,143,158,37,38,34,-204,105,0.1,0,25,4
14,0.1,0.31,0.5,116,104,120,155,15,22,-7,-147,108,0.1,0,25,4
15,0.1,0.31,0.5,135,142,109,97,5,42,25,47,96,0.1,1,25,4
16,0.1,0.31,0.5,174,98,132,96,-161,49,47,61,62,0.1,0,25,4
17,0.1,0.31,0.5,86,118,92,89,21,50,55,71,80,0.1,1,25,4
18,0.1,0.31,0.5,155,125,111,117,-24,-41,-8,48,142,0.1,1,25,4
19,0.1,0.31,0.5,161,102,112,88,-430,54,-54,41,331,0.1,0,25,4
20,0.1,0.31,0.5,162,98,166,106,-164,47,-116,55,217,0.1,0,25,4
21,0.1,0.31,0.5,126,105,116,78,-405,29,-68,64,306,0.1,0,25,4
22,0.1,0.31,0.5,138,89,81,82,-232,53,15,43,133,0.1,0,25,4
23,0.1,0.31,0.5,141,87,95,88,-182,42,38,58,83,0.1,0,25,4
24,0.1,0.31,0.5,141,103,83,73,-169,12,-14,65,115,0.1,0,25,4
25,0.1,0.31,0.5,133,125,88,67,-179,-159,-78,63,280,0.1,0,25,4
26,0.1,0.31,0.5,103,131,141,109,31,40,-56,62,157,0.1,1,25,4
27,0.1,0.31,0.5,143,76,83,84,46,50,-218,67,319,0.1,1,25,4
28,0.1,0.31,0.5,102,138,132,77,32,32,-45,69,146,0.1,1,25,4
29,0.1,0.31,0.5,148,99,107,86,-160,37,32,66,69,0.1,0,25,4
30,0.1,0.31,0.5,101,98,96,93,22,52,29,70,79,0.1,1,25,4
31,0.1,0.31,0.5,101,140,140,76,25,28,-474,68,375,0.1,0,25,4
32,0.1,0.31,0.5,141,75,98,83,38,66,21,69,80,0.1,1,25,4
33,0.1,0.31,0.5,93,104,83,123,43,29,63,38,72,0.1,1,25,4
34,0.1,0.31,0.5,98,112,120,100,50,67,57,66,51,0.1,1,25,4
35,0.1,0.31,0.5,113,137,81,81,50,-231,59,65,132,0.1,0,25,4
36,0.1,0.31,0.5,82,63,82,104,29,59,52,43,72,0.1,1,25,4
37,0.1,0.31,0.5,111,87,79,91,25,61,72,33,76,0.1,1,25,4
38,0.1,0.31,0.5,129,96,168,125,3,67,-168,-170,269,0.1,0,25,4
39,0.1,0.31,0.5,104,63,87,75,8,67,65,67,93,0.1,1,25,4
40,0.1,0.31,0.5,113,71,68,124,7,61,65,-140,94,0.1,0,25,4
41,0.1,0.31,0.5,133,105,101,69,39,64,67,69,62,0.1,1,25,4
42,0.1,0.31,0.5,88,89,135,92,53,65,-7,66,108,0.1,1,25,4
43,0.1,0.31,0.5,89,110,91,131,47,-24,69,-246,147,0.1,0,25,4
44,0.1,0.31,0.5,151,123,95,118,-21,65,62,73,122,0.1,1,25,4
45,0.1,0.31,0.5,102,82,95,50,50,64,65,62,51,0.1,1,25,4
46,0.1,0.31,0.5,87,99,77,93,53,41,65,69,60,0.1,1,25,4
47,0.1,0.31,0.5,119,115,108,104,53,69,52,66,49,0.1,1,25,4
48,0.1,0.31,0.5,129,93,97,69,-160,48,64,71,61,0.1,0,25,4
49,0.1,0.31,0.5,126,63,61,87,-137,69,65,41,60,0.1,0,25,4
50,0.1,0.31,0.5,123,73,77,80,-400,71,60,61,301,0.1,0,25,4
51,0.1,0.31,0.5,110,107,68,49,-22,-355,62,71,256,0.1,0,25,4
52,0.1,0.31,0.5,83,125,80,99,47,-414,60,57,315,0.1,0,25,4
53,0.1,0.31,0.5,117,80,89,98,52,63,65,55,49,0.1,1,25,4
54,0.1,0.31,0.5,95,74,104,85,52,68,61,67,49,0.1,1,25,4
55,0.1,0.31,0.5,77,84,64,101,57,70,62,27,74,0.1,1,25,4
56,0.1,0.31,0.5,108,105,104,105,58,54,63,57,47,0.1,1,25,4
57,0.1,0.31,0.5,105,93,107,96,53,67,62,68,48,0.1,1,25,4
58,0.1,0.31,0.5,75,101,59,88,58,32,67,50,69,0.1,1,25,4
59,0.1,0.31,0.5,122,108,144,120,57,57,33,49,68,0.1,1,25,4
60,0.1,0.31,0.5,102,116,120,102,57,55,49,53,52,0.1,1,25,4
61,0.1,0.31,0.5,88,94,70,88,51,55,62,65,50,0.1,1,25,4
62,0.1,0.31,0.5,118,99,127,107,59,53,57,66,48,0.1,1,25,4
63,0.1,0.31,0.5,96,118,105,98,43,46,66,60,58,0.1,1,25,4
64,0.1,0.31,0.5,107,99,66,118,48,52,67,33,68,0.1,1,25,4
65,0.1,0.31,0.5,114,131,109,124,58,16,64,33,85,0.1,1,25,4
66,0.1,0.31,0.5,109,112,105,104,35,52,59,63,66,0.1,1,25,4
67,0.1,0.31,0.5,102,101,82,80,48,53,65,66,53,0.1,1,25,4
68,0.1,0.31,0.5,109,116,122,104,52,45,42,63,59,0.1,1,25,4
69,0.1,0.31,0.5,135,150,108,104,-164,-183,65,54,84,0.1,0,25,4
70,0.1,0.31,0.5,108,104,75,97,49,46,66,55,55,0.1,1,25,4
71,0.1,0.31,0.5,82,75,95,125,48,53,65,-124,53,0.1,0,25,4
72,0.1,0.31,0.5,127,123,101,122,52,55,67,41,60,0.1,1,25,4
73,0.1,0.31,0.5,112,116,78,87,52,57,66,56,49,0.1,1,25,4
74,0.1,0.31,0.5,85,79,118,118,57,54,60,63,47,0.1,1,25,4
75,0.1,0.31,0.5,125,141,112,111,54,-254,60,61,155,0.1,0,25,4
76,0.1,0.31,0.5,143,126,81,73,-207,57,64,62,108,0.1,0,25,4
77,0.1,0.31,0.5,114,62,112,119,59,52,67,61,49,0.1,1,25,4
78,0.1,0.31,0.5,86,122,109,124,16,57,54,43,85,0.1,1,25,4
79,0.1,0.31,0.5,136,127,89,70,58,53,53,63,48,0.1,1,25,4
80,0.1,0.31,0.5,149,81,105,116,-14,49,67,54,115,0.1,1,25,4
81,0.1,0.31,0.5,86,123,142,116,57,51,-148,60,50,0.1,0,25,4
82,0.1,0.31,0.5,120,144,94,68,46,-158,63,59,59,0.1,0,25,4
83,0.1,0.31,0.5,117,104,73,123,56,57,67,61,45,0.1,1,25,4
84,0.1,0.31,0.5,104,86,125,129,23,21,65,28,80,0.1,1,25,4
85,0.1,0.31,0.5,112,110,128,69,33,51,-127,55,68,0.1,0,25,4
86,0.1,0.31,0.5,113,106,78,125,54,53,63,53,48,0.1,1,25,4
87,0.1,0.31,0.5,105,110,99,133,59,55,64,63,46,0.1,1,25,4
88,0.1,0.31,0.5,111,114,129,67,58,28,63,61,73,0.1,1,25,4
89,0.1,0.31,0.5,107,113,79,116,57,54,63,57,47,0.1,1,25,4
90,0.1,0.31,0.5,107,120,99,129,56,37,58,58,64,0.1,1,25,4
91,0.1,0.31,0.5,106,101,123,70,57,57,63,65,44,0.1,1,25,4
92,0.1,0.31,0.5,125,96,76,106,13,34,62,-139,88,0.1,0,25,4
93,0.1,0.31,0.5,101,80,65,114,36,52,61,-127,65,0.1,0,25,4
94,0.1,0.31,0.5,119,129,115,104,41,29,62,61,72,0.1,1,25,4
95,0.1,0.31,0.5,151,113,91,78,-165,55,64,60,66,0.1,0,25,4
96,0.1,0.31,0.5,108,105,92,118,33,57,62,60,68,0.1,1,25,4
97,0.1,0.31,0.5,91,98,91,98,43,52,67,60,58,0.1,1,25,4
98,0.1,0.31,0.5,138,119,114,93,47,54,61,55,54,0.1,1,25,4
99,0.1,0.31,0.5,120,94,108,104,51,49,49,62,52,0.1,1,25,4
100,0.1,0.31,0.5,90,122,120,112,52,53,58,54,49,0.1,1,25,4
