eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-273,-205,-116,-184,174,0.1,0,20,4
1,0.1,0.31,0.5,0,0,0,0,-193,-126,-112,-116,94,0.1,0,20,4
2,0.1,0.31,0.5,0,0,70,0,-284,-168,-79,-197,185,0.1,0,20,4
3,0.1,0.31,0.5,21,21,21,21,-361,-406,81,-159,307,0.1,0,20,4
4,0.1,0.31,0.5,21,52,21,21,-214,13,80,-214,115,0.1,0,20,4
5,0.1,0.31,0.5,44,41,46,44,-354,64,70,-207,255,0.1,0,20,4
6,0.1,0.31,0.5,44,45,21,44,-133,-216,81,-168,117,0.1,0,20,4
7,0.1,0.31,0.5,44,47,42,58,-257,51,79,-51,158,0.1,0,20,4
8,0.1,0.31,0.5,69,61,47,68,-191,62,76,75,92,0.1,0,20,4
9,0.1,0.31,0.5,69,43,51,50,-170,64,51,78,71,0.1,0,20,4
10,0.1,0.31,0.5,71,57,40,62,-142,52,81,-126,49,0.1,0,20,4
11,0.1,0.31,0.5,82,39,38,61,-86,63,79,-113,187,0.1,0,20,4
12,0.1,0.31,0.5,88,52,32,68,-1,59,81,-140,102,0.1,0,20,4
13,0.1,0.31,0.5,92,76,49,34,21,61,81,74,80,0.1,1,20,4
14,0.1,0.31,0.5,71,53,62,67,28,66,79,79,73,0.1,1,20,4
15,0.1,0.31,0.5,105,83,46,67,-9,41,72,78,110,0.1,1,20,4
16,0.1,0.31,0.5,115,76,59,38,-184,48,81,79,85,0.1,0,20,4
17,0.1,0.31,0.5,111,57,56,81,-137,59,81,-141,42,0.1,0,20,4
18,0.1,0.31,0.5,101,51,45,58,-10,62,67,80,111,0.1,1,20,4
19,0.1,0.31,0.5,67,71,60,86,30,61,-107,-149,71,0.1,0,20,4
20,0.1,0.31,0.5,79,58,46,81,37,55,72,-110,64,0.1,0,20,4
21,0.1,0.31,0.5,65,68,51,62,51,63,74,34,67,0.1,1,20,4
22,0.1,0.31,0.5,114,52,56,45,-42,72,76,77,143,0.1,1,20,4
23,0.1,0.31,0.5,66,50,50,76,53,80,77,75,48,0.1,1,20,4
24,0.1,0.31,0.5,83,75,71,57,50,79,79,78,51,0.1,1,20,4
25,0.1,0.31,0.5,67,86,46,47,46,-166,78,79,67,0.1,0,20,4
26,0.1,0.31,0.5,79,51,67,63,55,57,-123,72,46,0.1,0,20,4
27,0.1,0.31,0.5,79,61,55,61,55,76,78,75,46,0.1,1,20,4
28,0.1,0.31,0.5,68,64,56,48,49,72,74,80,52,0.1,1,20,4
29,0.1,0.31,0.5,66,53,87,56,63,76,-122,80,38,0.1,0,20,4
30,0.1,0.31,0.5,86,62,63,62,-186,65,78,77,87,0.1,0,20,4
31,0.1,0.31,0.5,79,39,32,78,48,79,79,-120,53,0.1,0,20,4
32,0.1,0.31,0.5,95,64,66,68,-136,76,81,67,37,0.1,0,20,4
33,0.1,0.31,0.5,58,51,45,46,36,79,76,69,65,0.1,1,20,4
34,0.1,0.31,0.5,84,54,55,74,39,78,81,78,62,0.1,1,20,4
35,0.1,0.31,0.5,67,59,47,59,59,77,81,66,42,0.1,1,20,4
36,0.1,0.31,0.5,73,67,89,49,44,77,-169,78,70,0.1,0,20,4
37,0.1,0.31,0.5,76,57,63,77,57,76,79,77,44,0.1,1,20,4
38,0.1,0.31,0.5,79,50,61,89,42,74,48,-152,59,0.1,0,20,4
39,0.1,0.31,0.5,67,68,99,66,60,78,55,78,46,0.1,1,20,4
40,0.1,0.31,0.5,73,58,64,62,60,80,81,27,74,0.1,1,20,4
41,0.1,0.31,0.5,83,36,33,98,28,79,77,33,73,0.1,1,20,4
42,0.1,0.31,0.5,78,82,79,72,55,71,76,77,46,0.1,1,20,4
