eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-494,-351,-375,-426,395,0.1,0,25,4
1,0.1,0.31,0.5,0,0,0,0,-434,-439,-274,-187,340,0.1,0,25,4
2,0.1,0.31,0.5,0,0,0,0,-269,-116,-685,-244,586,0.1,0,25,4
3,0.1,0.31,0.5,0,0,0,0,-174,-405,-215,-220,306,0.1,0,25,4
4,0.1,0.31,0.5,131,0,82,0,-251,-430,-111,-521,422,0.1,0,25,4
5,0.1,0.31,0.5,82,96,111,92,29,-298,1,-193,199,0.1,0,25,4
6,0.1,0.31,0.5,68,46,37,95,41,15,56,-160,86,0.1,0,25,4
7,0.1,0.31,0.5,103,111,120,122,38,49,46,-322,223,0.1,0,25,4
8,0.1,0.31,0.5,92,73,60,87,34,66,66,-131,232,0.1,1,25,4
9,0.1,0.31,0.5,143,97,107,110,-136,57,55,51,50,0.1,0,25,4
10,0.1,0.31,0.5,75,72,132,126,51,71,-374,32,275,0.1,0,25,4
11,0.1,0.31,0.5,122,65,78,70,9,72,59,42,92,0.1,1,25,4
12,0.1,0.31,0.5,148,58,86,113,-144,64,24,-167,77,0.1,0,25,4
13,0.1,0.31,0.5,82,102,142,112,40,62,38,38,63,0.1,1,25,4
14,0.1,0.31,0.5,106,76,73,75,32,73,71,58,69,0.1,1,25,4
15,0.1,0.31,0.5,105,86,88,103,41,68,55,61,60,0.1,1,25,4
16,0.1,0.31,0.5,117,110,77,113,-151,13,71,-116,88,0.1,0,25,4
17,0.1,0.31,0.5,80,91,79,84,46,70,71,61,55,0.1,1,25,4
18,0.1,0.31,0.5,90,90,98,109,47,39,40,-134,62,0.1,0,25,4
19,0.1,0.31,0.5,84,71,80,116,49,45,27,-66,167,0.1,1,25,4
20,0.1,0.31,0.5,109,79,80,113,50,75,68,40,61,0.1,1,25,4
21,0.1,0.31,0.5,110,97,76,113,-42,53,66,45,143,0.1,1,25,4
22,0.1,0.31,0.5,115,85,118,84,44,72,41,46,60,0.1,1,25,4
23,0.1,0.31,0.5,112,77,86,117,41,67,54,-162,63,0.1,0,25,4
24,0.1,0.31,0.5,84,74,97,98,55,70,41,46,60,0.1,1,25,4
25,0.1,0.31,0.5,106,70,69,81,44,73,71,34,67,0.1,1,25,4
26,0.1,0.31,0.5,89,78,128,114,45,74,-173,54,74,0.1,0,25,4
27,0.1,0.31,0.5,110,90,93,109,25,73,72,32,76,0.1,1,25,4
28,0.1,0.31,0.5,97,106,70,88,59,-121,59,47,54,0.1,0,25,4
29,0.1,0.31,0.5,117,66,128,108,-134,64,-339,50,240,0.1,0,25,4
30,0.1,0.31,0.5,85,83,94,91,38,59,68,35,66,0.1,1,25,4
31,0.1,0.31,0.5,127,75,51,95,-46,54,59,18,147,0.1,1,25,4
32,0.1,0.31,0.5,127,115,85,110,34,58,71,52,67,0.1,1,25,4
33,0.1,0.31,0.5,90,73,88,87,52,74,71,52,49,0.1,1,25,4
34,0.1,0.31,0.5,105,79,60,109,49,75,70,44,57,0.1,1,25,4
35,0.1,0.31,0.5,87,63,75,88,60,73,73,42,59,0.1,1,25,4
36,0.1,0.31,0.5,118,117,81,89,-136,-297,68,51,198,0.1,0,25,4
37,0.1,0.31,0.5,95,124,80,105,63,-139,69,52,49,0.1,0,25,4
38,0.1,0.31,0.5,66,95,78,95,63,67,69,40,61,0.1,1,25,4
39,0.1,0.31,0.5,116,55,89,98,55,74,70,47,54,0.1,1,25,4
40,0.1,0.31,0.5,122,103,67,94,-134,71,73,48,53,0.1,0,25,4
41,0.1,0.31,0.5,92,92,89,124,60,63,64,-130,41,0.1,0,25,4
42,0.1,0.31,0.5,55,50,76,111,63,72,69,10,91,0.1,1,25,4
43,0.1,0.31,0.5,99,91,55,82,59,64,70,34,67,0.1,1,25,4
44,0.1,0.31,0.5,96,67,70,107,54,70,73,41,60,0.1,1,25,4
45,0.1,0.31,0.5,66,62,117,102,64,74,-436,58,337,0.1,0,25,4
46,0.1,0.31,0.5,121,89,106,80,-262,73,66,42,163,0.1,0,25,4
47,0.1,0.31,0.5,100,97,48,106,64,-124,68,41,60,0.1,0,25,4
48,0.1,0.31,0.5,63,68,144,101,57,74,-26,57,127,0.1,1,25,4
49,0.1,0.31,0.5,106,67,105,91,-131,60,63,16,85,0.1,0,25,4
50,0.1,0.31,0.5,120,90,48,111,45,75,66,28,73,0.1,1,25,4
51,0.1,0.31,0.5,66,72,100,100,58,73,73,58,43,0.1,1,25,4
52,0.1,0.31,0.5,110,74,85,85,-122,69,73,43,58,0.1,0,25,4
53,0.1,0.31,0.5,175,86,80,96,-204,69,35,50,305,0.1,1,25,4
54,0.1,0.31,0.5,46,83,119,94,62,46,16,59,85,0.1,1,25,4
55,0.1,0.31,0.5,108,88,96,91,60,65,61,50,51,0.1,1,25,4
56,0.1,0.31,0.5,105,86,82,110,55,73,46,39,62,0.1,1,25,4
57,0.1,0.31,0.5,51,60,87,94,63,68,71,44,57,0.1,1,25,4
58,0.1,0.31,0.5,112,105,96,86,-391,56,64,59,292,0.1,0,25,4
59,0.1,0.31,0.5,113,95,66,100,52,72,71,48,53,0.1,1,25,4
60,0.1,0.31,0.5,50,62,88,89,63,72,69,62,39,0.1,1,25,4
61,0.1,0.31,0.5,88,66,108,68,60,75,-135,55,46,0.1,0,25,4
62,0.1,0.31,0.5,88,68,78,116,57,75,68,22,79,0.1,1,25,4
63,0.1,0.31,0.5,81,79,60,79,61,75,69,58,43,0.1,1,25,4
64,0.1,0.31,0.5,106,73,94,88,40,73,73,57,61,0.1,1,25,4
65,0.1,0.31,0.5,94,122,83,104,65,25,71,61,76,0.1,1,25,4
66,0.1,0.31,0.5,87,99,78,91,60,63,70,60,41,0.1,1,25,4
67,0.1,0.31,0.5,91,90,77,119,64,40,73,-320,221,0.1,0,25,4
68,0.1,0.31,0.5,83,115,77,73,61,-119,69,62,40,0.1,0,25,4
