eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,58,-434,-706,-329,-511,-333,-47,607,0.1,0,25,6
1,0.1,0.31,0.5,19,19,19,19,19,26,-161,-160,-143,-217,-142,69,118,0.1,0,25,6
2,0.1,0.31,0.5,22,22,22,22,22,21,-327,-313,-193,-134,-273,79,228,0.1,0,25,6
3,0.1,0.31,0.5,22,22,75,22,71,21,-378,-133,-53,-267,-120,76,279,0.1,0,25,6
4,0.1,0.31,0.5,65,107,63,65,69,52,-577,-71,59,-301,51,81,478,0.1,0,25,6
5,0.1,0.31,0.5,74,39,61,81,86,41,6,67,44,-196,-472,79,373,0.1,0,25,6
6,0.1,0.31,0.5,82,92,90,110,61,63,51,60,45,-255,67,79,156,0.1,0,25,6
7,0.1,0.31,0.5,87,63,63,129,77,62,60,62,54,-215,68,79,316,0.1,1,25,6
8,0.1,0.31,0.5,100,88,128,119,95,72,40,69,28,36,74,81,73,0.1,1,25,6
9,0.1,0.31,0.5,90,136,77,109,81,92,58,-137,53,58,68,69,48,0.1,0,25,6
10,0.1,0.31,0.5,122,85,115,79,135,95,53,54,37,62,-1,69,102,0.1,1,25,6
11,0.1,0.31,0.5,86,94,100,143,100,44,58,69,57,-23,29,83,124,0.1,1,25,6
12,0.1,0.31,0.5,105,92,112,110,132,145,63,66,52,49,21,41,80,0.1,1,25,6
13,0.1,0.31,0.5,130,121,120,137,159,116,53,67,53,-109,-129,83,210,0.1,0,25,6
14,0.1,0.31,0.5,88,85,100,81,105,45,43,75,34,64,68,83,67,0.1,1,25,6
15,0.1,0.31,0.5,109,80,115,114,64,132,54,71,60,66,75,64,47,0.1,1,25,6
16,0.1,0.31,0.5,104,126,98,88,120,96,60,71,65,73,69,81,41,0.1,1,25,6
17,0.1,0.31,0.5,88,75,91,140,66,57,51,36,42,-147,61,80,65,0.1,0,25,6
18,0.1,0.31,0.5,132,89,87,144,89,72,-275,67,66,-180,69,82,176,0.1,0,25,6
19,0.1,0.31,0.5,80,130,139,70,99,58,59,-127,-145,66,62,83,46,0.1,0,25,6
20,0.1,0.31,0.5,101,74,82,104,97,87,57,58,38,59,71,81,63,0.1,1,25,6
